country,sex,year,total_self_employed_workers_a_b_c_d
tha,mf,1994,65.19999694824219
tha,m,1994,62.599998474121094
tha,f,1994,68.30000305175781
tha,mf,1995,64.30000305175781
tha,m,1995,61.70000076293945
tha,f,1995,67.5999984741211
tha,mf,1996,62.29999923706055
tha,m,1996,59.5
tha,f,1996,65.80000305175781
tha,mf,1997,62.29999923706055
tha,m,1997,60.29999923706055
tha,f,1997,64.80000305175781
tha,mf,1998,63.5
tha,m,1998,62.5
tha,f,1998,64.69999694824219
tha,mf,1999,61.70000076293945
tha,m,1999,61.099998474121094
tha,f,1999,62.5
tha,mf,2000,60.400001525878906
tha,m,2000,59.79999923706055
tha,f,2000,61.20000076293945
tha,mf,2001,59.599998474121094
tha,m,2001,59.20000076293945
tha,f,2001,60.099998474121094
tha,mf,2002,60.0
tha,m,2002,59.400001525878906
tha,f,2002,60.70000076293945
tha,mf,2003,59.5
tha,m,2003,59.099998474121094
tha,f,2003,59.79999923706055
tha,mf,2004,56.20000076293945
tha,m,2004,55.5
tha,f,2004,57.099998474121094
tha,mf,2005,56.29999923706055
tha,m,2005,55.5
tha,f,2005,57.29999923706055
tha,mf,2006,56.29999923706055
tha,m,2006,55.70000076293945
tha,f,2006,57.099998474121094
tha,mf,2007,56.400001525878906
tha,m,2007,55.400001525878906
tha,f,2007,57.599998474121094
tha,mf,2008,56.79999923706055
tha,m,2008,56.29999923706055
tha,f,2008,57.400001525878906
tha,mf,2009,55.29999923706055
tha,m,2009,54.29999923706055
tha,f,2009,56.5
tha,mf,2010,55.599998474121094
tha,m,2010,54.5
tha,f,2010,56.79999923706055
tha,mf,2011,56.0
tha,m,2011,55.20000076293945
tha,f,2011,57.0
tha,mf,2012,56.29999923706055
tha,m,2012,55.400001525878906
tha,f,2012,57.400001525878906
tha,mf,2013,58.599998474121094
tha,m,2013,58.0
tha,f,2013,59.29999923706055
tgo,mf,2006,89.0999984741211
tgo,m,2006,83.4000015258789
tgo,f,2006,94.30000305175781
ton,mf,1996,57.5
ton,m,1996,56.400001525878906
ton,f,1996,59.400001525878906
ton,mf,2003,56.29999923706055
ton,m,2003,53.5
ton,f,2003,60.400001525878906
tto,mf,1987,25.399999618530273
tto,m,1987,25.299999237060547
tto,f,1987,25.399999618530273
tto,mf,1988,26.200000762939453
tto,m,1988,26.600000381469727
tto,f,1988,25.5
tto,mf,1989,25.200000762939453
tto,m,1989,25.5
tto,f,1989,24.5
tto,mf,1990,24.899999618530273
tto,m,1990,26.100000381469727
tto,f,1990,22.5
tto,mf,1991,23.200000762939453
tto,m,1991,23.600000381469727
tto,f,1991,22.399999618530273
tto,mf,1992,24.200000762939453
tto,m,1992,25.299999237060547
tto,f,1992,22.299999237060547
tto,mf,1993,25.299999237060547
tto,m,1993,26.5
tto,f,1993,23.0
tto,mf,1994,24.899999618530273
tto,m,1994,25.899999618530273
tto,f,1994,23.200000762939453
tto,mf,1995,24.700000762939453
tto,m,1995,26.100000381469727
tto,f,1995,22.100000381469727
tto,mf,1996,23.5
tto,m,1996,25.100000381469727
tto,f,1996,20.700000762939453
tto,mf,1997,23.0
tto,m,1997,24.0
tto,f,1997,21.200000762939453
tto,mf,1998,22.0
tto,m,1998,23.5
tto,f,1998,19.200000762939453
tto,mf,1999,22.600000381469727
tto,m,1999,24.200000762939453
tto,f,1999,19.899999618530273
tto,mf,2000,22.399999618530273
tto,m,2000,24.200000762939453
tto,f,2000,19.299999237060547
tto,mf,2001,22.799999237060547
tto,m,2001,24.799999237060547
tto,f,2001,19.399999618530273
tto,mf,2002,21.799999237060547
tto,m,2002,24.700000762939453
tto,f,2002,16.799999237060547
tto,mf,2003,21.200000762939453
tto,m,2003,23.799999237060547
tto,f,2003,16.899999618530273
tto,mf,2004,20.299999237060547
tto,m,2004,23.700000762939453
tto,f,2004,15.100000381469727
tto,mf,2005,20.100000381469727
tto,m,2005,22.799999237060547
tto,f,2005,15.899999618530273
tto,mf,2009,20.700000762939453
tto,m,2009,25.100000381469727
tto,f,2009,14.300000190734863
tto,mf,2010,21.5
tto,m,2010,26.399999618530273
tto,f,2010,14.5
tto,mf,2013,21.200000762939453
tto,m,2013,25.399999618530273
tto,f,2013,15.199999809265137
tun,mf,1989,32.29999923706055
tun,m,1989,30.100000381469727
tun,f,1989,41.099998474121094
tun,mf,1994,29.200000762939453
tun,m,1994,28.899999618530273
tun,f,1994,30.100000381469727
tun,mf,1999,31.200000762939453
tun,mf,2000,31.0
tun,mf,2001,32.29999923706055
tun,mf,2002,32.29999923706055
tun,mf,2003,35.599998474121094
tun,mf,2004,23.700000762939453
tun,mf,2005,31.0
tun,m,2005,32.0
tun,f,2005,28.200000762939453
tun,mf,2007,30.299999237060547
tun,m,2007,32.400001525878906
tun,f,2007,24.5
tun,mf,2008,29.600000381469727
tun,m,2008,32.5
tun,f,2008,21.5
tun,mf,2010,31.5
tun,m,2010,33.29999923706055
tun,f,2010,26.100000381469727
tun,mf,2011,28.799999237060547
tun,m,2011,31.399999618530273
tun,f,2011,20.600000381469727
tun,mf,2012,28.600000381469727
tun,m,2012,31.399999618530273
tun,f,2012,19.799999237060547
tun,mf,2013,27.899999618530273
tur,mf,1988,59.599998474121094
tur,m,1988,52.20000076293945
tur,f,1988,77.30000305175781
tur,mf,1989,61.5
tur,m,1989,53.5
tur,f,1989,79.30000305175781
tur,mf,1990,61.0
tur,m,1990,53.5
tur,f,1990,78.4000015258789
tur,mf,1991,62.0
tur,m,1991,54.20000076293945
tur,f,1991,79.9000015258789
tur,mf,1992,60.29999923706055
tur,m,1992,53.29999923706055
tur,f,1992,76.69999694824219
tur,mf,1993,57.79999923706055
tur,m,1993,52.79999923706055
tur,f,1993,72.30000305175781
tur,mf,1994,59.099998474121094
tur,m,1994,52.70000076293945
tur,f,1994,74.5999984741211
tur,mf,1995,58.5
tur,m,1995,52.099998474121094
tur,f,1995,74.0
tur,mf,1996,57.20000076293945
tur,m,1996,50.5
tur,f,1996,73.5999984741211
tur,mf,1997,55.400001525878906
tur,m,1997,49.79999923706055
tur,f,1997,70.0
tur,mf,1998,55.400001525878906
tur,m,1998,49.79999923706055
tur,f,1998,69.9000015258789
tur,mf,1999,55.0
tur,m,1999,48.900001525878906
tur,f,1999,70.0
tur,mf,2000,51.400001525878906
tur,m,2000,46.5
tur,f,2000,64.69999694824219
tur,mf,2001,52.79999923706055
tur,m,2001,47.5
tur,f,2001,66.80000305175781
tur,mf,2002,50.20000076293945
tur,m,2002,45.099998474121094
tur,f,2002,63.0
tur,mf,2003,49.400001525878906
tur,m,2003,44.5
tur,f,2003,61.900001525878906
tur,mf,2004,45.5
tur,m,2004,42.20000076293945
tur,f,2004,55.20000076293945
tur,mf,2005,43.0
tur,m,2005,40.099998474121094
tur,f,2005,51.70000076293945
tur,mf,2006,41.099998474121094
tur,m,2006,38.29999923706055
tur,f,2006,49.20000076293945
tur,mf,2007,39.5
tur,m,2007,36.70000076293945
tur,f,2007,47.599998474121094
tur,mf,2008,39.0
tur,m,2008,36.20000076293945
tur,f,2008,46.900001525878906
tur,mf,2009,40.0
tur,m,2009,36.599998474121094
tur,f,2009,48.900001525878906
tur,mf,2010,39.099998474121094
tur,m,2010,35.099998474121094
tur,f,2010,49.29999923706055
tur,mf,2011,38.29999923706055
tur,m,2011,34.20000076293945
tur,f,2011,48.400001525878906
tur,mf,2012,37.099998474121094
tur,m,2012,33.5
tur,f,2012,45.70000076293945
tur,mf,2013,35.900001525878906
tur,m,2013,32.70000076293945
tur,f,2013,43.400001525878906
tur,mf,2014,33.900001525878906
tur,m,2014,31.5
tur,f,2014,39.79999923706055
tca,mf,2003,10.399999618530273
tca,m,2003,12.0
tca,f,2003,8.0
tca,mf,2004,9.699999809265137
tca,m,2004,11.600000381469727
tca,f,2004,6.900000095367432
tca,mf,2005,8.0
tca,m,2005,9.5
tca,f,2005,5.900000095367432
tca,mf,2006,5.400000095367432
tca,m,2006,6.300000190734863
tca,f,2006,3.9000000953674316
tca,mf,2007,5.0
tca,m,2007,5.699999809265137
tca,f,2007,3.9000000953674316
tuv,mf,2002,3.700000047683716
tuv,m,2002,4.300000190734863
tuv,f,2002,2.5
uga,mf,2002,85.80000305175781
uga,m,2002,79.9000015258789
uga,f,2002,91.9000015258789
uga,mf,2003,85.5
uga,m,2003,77.80000305175781
uga,f,2003,92.5
uga,mf,2005,81.0999984741211
uga,mf,2009,76.4000015258789
uga,mf,2013,80.19999694824219
uga,m,2013,73.80000305175781
uga,f,2013,86.4000015258789
ukr,mf,1995,10.399999618530273
ukr,m,1995,9.0
ukr,f,1995,11.699999809265137
ukr,mf,1996,11.0
ukr,m,1996,9.300000190734863
ukr,f,1996,12.800000190734863
ukr,mf,1997,16.299999237060547
ukr,m,1997,13.5
ukr,f,1997,19.0
ukr,mf,1998,17.700000762939453
ukr,m,1998,15.5
ukr,f,1998,19.899999618530273
ukr,mf,1999,8.800000190734863
ukr,m,1999,8.5
ukr,f,1999,9.100000381469727
ukr,mf,2000,10.100000381469727
ukr,m,2000,9.399999618530273
ukr,f,2000,10.800000190734863
ukr,mf,2001,10.899999618530273
ukr,m,2001,10.699999809265137
ukr,f,2001,11.100000381469727
ukr,mf,2002,12.199999809265137
ukr,m,2002,11.800000190734863
ukr,f,2002,12.600000381469727
ukr,mf,2003,12.5
ukr,m,2003,12.399999618530273
ukr,f,2003,12.699999809265137
ukr,mf,2004,16.399999618530273
ukr,m,2004,16.600000381469727
ukr,f,2004,16.200000762939453
ukr,mf,2005,18.200000762939453
ukr,m,2005,17.100000381469727
ukr,f,2005,19.399999618530273
ukr,mf,2006,19.0
ukr,m,2006,18.100000381469727
ukr,f,2006,20.0
ukr,mf,2007,19.299999237060547
ukr,m,2007,18.200000762939453
ukr,f,2007,20.5
ukr,mf,2008,18.0
ukr,m,2008,16.799999237060547
ukr,f,2008,19.299999237060547
ukr,mf,2009,18.5
ukr,m,2009,17.799999237060547
ukr,f,2009,19.100000381469727
ukr,mf,2011,19.299999237060547
ukr,m,2011,18.5
ukr,f,2011,20.100000381469727
ukr,mf,2012,18.799999237060547
ukr,m,2012,18.100000381469727
ukr,f,2012,19.5
ukr,mf,2013,19.100000381469727
ukr,m,2013,18.600000381469727
ukr,f,2013,19.700000762939453
ukr,mf,2014,15.600000381469727
ukr,m,2014,17.200000762939453
ukr,f,2014,13.800000190734863
are,mf,2005,3.0999999046325684
are,m,2005,3.299999952316284
are,f,2005,1.2999999523162842
are,mf,2008,4.199999809265137
are,m,2008,4.900000095367432
are,f,2008,1.0
are,mf,2009,4.400000095367432
are,m,2009,5.099999904632568
are,f,2009,1.399999976158142
gbr,mf,1980,8.100000381469727
gbr,m,1980,10.899999618530273
gbr,f,1980,3.9000000953674316
gbr,mf,1981,8.800000190734863
gbr,m,1981,11.899999618530273
gbr,f,1981,4.400000095367432
gbr,mf,1982,9.199999809265137
gbr,m,1982,12.199999809265137
gbr,f,1982,4.900000095367432
gbr,mf,1983,10.199999809265137
gbr,m,1983,13.199999809265137
gbr,f,1983,5.900000095367432
gbr,mf,1984,11.300000190734863
gbr,m,1984,14.600000381469727
gbr,f,1984,6.5
gbr,mf,1985,11.399999618530273
gbr,m,1985,14.699999809265137
gbr,f,1985,6.900000095367432
gbr,mf,1986,11.5
gbr,m,1986,14.899999618530273
gbr,f,1986,6.800000190734863
gbr,mf,1987,12.5
gbr,m,1987,16.200000762939453
gbr,f,1987,7.400000095367432
gbr,mf,1988,12.600000381469727
gbr,m,1988,16.5
gbr,f,1988,7.400000095367432
gbr,mf,1989,13.199999809265137
gbr,m,1989,17.700000762939453
gbr,f,1989,7.300000190734863
gbr,mf,1990,13.300000190734863
gbr,m,1990,17.799999237060547
gbr,f,1990,7.400000095367432
gbr,mf,1991,13.0
gbr,m,1991,17.5
gbr,f,1991,7.199999809265137
gbr,mf,1992,13.199999809265137
gbr,m,1992,17.399999618530273
gbr,f,1992,8.0
gbr,mf,1993,13.100000381469727
gbr,m,1993,17.299999237060547
gbr,f,1993,7.900000095367432
gbr,mf,1994,13.399999618530273
gbr,m,1994,17.899999618530273
gbr,f,1994,8.0
gbr,mf,1995,13.5
gbr,m,1995,18.0
gbr,f,1995,7.800000190734863
gbr,mf,1996,13.0
gbr,m,1996,17.299999237060547
gbr,f,1996,7.699999809265137
gbr,mf,1997,13.0
gbr,m,1997,17.100000381469727
gbr,f,1997,7.900000095367432
gbr,mf,1998,12.5
gbr,m,1998,16.299999237060547
gbr,f,1998,7.800000190734863
gbr,mf,1999,12.600000381469727
gbr,m,1999,16.799999237060547
gbr,f,1999,7.599999904632568
gbr,mf,2000,12.300000190734863
gbr,m,2000,16.0
gbr,f,2000,7.800000190734863
gbr,mf,2001,12.199999809265137
gbr,m,2001,16.200000762939453
gbr,f,2001,7.400000095367432
gbr,mf,2002,12.300000190734863
gbr,m,2002,16.5
gbr,f,2002,7.5
gbr,mf,2003,12.800000190734863
gbr,m,2003,17.0
gbr,f,2003,7.900000095367432
gbr,mf,2004,13.100000381469727
gbr,m,2004,17.5
gbr,f,2004,7.900000095367432
gbr,mf,2005,13.0
gbr,m,2005,17.399999618530273
gbr,f,2005,7.800000190734863
gbr,mf,2006,13.199999809265137
gbr,m,2006,17.600000381469727
gbr,f,2006,8.100000381469727
gbr,mf,2007,13.399999618530273
gbr,m,2007,17.799999237060547
gbr,f,2007,8.300000190734863
gbr,mf,2008,13.300000190734863
gbr,m,2008,17.700000762939453
gbr,f,2008,8.199999809265137
gbr,mf,2009,13.600000381469727
gbr,m,2009,18.0
gbr,f,2009,8.5
gbr,mf,2010,14.0
gbr,m,2010,18.299999237060547
gbr,f,2010,9.0
gbr,mf,2011,14.199999809265137
gbr,m,2011,18.5
gbr,f,2011,9.300000190734863
gbr,mf,2012,14.600000381469727
gbr,m,2012,18.899999618530273
gbr,f,2012,9.699999809265137
gbr,mf,2013,14.600000381469727
gbr,m,2013,18.799999237060547
gbr,f,2013,9.800000190734863
gbr,mf,2014,15.199999809265137
gbr,m,2014,19.399999618530273
gbr,f,2014,10.5
usa,mf,1980,9.399999618530273
usa,m,1980,11.399999618530273
usa,f,1980,6.699999809265137
usa,mf,1981,9.399999618530273
usa,m,1981,11.300000190734863
usa,f,1981,6.800000190734863
usa,mf,1982,9.600000381469727
usa,m,1982,11.600000381469727
usa,f,1982,7.0
usa,mf,1983,9.699999809265137
usa,m,1983,11.699999809265137
usa,f,1983,7.099999904632568
usa,mf,1984,9.399999618530273
usa,m,1984,11.300000190734863
usa,f,1984,7.0
usa,mf,1985,9.100000381469727
usa,m,1985,10.899999618530273
usa,f,1985,6.800000190734863
usa,mf,1986,8.899999618530273
usa,m,1986,10.800000190734863
usa,f,1986,6.5
usa,mf,1987,8.899999618530273
usa,m,1987,10.800000190734863
usa,f,1987,6.599999904632568
usa,mf,1988,9.0
usa,m,1988,10.800000190734863
usa,f,1988,6.800000190734863
usa,mf,1989,8.899999618530273
usa,m,1989,10.600000381469727
usa,f,1989,6.800000190734863
usa,mf,1990,8.800000190734863
usa,m,1990,10.5
usa,f,1990,6.699999809265137
usa,mf,1991,9.0
usa,m,1991,10.800000190734863
usa,f,1991,6.800000190734863
usa,mf,1992,8.699999809265137
usa,m,1992,10.600000381469727
usa,f,1992,6.400000095367432
usa,mf,1993,8.800000190734863
usa,m,1993,10.899999618530273
usa,f,1993,6.400000095367432
usa,mf,1994,8.800000190734863
usa,m,1994,10.300000190734863
usa,f,1994,7.099999904632568
usa,mf,1995,8.5
usa,m,1995,9.899999618530273
usa,f,1995,6.900000095367432
usa,mf,1996,8.399999618530273
usa,m,1996,9.800000190734863
usa,f,1996,6.900000095367432
usa,mf,1997,8.199999809265137
usa,m,1997,9.5
usa,f,1997,6.699999809265137
usa,mf,1998,7.900000095367432
usa,m,1998,9.199999809265137
usa,f,1998,6.400000095367432
usa,mf,1999,7.699999809265137
usa,m,1999,8.899999618530273
usa,f,1999,6.199999809265137
usa,mf,2000,7.400000095367432
usa,m,2000,8.600000381469727
usa,f,2000,6.099999904632568
usa,mf,2001,7.400000095367432
usa,m,2001,8.5
usa,f,2001,6.099999904632568
usa,mf,2002,7.199999809265137
usa,m,2002,8.399999618530273
usa,f,2002,5.900000095367432
usa,mf,2003,7.599999904632568
usa,m,2003,8.800000190734863
usa,f,2003,6.099999904632568
usa,mf,2004,7.599999904632568
usa,m,2004,8.899999618530273
usa,f,2004,6.099999904632568
usa,mf,2005,7.5
usa,m,2005,8.800000190734863
usa,f,2005,5.900000095367432
usa,mf,2006,7.400000095367432
usa,m,2006,8.600000381469727
usa,f,2006,6.0
usa,mf,2007,7.199999809265137
usa,m,2007,8.399999618530273
usa,f,2007,5.800000190734863
usa,mf,2008,7.0
usa,m,2008,8.300000190734863
usa,f,2008,5.599999904632568
usa,mf,2009,7.099999904632568
usa,m,2009,8.399999618530273
usa,f,2009,5.699999809265137
usa,mf,2010,7.0
usa,m,2010,8.300000190734863
usa,f,2010,5.599999904632568
usa,mf,2011,6.800000190734863
usa,m,2011,8.0
usa,f,2011,5.5
usa,mf,2012,6.800000190734863
usa,m,2012,7.800000190734863
usa,f,2012,5.599999904632568
usa,mf,2013,6.599999904632568
usa,m,2013,7.5
usa,f,2013,5.599999904632568
ury,mf,1998,26.899999618530273
ury,m,1998,30.200000762939453
ury,f,1998,22.5
ury,mf,1999,27.299999237060547
ury,m,1999,30.5
ury,f,1999,23.100000381469727
ury,mf,2000,27.0
ury,m,2000,30.399999618530273
ury,f,2000,22.299999237060547
ury,mf,2001,28.799999237060547
ury,m,2001,32.20000076293945
ury,f,2001,24.200000762939453
ury,mf,2002,32.0
ury,m,2002,34.400001525878906
ury,f,2002,28.700000762939453
ury,mf,2003,29.799999237060547
ury,m,2003,34.5
ury,f,2003,23.600000381469727
ury,mf,2005,28.600000381469727
ury,m,2005,32.400001525878906
ury,f,2005,24.0
ury,mf,2006,29.899999618530273
ury,m,2006,32.29999923706055
ury,f,2006,26.600000381469727
ury,mf,2007,29.899999618530273
ury,m,2007,32.20000076293945
ury,f,2007,27.0
ury,mf,2008,28.100000381469727
ury,m,2008,25.200000762939453
ury,f,2008,30.5
ury,mf,2009,27.799999237060547
ury,m,2009,25.0
ury,f,2009,30.0
ury,mf,2010,26.899999618530273
ury,m,2010,29.200000762939453
ury,f,2010,24.299999237060547
ury,mf,2011,28.299999237060547
ury,m,2011,30.200000762939453
ury,f,2011,25.799999237060547
ury,mf,2012,27.299999237060547
ury,m,2012,29.399999618530273
ury,f,2012,24.600000381469727
ury,mf,2013,27.5
ury,m,2013,30.0
ury,f,2013,24.299999237060547
vut,mf,2009,71.4000015258789
vut,m,2009,68.30000305175781
vut,f,2009,75.5
ven,mf,1994,38.29999923706055
ven,m,1994,42.400001525878906
ven,f,1994,29.299999237060547
ven,mf,1995,37.900001525878906
ven,m,1995,40.70000076293945
ven,f,1995,32.099998474121094
ven,mf,1996,38.70000076293945
ven,m,1996,40.599998474121094
ven,f,1996,34.79999923706055
ven,mf,1997,36.099998474121094
ven,m,1997,37.099998474121094
ven,f,1997,34.29999923706055
ven,mf,1998,39.599998474121094
ven,m,1998,39.099998474121094
ven,f,1998,40.5
ven,mf,1999,40.79999923706055
ven,m,1999,40.599998474121094
ven,f,1999,41.0
ven,mf,2000,42.0
ven,m,2000,42.0
ven,f,2000,41.900001525878906
ven,mf,2001,41.0
ven,m,2001,39.70000076293945
ven,f,2001,43.0
ven,mf,2002,39.900001525878906
ven,m,2002,38.79999923706055
ven,f,2002,41.79999923706055
ven,mf,2003,40.400001525878906
ven,m,2003,39.400001525878906
ven,f,2003,42.0
ven,mf,2004,37.900001525878906
ven,m,2004,37.70000076293945
ven,f,2004,38.20000076293945
ven,mf,2005,36.099998474121094
ven,m,2005,35.5
ven,f,2005,37.0
ven,mf,2006,34.900001525878906
ven,m,2006,34.79999923706055
ven,f,2006,35.099998474121094
ven,mf,2007,34.0
ven,m,2007,33.5
ven,f,2007,34.79999923706055
ven,mf,2008,34.599998474121094
ven,m,2008,34.79999923706055
ven,f,2008,34.400001525878906
ven,mf,2009,41.599998474121094
ven,m,2009,43.29999923706055
ven,f,2009,39.099998474121094
ven,mf,2010,43.0
ven,m,2010,45.20000076293945
ven,f,2010,39.70000076293945
ven,mf,2011,42.79999923706055
ven,m,2011,45.20000076293945
ven,f,2011,38.900001525878906
ven,mf,2012,41.599998474121094
ven,m,2012,44.099998474121094
ven,f,2012,37.79999923706055
ven,mf,2013,35.29999923706055
ven,m,2013,37.099998474121094
ven,f,2013,32.5
vnm,mf,1996,82.80000305175781
vnm,m,1996,79.4000015258789
vnm,f,1996,86.0999984741211
vnm,mf,1997,81.19999694824219
vnm,m,1997,77.69999694824219
vnm,f,1997,84.5999984741211
vnm,mf,1998,78.5999984741211
vnm,m,1998,75.19999694824219
vnm,f,1998,82.0
vnm,mf,1999,81.0999984741211
vnm,m,1999,78.0999984741211
vnm,f,1999,84.0
vnm,mf,2000,80.30000305175781
vnm,m,2000,77.19999694824219
vnm,f,2000,83.4000015258789
vnm,mf,2001,77.80000305175781
vnm,m,2001,74.5
vnm,f,2001,81.30000305175781
vnm,mf,2002,78.69999694824219
vnm,m,2002,75.4000015258789
vnm,f,2002,82.0999984741211
vnm,mf,2003,77.30000305175781
vnm,m,2003,73.5
vnm,f,2003,81.30000305175781
vnm,mf,2004,74.4000015258789
vnm,m,2004,70.19999694824219
vnm,f,2004,78.80000305175781
vnm,mf,2011,65.4000015258789
vnm,mf,2012,65.30000305175781
vnm,m,2012,60.0
vnm,f,2012,70.9000015258789
vnm,mf,2013,65.0999984741211
vnm,m,2013,60.0
vnm,f,2013,70.5
pse,mf,1996,44.20000076293945
pse,m,1996,44.599998474121094
pse,f,1996,42.0
pse,mf,1997,38.0
pse,m,1997,37.29999923706055
pse,f,1997,42.20000076293945
pse,mf,1998,34.70000076293945
pse,m,1998,33.70000076293945
pse,f,1998,41.099998474121094
pse,mf,1999,32.20000076293945
pse,m,1999,30.299999237060547
pse,f,1999,43.20000076293945
pse,mf,2000,33.79999923706055
pse,m,2000,31.899999618530273
pse,f,2000,44.099998474121094
pse,mf,2001,37.900001525878906
pse,m,2001,38.29999923706055
pse,f,2001,35.79999923706055
pse,mf,2002,40.70000076293945
pse,m,2002,41.099998474121094
pse,f,2002,38.79999923706055
pse,mf,2003,42.79999923706055
pse,m,2003,42.29999923706055
pse,f,2003,45.099998474121094
pse,mf,2004,41.79999923706055
pse,m,2004,41.400001525878906
pse,f,2004,43.29999923706055
pse,mf,2005,40.599998474121094
pse,m,2005,40.0
pse,f,2005,43.5
pse,mf,2006,40.70000076293945
pse,m,2006,39.79999923706055
pse,f,2006,45.0
pse,mf,2007,40.20000076293945
pse,m,2007,38.400001525878906
pse,f,2007,47.79999923706055
pse,mf,2008,34.70000076293945
pse,m,2008,33.70000076293945
pse,f,2008,38.900001525878906
pse,mf,2009,33.5
pse,m,2009,33.599998474121094
pse,f,2009,32.900001525878906
pse,mf,2010,32.400001525878906
pse,m,2010,32.29999923706055
pse,f,2010,32.900001525878906
pse,mf,2011,33.29999923706055
pse,m,2011,33.099998474121094
pse,f,2011,35.20000076293945
pse,mf,2012,33.099998474121094
pse,m,2012,32.29999923706055
pse,f,2012,36.79999923706055
pse,mf,2013,31.799999237060547
pse,m,2013,31.200000762939453
pse,f,2013,35.099998474121094
yem,mf,1999,58.400001525878906
yem,m,1999,49.29999923706055
yem,f,1999,86.19999694824219
yem,mf,2004,39.400001525878906
yem,m,2004,38.70000076293945
yem,f,2004,46.29999923706055
yem,mf,2005,47.5
yem,m,2005,46.900001525878906
yem,f,2005,54.29999923706055
yem,mf,2010,34.099998474121094
yem,m,2010,33.400001525878906
yem,f,2010,42.20000076293945
zmb,mf,1980,45.79999923706055
zmb,m,1980,37.70000076293945
zmb,f,1980,69.19999694824219
zmb,mf,1990,66.5
zmb,m,1990,58.400001525878906
zmb,f,1990,81.9000015258789
zmb,mf,1991,70.69999694824219
