country,sex,year,employers_a_000
ant,mf,1996,1.3220000267028809
ant,m,1996,1.003999948501587
ant,f,1996,0.3179999887943268
ant,mf,1997,1.3660000562667847
ant,m,1997,1.0889999866485596
ant,f,1997,0.2770000100135803
ant,mf,1998,1.7000000476837158
ant,m,1998,1.4079999923706055
ant,f,1998,0.2919999957084656
ant,mf,2000,1.7000000476837158
ant,m,2000,1.3289999961853027
ant,f,2000,0.3709999918937683
ant,mf,2002,4.8460001945495605
ant,mf,2003,5.159999847412109
ant,mf,2004,5.303999900817871
ant,mf,2005,5.665999889373779
ant,mf,2006,6.6479997634887695
ant,mf,2007,6.204999923706055
ant,mf,2009,2.3289999961853027
ant,m,2009,1.6859999895095825
ant,f,2009,0.6430000066757202
ant,mf,2011,2.316999912261963
ant,m,2011,1.5549999475479126
ant,f,2011,0.7620000243186951
nic,mf,1993,7.46999979019165
nic,m,1993,4.710000038146973
nic,f,1993,2.759999990463257
nic,mf,1995,5.869999885559082
nic,m,1995,4.28000020980835
nic,f,1995,1.590000033378601
nic,mf,1996,5.630000114440918
nic,m,1996,3.75
nic,f,1996,1.8799999952316284
nic,mf,1997,11.789999961853027
nic,m,1997,8.829999923706055
nic,f,1997,2.950000047683716
nic,mf,1998,18.200000762939453
nic,m,1998,13.460000038146973
nic,f,1998,4.730000019073486
nic,mf,1999,17.549999237060547
nic,m,1999,12.789999961853027
nic,f,1999,4.760000228881836
nic,mf,2000,38.21500015258789
nic,m,2000,31.093000411987305
nic,f,2000,7.122000217437744
nic,mf,2003,84.77999877929688
nic,m,2003,66.83300018310547
nic,f,2003,17.945999145507812
nic,mf,2004,82.8740005493164
nic,m,2004,67.40799713134766
nic,f,2004,15.465999603271484
nic,mf,2005,98.71800231933594
nic,m,2005,78.78700256347656
nic,f,2005,19.93199920654297
nic,mf,2006,88.79199981689453
nic,m,2006,69.4280014038086
nic,f,2006,19.36400032043457
nic,mf,2007,94.03700256347656
nic,m,2007,76.61000061035156
nic,f,2007,17.427000045776367
nic,mf,2008,88.92400360107422
nic,m,2008,71.26200103759766
nic,f,2008,17.66200065612793
nic,mf,2010,177.30599975585938
nic,m,2010,147.73800659179688
nic,f,2010,29.56800079345703
ner,mf,2005,19.606000900268555
ner,m,2005,16.433000564575195
ner,f,2005,3.1730000972747803
nor,mf,1995,70.03399658203125
nor,m,1995,49.479000091552734
nor,f,1995,20.55500030517578
nor,mf,1996,49.79499816894531
nor,m,1996,38.551998138427734
nor,f,1996,11.243000030517578
nor,mf,1997,42.94200134277344
nor,m,1997,31.974000930786133
nor,f,1997,10.968000411987305
nor,mf,1998,41.31399917602539
nor,m,1998,31.32699966430664
nor,f,1998,9.987000465393066
nor,mf,1999,37.99300003051758
nor,m,1999,27.32699966430664
nor,f,1999,10.666999816894531
nor,mf,2000,39.042999267578125
nor,m,2000,28.509000778198242
nor,f,2000,10.532999992370605
nor,mf,2001,37.63399887084961
nor,m,2001,27.690000534057617
nor,f,2001,9.944000244140625
nor,mf,2002,31.503000259399414
nor,m,2002,22.66699981689453
nor,f,2002,8.836000442504883
nor,mf,2003,32.24800109863281
nor,m,2003,22.804000854492188
nor,f,2003,9.444000244140625
nor,mf,2004,36.00199890136719
nor,m,2004,25.576000213623047
nor,f,2004,10.425999641418457
nor,mf,2005,34.737998962402344
nor,m,2005,24.756999969482422
nor,f,2005,9.980999946594238
nor,mf,2006,48.082000732421875
nor,m,2006,35.4379997253418
nor,f,2006,12.644000053405762
nor,mf,2007,52.15800094604492
nor,m,2007,37.46099853515625
nor,f,2007,14.696999549865723
nor,mf,2008,51.957000732421875
nor,m,2008,37.479000091552734
nor,f,2008,14.479000091552734
nor,mf,2009,55.486000061035156
nor,m,2009,41.446998596191406
nor,f,2009,14.038999557495117
nor,mf,2010,54.05799865722656
nor,m,2010,40.94499969482422
nor,f,2010,13.11299991607666
nor,mf,2011,46.516998291015625
nor,m,2011,34.63199996948242
nor,f,2011,11.885000228881836
nor,mf,2012,46.04199981689453
nor,m,2012,34.244998931884766
nor,f,2012,11.79699993133545
nor,mf,2013,47.983001708984375
nor,m,2013,35.20100021362305
nor,f,2013,12.781999588012695
nor,mf,2014,50.08000183105469
nor,m,2014,40.332000732421875
nor,f,2014,9.748000144958496
omn,mf,1993,5.245999813079834
omn,m,1993,5.1570000648498535
omn,f,1993,0.08900000154972076
omn,mf,1996,6.249000072479248
omn,m,1996,6.1519999504089355
omn,f,1996,0.09700000286102295
omn,mf,2000,5.046999931335449
omn,m,2000,4.809000015258789
omn,f,2000,0.23800000548362732
omn,mf,2010,13.0
omn,m,2010,11.600000381469727
omn,f,2010,1.399999976158142
pak,mf,1995,302.0
pak,m,1995,292.0
pak,f,1995,10.0
pak,mf,1996,313.0
pak,m,1996,302.0
pak,f,1996,11.0
pak,mf,1997,367.0
pak,m,1997,356.0
pak,f,1997,11.0
pak,mf,1998,310.0
pak,m,1998,306.0
pak,f,1998,4.0
pak,mf,1999,318.0
pak,m,1999,314.0
pak,f,1999,4.0
pak,mf,2000,289.0
pak,m,2000,283.0
pak,f,2000,6.0
pak,mf,2001,294.0
pak,m,2001,288.0
pak,f,2001,6.0
pak,mf,2002,319.0
pak,m,2002,302.0
pak,f,2002,17.0
pak,mf,2003,327.0
pak,m,2003,310.0
pak,f,2003,17.0
pak,mf,2004,370.0
pak,m,2004,364.0
pak,f,2004,6.0
pak,mf,2005,377.0
pak,m,2005,371.0
pak,f,2005,6.0
pak,mf,2006,414.0
pak,m,2006,403.0
pak,f,2006,11.0
pak,mf,2007,391.0
pak,m,2007,379.0
pak,f,2007,12.0
pak,mf,2008,458.0
pak,m,2008,456.0
pak,f,2008,2.0
pan,mf,1982,13.289999961853027
pan,m,1982,11.737000465393066
pan,f,1982,1.5529999732971191
pan,mf,1983,16.19499969482422
pan,m,1983,14.12399959564209
pan,f,1983,2.071000099182129
pan,mf,1984,14.76099967956543
pan,m,1984,12.385000228881836
pan,f,1984,2.375999927520752
pan,mf,1985,10.053000450134277
pan,m,1985,8.715999603271484
pan,f,1985,1.3370000123977661
pan,mf,1986,12.930999755859375
pan,m,1986,10.847999572753906
pan,f,1986,2.0829999446868896
pan,mf,1987,13.855999946594238
pan,m,1987,11.854999542236328
pan,f,1987,2.000999927520752
pan,mf,1988,16.468000411987305
pan,m,1988,14.161999702453613
pan,f,1988,2.305999994277954
pan,mf,1989,13.498000144958496
pan,m,1989,11.269000053405762
pan,f,1989,2.2290000915527344
pan,mf,1991,23.600000381469727
pan,mf,1992,19.0
pan,m,1992,16.0
pan,f,1992,3.0
pan,mf,1993,19.200000762939453
pan,m,1993,15.800000190734863
pan,f,1993,3.4000000953674316
pan,mf,1994,22.700000762939453
pan,m,1994,18.799999237060547
pan,f,1994,3.9000000953674316
pan,mf,1995,26.700000762939453
pan,m,1995,23.0
pan,f,1995,3.700000047683716
pan,mf,1996,27.200000762939453
pan,m,1996,23.0
pan,f,1996,4.199999809265137
pan,mf,1997,26.399999618530273
pan,m,1997,22.0
pan,f,1997,4.5
pan,mf,1998,29.700000762939453
pan,m,1998,24.100000381469727
pan,f,1998,5.599999904632568
pan,mf,1999,28.100000381469727
pan,m,1999,22.5
pan,f,1999,5.5
pan,mf,2000,26.399999618530273
pan,m,2000,21.5
pan,f,2000,4.900000095367432
pan,mf,2001,26.200000762939453
pan,m,2001,21.700000762939453
pan,f,2001,4.5
pan,mf,2002,32.400001525878906
pan,m,2002,26.100000381469727
pan,f,2002,6.300000190734863
pan,mf,2003,33.0
pan,m,2003,26.700000762939453
pan,f,2003,6.300000190734863
pan,mf,2004,38.55799865722656
pan,m,2004,32.45500183105469
pan,f,2004,6.103000164031982
pan,mf,2005,38.297000885009766
pan,m,2005,30.85099983215332
pan,f,2005,7.446000099182129
pan,mf,2006,39.803001403808594
pan,m,2006,31.618000030517578
pan,f,2006,8.1850004196167
pan,mf,2007,40.599998474121094
pan,m,2007,32.0
pan,f,2007,8.5
pan,mf,2008,45.29999923706055
pan,m,2008,34.400001525878906
pan,f,2008,10.899999618530273
pan,mf,2009,44.856998443603516
pan,m,2009,34.702999114990234
pan,f,2009,10.154000282287598
pan,mf,2010,46.79199981689453
pan,m,2010,36.1150016784668
pan,f,2010,10.677000045776367
pan,mf,2011,45.8849983215332
pan,m,2011,33.4900016784668
pan,f,2011,12.395000457763672
pan,mf,2012,44.32400131225586
pan,m,2012,33.39799880981445
pan,f,2012,10.925999641418457
pan,mf,2013,40.68600082397461
pan,m,2013,33.05400085449219
pan,f,2013,7.631999969482422
pan,mf,2014,47.66299819946289
pan,m,2014,37.584999084472656
pan,f,2014,10.07800006866455
pry,mf,1990,43.13399887084961
pry,m,1990,38.702999114990234
pry,f,1990,4.431000232696533
pry,mf,1991,36.099998474121094
pry,m,1991,27.420000076293945
pry,f,1991,8.680000305175781
pry,mf,1992,35.52000045776367
pry,m,1992,24.530000686645508
pry,f,1992,10.989999771118164
pry,mf,1993,44.08000183105469
pry,m,1993,33.779998779296875
pry,f,1993,10.289999961853027
pry,mf,1994,96.4000015258789
pry,m,1994,73.33000183105469
pry,f,1994,23.06999969482422
pry,mf,1996,87.61000061035156
pry,m,1996,68.4800033569336
pry,f,1996,19.1200008392334
pry,mf,1997,120.65899658203125
pry,m,1997,94.75800323486328
pry,f,1997,25.900999069213867
pry,mf,1998,120.6500015258789
pry,m,1998,94.75
pry,f,1998,25.899999618530273
pry,mf,1999,113.81999969482422
pry,m,1999,92.97000122070312
pry,f,1999,20.84000015258789
pry,mf,2001,139.90199279785156
pry,m,2001,112.38999938964844
pry,f,2001,27.511999130249023
pry,mf,2002,81.7979965209961
pry,m,2002,68.41799926757812
pry,f,2002,13.380000114440918
pry,mf,2003,100.8949966430664
pry,m,2003,79.27300262451172
pry,f,2003,21.621999740600586
pry,mf,2004,106.30000305175781
pry,m,2004,85.3030014038086
pry,f,2004,20.996999740600586
pry,mf,2005,116.93199920654297
pry,m,2005,92.04100036621094
pry,f,2005,24.891000747680664
pry,mf,2006,113.99199676513672
pry,m,2006,91.13700103759766
pry,f,2006,22.854999542236328
pry,mf,2007,138.10899353027344
pry,m,2007,108.18599700927734
pry,f,2007,29.92300033569336
pry,mf,2008,140.5019989013672
pry,m,2008,116.00499725341797
pry,f,2008,24.496999740600586
pry,mf,2009,164.2259979248047
pry,m,2009,129.88699340820312
pry,f,2009,34.3390007019043
pry,mf,2010,147.48300170898438
pry,m,2010,115.65299987792969
pry,f,2010,31.829999923706055
pry,mf,2013,202.468994140625
pry,m,2013,146.26400756835938
pry,f,2013,56.20500183105469
pry,mf,2014,205.2469940185547
pry,m,2014,150.78500366210938
pry,f,2014,54.46200180053711
per,mf,1990,108.56999969482422
per,m,1990,93.7300033569336
per,f,1990,14.84000015258789
per,mf,1991,134.82000732421875
per,m,1991,113.91000366210938
per,f,1991,20.90999984741211
per,mf,1992,124.56999969482422
per,m,1992,110.98999786376953
per,f,1992,13.569999694824219
per,mf,1993,148.30999755859375
per,m,1993,127.18000030517578
per,f,1993,21.1200008392334
per,mf,1994,156.32000732421875
per,m,1994,126.44000244140625
per,f,1994,29.8799991607666
per,mf,1995,167.32000732421875
per,m,1995,135.05999755859375
per,f,1995,32.25
per,mf,1996,342.5
per,m,1996,279.20001220703125
per,f,1996,63.29999923706055
per,mf,1997,397.29998779296875
per,m,1997,315.0
per,f,1997,82.30000305175781
per,mf,1998,452.29998779296875
per,m,1998,352.0
per,f,1998,100.30000305175781
per,mf,1999,444.20001220703125
per,m,1999,348.6000061035156
per,f,1999,95.5999984741211
per,mf,2000,400.70001220703125
per,m,2000,312.8999938964844
per,f,2000,87.80000305175781
per,mf,2001,443.20001220703125
per,m,2001,342.1000061035156
per,f,2001,101.0999984741211
per,mf,2002,138.0
per,m,2002,109.4000015258789
per,f,2002,28.5
per,mf,2003,195.60000610351562
per,m,2003,145.6999969482422
per,f,2003,49.900001525878906
per,mf,2004,689.1420288085938
per,m,2004,543.7009887695312
per,f,2004,145.4409942626953
per,mf,2005,710.7269897460938
per,m,2005,541.3400268554688
per,f,2005,169.38699340820312
per,mf,2006,736.052978515625
per,m,2006,557.7310180664062
per,f,2006,178.32200622558594
per,mf,2007,817.4039916992188
per,m,2007,612.7420043945312
per,f,2007,204.66099548339844
per,mf,2008,804.9039916992188
per,m,2008,620.8610229492188
per,f,2008,184.04299926757812
per,mf,2009,820.3939819335938
per,m,2009,619.68701171875
per,f,2009,200.70700073242188
per,mf,2010,879.0150146484375
per,m,2010,662.5830078125
per,f,2010,216.4320068359375
per,mf,2011,812.1129760742188
per,m,2011,620.85498046875
per,f,2011,191.25799560546875
per,mf,2012,842.0570068359375
per,m,2012,634.1279907226562
per,f,2012,207.9290008544922
phl,mf,1998,1391.0
phl,m,1998,1090.0
phl,f,1998,300.0
phl,mf,1999,1341.0
phl,m,1999,1054.0
phl,f,1999,288.0
phl,mf,2000,1315.0
phl,m,2000,1053.0
phl,f,2000,262.0
phl,mf,2001,1552.0
phl,m,2001,1238.0
phl,f,2001,313.0
phl,mf,2002,1662.0
phl,m,2002,1338.0
phl,f,2002,324.0
phl,mf,2003,1605.0
phl,m,2003,1287.0
phl,f,2003,318.0
phl,mf,2004,1604.0
phl,m,2004,1291.0
phl,f,2004,313.0
phl,mf,2005,1520.0
phl,m,2005,1203.0
phl,f,2005,316.0
phl,mf,2006,1425.0
phl,m,2006,1114.0
phl,f,2006,311.0
phl,mf,2007,1430.0
phl,m,2007,1100.0
phl,f,2007,330.0
phl,mf,2008,1426.0
phl,m,2008,1107.0
phl,f,2008,320.0
phl,mf,2009,1437.5419921875
phl,mf,2010,1405.364990234375
phl,mf,2011,1338.8759765625
phl,mf,2012,1373.1939697265625
phl,mf,2013,1286.675048828125
phl,m,2013,973.2080078125
phl,f,2013,313.4670104980469
pol,mf,1997,557.3060302734375
pol,m,1997,392.35400390625
pol,f,1997,164.95199584960938
pol,mf,1998,621.6190185546875
pol,m,1998,435.89801025390625
pol,f,1998,185.7209930419922
pol,mf,1999,573.0399780273438
pol,m,1999,391.3299865722656
pol,f,1999,181.71099853515625
pol,mf,2000,565.0380249023438
pol,m,2000,388.6260070800781
pol,f,2000,176.41200256347656
pol,mf,2001,527.5700073242188
pol,m,2001,367.510009765625
pol,f,2001,160.05999755859375
pol,mf,2002,522.2890014648438
pol,m,2002,365.02099609375
pol,f,2002,157.26800537109375
pol,mf,2003,515.8889770507812
pol,m,2003,357.0050048828125
pol,f,2003,158.88400268554688
pol,mf,2004,546.197998046875
pol,m,2004,375.2860107421875
pol,f,2004,170.91299438476562
pol,mf,2005,558.1489868164062
pol,m,2005,383.77899169921875
pol,f,2005,174.37100219726562
pol,mf,2006,588.14599609375
pol,m,2006,407.864990234375
pol,f,2006,180.281005859375
pol,mf,2007,615.6539916992188
pol,m,2007,426.5710144042969
pol,f,2007,189.08299255371094
pol,mf,2008,641.4609985351562
pol,m,2008,447.8450012207031
pol,f,2008,193.61599731445312
pol,mf,2009,653.6339721679688
pol,m,2009,461.3299865722656
pol,f,2009,192.3040008544922
pol,mf,2010,654.4539794921875
pol,m,2010,466.8970031738281
pol,f,2010,187.5570068359375
pol,mf,2011,656.1740112304688
pol,m,2011,457.1830139160156
pol,f,2011,198.99099731445312
pol,mf,2012,650.0889892578125
pol,m,2012,451.9330139160156
pol,f,2012,198.15499877929688
pol,mf,2013,653.427001953125
pol,m,2013,456.1839904785156
pol,f,2013,197.2429962158203
pol,mf,2014,655.0479736328125
pol,m,2014,458.1440124511719
pol,f,2014,196.9040069580078
prt,mf,1986,147.97300720214844
prt,m,1986,122.19200134277344
prt,f,1986,25.7810001373291
prt,mf,1987,155.6739959716797
prt,m,1987,127.43599700927734
prt,f,1987,28.238000869750977
prt,mf,1988,169.62100219726562
prt,m,1988,141.08099365234375
prt,f,1988,28.540000915527344
prt,mf,1989,192.6820068359375
prt,m,1989,153.72000122070312
prt,f,1989,38.96200180053711
prt,mf,1990,208.8699951171875
prt,m,1990,164.00599670410156
prt,f,1990,44.86399841308594
prt,mf,1991,245.8990020751953
prt,m,1991,191.61500549316406
prt,f,1991,54.284000396728516
prt,mf,1992,276.95001220703125
prt,m,1992,210.38999938964844
prt,f,1992,66.55899810791016
prt,mf,1993,280.1400146484375
prt,m,1993,208.33399963378906
prt,f,1993,71.80599975585938
prt,mf,1994,286.6210021972656
prt,m,1994,216.11000061035156
prt,f,1994,70.51100158691406
prt,mf,1995,280.5270080566406
prt,m,1995,209.92599487304688
prt,f,1995,70.60099792480469
prt,mf,1996,290.59600830078125
prt,m,1996,217.59100341796875
prt,f,1996,73.00499725341797
prt,mf,1997,276.677001953125
prt,m,1997,201.98500061035156
prt,f,1997,74.69200134277344
prt,mf,1998,302.5270080566406
prt,m,1998,227.74899291992188
prt,f,1998,74.77799987792969
prt,mf,1999,294.7359924316406
prt,m,1999,223.58200073242188
prt,f,1999,71.15399932861328
prt,mf,2000,311.20599365234375
prt,m,2000,233.48899841308594
prt,f,2000,77.71700286865234
prt,mf,2001,318.9580078125
prt,m,2001,243.7740020751953
prt,f,2001,75.18299865722656
prt,mf,2002,324.2980041503906
prt,m,2002,246.4340057373047
prt,f,2002,77.86399841308594
prt,mf,2003,323.86700439453125
prt,m,2003,239.93099975585938
prt,f,2003,83.93599700927734
prt,mf,2004,324.77899169921875
prt,m,2004,239.86900329589844
prt,f,2004,84.91000366210938
prt,mf,2005,295.6809997558594
prt,m,2005,220.0959930419922
prt,f,2005,75.58499908447266
prt,mf,2006,276.1080017089844
prt,m,2006,200.9709930419922
prt,f,2006,75.13700103759766
prt,mf,2007,283.5419921875
prt,m,2007,202.30499267578125
prt,f,2007,81.23699951171875
prt,mf,2008,283.2300109863281
prt,m,2008,204.05799865722656
prt,f,2008,79.1719970703125
prt,mf,2009,269.10198974609375
prt,m,2009,197.54400634765625
prt,f,2009,71.55899810791016
prt,mf,2010,253.09300231933594
prt,m,2010,184.35400390625
prt,f,2010,68.73899841308594
prt,mf,2011,244.61199951171875
prt,m,2011,177.16900634765625
prt,f,2011,67.44300079345703
prt,mf,2012,229.39999389648438
prt,m,2012,157.26100158691406
prt,f,2012,72.13999938964844
prt,mf,2013,231.80599975585938
prt,m,2013,161.29400634765625
prt,f,2013,70.51200103759766
prt,mf,2014,233.9980010986328
prt,m,2014,166.3979949951172
prt,f,2014,67.5999984741211
qat,mf,1997,1.4479999542236328
qat,m,1997,1.430999994277954
qat,f,1997,0.017000000923871994
qat,mf,2004,2.993000030517578
qat,m,2004,2.931999921798706
qat,f,2004,0.061000000685453415
qat,mf,2013,4.619999885559082
qat,m,2013,3.7790000438690186
qat,f,2013,0.8410000205039978
rou,mf,1991,410.6000061035156
rou,m,1991,228.1999969482422
rou,f,1991,182.39999389648438
rou,mf,1992,392.6000061035156
rou,m,1992,266.79998779296875
rou,f,1992,125.80000305175781
rou,mf,1993,220.6999969482422
rou,m,1993,174.1999969482422
rou,f,1993,46.5
rou,mf,1994,142.125
rou,m,1994,106.85299682617188
rou,f,1994,35.27199935913086
rou,mf,1995,156.80099487304688
rou,m,1995,113.88899993896484
rou,f,1995,42.9119987487793
rou,mf,1996,141.39300537109375
rou,m,1996,107.87999725341797
rou,f,1996,33.51300048828125
rou,mf,1997,144.6300048828125
rou,m,1997,114.53299713134766
rou,f,1997,30.09600067138672
rou,mf,1998,134.197998046875
rou,m,1998,100.7229995727539
rou,f,1998,33.474998474121094
rou,mf,1999,100.33100128173828
rou,m,1999,72.79399871826172
rou,f,1999,27.53700065612793
rou,mf,2000,117.0009994506836
rou,m,2000,89.23899841308594
rou,f,2000,27.761999130249023
rou,mf,2001,129.04100036621094
rou,m,2001,92.87200164794922
rou,f,2001,36.16899871826172
rou,mf,2002,136.4239959716797
rou,m,2002,97.7770004272461
rou,f,2002,38.645999908447266
rou,mf,2003,122.69499969482422
rou,m,2003,87.43299865722656
rou,f,2003,35.262001037597656
rou,mf,2004,146.20399475097656
rou,m,2004,108.87000274658203
rou,f,2004,37.33399963378906
rou,mf,2005,154.31100463867188
rou,m,2005,116.68699645996094
rou,f,2005,37.624000549316406
rou,mf,2006,149.28599548339844
rou,m,2006,112.34600067138672
rou,f,2006,36.941001892089844
rou,mf,2007,136.7100067138672
rou,m,2007,107.48799896240234
rou,f,2007,29.222000122070312
rou,mf,2008,124.67500305175781
rou,m,2008,96.0510025024414
rou,f,2008,28.624000549316406
rou,mf,2009,131.60299682617188
rou,m,2009,99.6520004272461
rou,f,2009,31.951000213623047
rou,mf,2010,115.19999694824219
rou,m,2010,87.86699676513672
rou,f,2010,27.33300018310547
rou,mf,2011,101.43699645996094
rou,m,2011,75.57499694824219
rou,f,2011,25.86199951171875
rou,mf,2012,106.48600006103516
rou,m,2012,76.86299896240234
rou,f,2012,29.62299919128418
rou,mf,2013,108.39399719238281
rou,m,2013,78.7509994506836
rou,f,2013,29.643999099731445
rou,mf,2014,98.61799621582031
rou,m,2014,72.04399871826172
rou,f,2014,26.573999404907227
rus,mf,1992,73.0
rus,m,1992,62.0
rus,f,1992,11.0
rus,mf,1993,211.0
rus,m,1993,174.0
rus,f,1993,37.0
rus,mf,1994,241.0
rus,m,1994,195.0
rus,f,1994,47.0
rus,mf,1995,248.0
rus,m,1995,200.0
rus,f,1995,48.0
rus,mf,1996,253.0
rus,m,1996,202.0
rus,f,1996,50.0
rus,mf,1997,737.0
rus,m,1997,490.0
rus,f,1997,247.0
rus,mf,1998,676.0
rus,m,1998,437.0
rus,f,1998,239.0
rus,mf,1999,545.0
rus,m,1999,369.0
rus,f,1999,177.0
rus,mf,2000,599.0
rus,m,2000,427.0
rus,f,2000,172.0
rus,mf,2001,871.0
rus,m,2001,557.0
rus,f,2001,315.0
rus,mf,2002,869.0
rus,m,2002,531.0
rus,f,2002,337.0
rus,mf,2003,765.0
rus,m,2003,499.0
rus,f,2003,266.0
rus,mf,2004,873.0
rus,m,2004,563.0
rus,f,2004,310.0
rus,mf,2005,874.0
rus,m,2005,526.0
rus,f,2005,348.0
rus,mf,2006,838.0
rus,m,2006,531.0
rus,f,2006,307.0
rus,mf,2007,980.0
rus,m,2007,598.0
rus,f,2007,382.0
rus,mf,2008,1057.0
rus,m,2008,667.0
rus,f,2008,390.0
rus,mf,2009,927.4739990234375
rus,m,2009,607.2680053710938
rus,f,2009,320.20599365234375
rus,mf,2010,883.5159912109375
rus,m,2010,566.4849853515625
rus,f,2010,317.031005859375
rus,mf,2011,874.14697265625
rus,m,2011,563.0549926757812
rus,f,2011,311.0920104980469
rus,mf,2012,836.0369873046875
rus,m,2012,537.18798828125
rus,f,2012,298.8489990234375
rus,mf,2013,916.4810180664062
rus,m,2013,609.4459838867188
rus,f,2013,307.0350036621094
rwa,mf,1996,1.600000023841858
rwa,m,1996,0.800000011920929
rwa,f,1996,0.800000011920929
rwa,mf,2002,4.056000232696533
rwa,m,2002,2.931999921798706
rwa,f,2002,1.1239999532699585
rwa,mf,2012,17.80900001525879
rwa,m,2012,11.71399974822998
rwa,f,2012,6.09499979019165
kna,mf,1991,0.6200000047683716
kna,m,1991,0.4399999976158142
kna,f,1991,0.1899999976158142
kna,mf,2001,0.5460000038146973
kna,m,2001,0.41499999165534973
kna,f,2001,0.13099999725818634
lca,mf,1993,5.010000228881836
lca,m,1993,4.119999885559082
lca,f,1993,0.8899999856948853
lca,mf,1994,6.010000228881836
lca,m,1994,4.590000152587891
lca,f,1994,1.4199999570846558
lca,mf,1995,4.659999847412109
lca,m,1995,3.559999942779541
lca,f,1995,1.100000023841858
lca,mf,1996,3.940000057220459
lca,m,1996,2.9600000381469727
lca,f,1996,0.9800000190734863
lca,mf,1997,3.4800000190734863
lca,m,1997,2.700000047683716
lca,f,1997,0.7799999713897705
lca,mf,1998,3.549999952316284
lca,m,1998,2.509999990463257
lca,f,1998,1.0399999618530273
lca,mf,1999,3.515000104904175
lca,m,1999,2.5299999713897705
lca,f,1999,0.9850000143051147
lca,mf,2000,3.440000057220459
lca,m,2000,2.569999933242798
lca,f,2000,0.8700000047683716
vct,mf,1980,1.2549999952316284
vct,m,1980,1.003999948501587
vct,f,1980,0.25099998712539673
vct,mf,1991,1.8589999675750732
vct,m,1991,1.4839999675750732
vct,f,1991,0.375
vct,mf,2001,1.7940000295639038
vct,mf,2008,1.659000039100647
vct,m,2008,1.2309999465942383
vct,f,2008,0.42800000309944153
wsm,mf,2001,2.4000000953674316
wsm,m,2001,1.6100000143051147
wsm,f,2001,0.7900000214576721
wsm,mf,2011,0.6549999713897705
wsm,m,2011,0.4300000071525574
wsm,f,2011,0.22499999403953552
wsm,mf,2012,1.6970000267028809
wsm,m,2012,1.0479999780654907
wsm,f,2012,0.6489999890327454
smr,mf,2009,1.9780000448226929
smr,m,2009,1.3869999647140503
smr,f,2009,0.5910000205039978
smr,mf,2010,1.937000036239624
smr,m,2010,1.3539999723434448
smr,f,2010,0.5830000042915344
stp,mf,1991,0.12300000339746475
stp,m,1991,0.10999999940395355
stp,f,1991,0.013000000268220901
sau,mf,1992,101.62799835205078
sau,m,1992,100.38899993896484
sau,f,1992,1.2389999628067017
sau,mf,2009,168.18899536132812
sau,m,2009,164.73399353027344
sau,f,2009,3.4549999237060547
sau,mf,2013,202.78799438476562
sau,m,2013,197.25399780273438
sau,f,2013,5.533999919891357
sen,mf,1991,16.535999298095703
sen,m,1991,15.378999710083008
sen,f,1991,1.156999945640564
sen,mf,2011,11.972000122070312
sen,m,2011,10.378999710083008
sen,f,2011,1.593000054359436
srb,mf,2004,145.3000030517578
srb,m,2004,109.69999694824219
srb,f,2004,35.5
srb,mf,2005,115.5999984741211
srb,m,2005,88.0999984741211
srb,f,2005,27.5
srb,mf,2006,118.30000305175781
srb,m,2006,92.30000305175781
srb,f,2006,25.899999618530273
srb,mf,2007,111.0999984741211
srb,m,2007,78.5999984741211
srb,f,2007,32.5
srb,mf,2008,125.69999694824219
srb,m,2008,89.5999984741211
srb,f,2008,36.099998474121094
srb,mf,2009,90.48600006103516
srb,m,2009,66.27999877929688
srb,f,2009,24.207000732421875
srb,mf,2010,91.22100067138672
srb,m,2010,65.83000183105469
srb,f,2010,25.389999389648438
srb,mf,2011,88.0780029296875
srb,m,2011,63.926998138427734
srb,f,2011,24.150999069213867
srb,mf,2012,89.09200286865234
srb,m,2012,65.1719970703125
srb,f,2012,23.920000076293945
srb,mf,2013,88.64600372314453
srb,m,2013,63.36399841308594
srb,f,2013,25.281999588012695
syc,mf,1987,0.30000001192092896
syc,m,1987,0.20000000298023224
syc,f,1987,0.10000000149011612
syc,mf,2011,1.1369999647140503
syc,m,2011,0.9139999747276306
syc,f,2011,0.22300000488758087
sgp,mf,1986,62.20000076293945
sgp,m,1986,55.0
sgp,f,1986,7.199999809265137
sgp,mf,1987,63.900001525878906
sgp,m,1987,55.70000076293945
sgp,f,1987,8.199999809265137
sgp,mf,1988,65.5999984741211
sgp,m,1988,57.0
sgp,f,1988,8.600000381469727
sgp,mf,1989,76.4000015258789
sgp,m,1989,65.9000015258789
sgp,f,1989,10.600000381469727
sgp,mf,1991,75.0999984741211
sgp,m,1991,63.29999923706055
sgp,f,1991,11.800000190734863
sgp,mf,1992,86.30000305175781
sgp,m,1992,73.5999984741211
sgp,f,1992,12.600000381469727
sgp,mf,1993,87.80000305175781
sgp,m,1993,74.9000015258789
sgp,f,1993,12.800000190734863
sgp,mf,1994,87.30000305175781
sgp,m,1994,73.9000015258789
sgp,f,1994,13.399999618530273
sgp,mf,1996,87.5
sgp,m,1996,74.0
sgp,f,1996,13.5
sgp,mf,1997,86.0
sgp,m,1997,71.69999694824219
sgp,f,1997,14.300000190734863
sgp,mf,1998,77.80000305175781
sgp,m,1998,66.30000305175781
sgp,f,1998,11.5
sgp,mf,1999,92.30000305175781
sgp,m,1999,76.9000015258789
sgp,f,1999,15.5
