country,sex,year,contributing_family_workers_d_000
bdi,m,2008,88.5530014038086
bdi,f,2008,134.5240020751953
bdi,mf,2009,230.56700134277344
bdi,mf,2010,236.1009979248047
khm,mf,2000,2288.5869140625
khm,m,2000,674.8670043945312
khm,f,2000,1613.719970703125
khm,mf,2001,2672.0390625
khm,m,2001,952.072998046875
khm,f,2001,1719.9659423828125
khm,mf,2004,2998.06689453125
khm,mf,2008,3021.739990234375
khm,m,2008,859.1799926757812
khm,f,2008,2162.56005859375
cmr,mf,1996,673.2000122070312
cmr,m,1996,206.10000610351562
cmr,f,1996,467.1000061035156
cmr,mf,2001,1055.0
cmr,m,2001,280.0
cmr,f,2001,775.0
cmr,mf,2010,2352.674072265625
cmr,m,2010,907.0709838867188
cmr,f,2010,1445.60302734375
can,mf,1980,109.4000015258789
can,m,1980,23.200000762939453
can,f,1980,86.19999694824219
can,mf,1981,119.5999984741211
can,m,1981,25.200000762939453
can,f,1981,94.4000015258789
can,mf,1982,114.5999984741211
can,m,1982,25.600000381469727
can,f,1982,89.0
can,mf,1983,112.19999694824219
can,m,1983,29.399999618530273
can,f,1983,82.80000305175781
can,mf,1984,104.5999984741211
can,m,1984,24.399999618530273
can,f,1984,80.30000305175781
can,mf,1985,112.0999984741211
can,m,1985,24.0
can,f,1985,88.0
can,mf,1986,98.0999984741211
can,m,1986,21.299999237060547
can,f,1986,76.9000015258789
can,mf,1987,92.5999984741211
can,m,1987,20.200000762939453
can,f,1987,72.5
can,mf,1988,79.0999984741211
can,m,1988,17.299999237060547
can,f,1988,61.79999923706055
can,mf,1989,71.5
can,m,1989,14.199999809265137
can,f,1989,57.29999923706055
can,mf,1990,67.30000305175781
can,m,1990,13.399999618530273
can,f,1990,53.900001525878906
can,mf,1991,64.5999984741211
can,m,1991,13.300000190734863
can,f,1991,51.29999923706055
can,mf,1992,66.0999984741211
can,m,1992,14.899999618530273
can,f,1992,51.20000076293945
can,mf,1993,73.4000015258789
can,m,1993,18.399999618530273
can,f,1993,55.0
can,mf,1994,57.0
can,m,1994,12.300000190734863
can,f,1994,44.70000076293945
can,mf,1995,56.900001525878906
can,m,1995,14.5
can,f,1995,42.400001525878906
can,mf,1996,55.400001525878906
can,m,1996,13.199999809265137
can,f,1996,42.29999923706055
can,mf,1997,64.0
can,m,1997,18.799999237060547
can,f,1997,45.20000076293945
can,mf,1998,59.099998474121094
can,m,1998,16.700000762939453
can,f,1998,42.400001525878906
can,mf,1999,44.900001525878906
can,m,1999,15.199999809265137
can,f,1999,29.700000762939453
can,mf,2000,41.599998474121094
can,m,2000,13.100000381469727
can,f,2000,28.5
can,mf,2001,32.400001525878906
can,m,2001,10.399999618530273
can,f,2001,22.100000381469727
can,mf,2002,32.599998474121094
can,m,2002,10.800000190734863
can,f,2002,21.799999237060547
can,mf,2003,34.0
can,m,2003,12.300000190734863
can,f,2003,21.700000762939453
can,mf,2004,29.600000381469727
can,m,2004,10.300000190734863
can,f,2004,19.299999237060547
can,mf,2005,25.799999237060547
can,m,2005,10.0
can,f,2005,15.800000190734863
can,mf,2006,28.5
can,m,2006,10.300000190734863
can,f,2006,18.200000762939453
can,mf,2007,25.399999618530273
can,m,2007,7.699999809265137
can,f,2007,17.600000381469727
can,mf,2008,25.100000381469727
can,m,2008,10.100000381469727
can,f,2008,15.0
can,mf,2009,21.200000762939453
can,m,2009,7.800000190734863
can,f,2009,13.399999618530273
can,mf,2010,18.0
can,m,2010,6.199999809265137
can,f,2010,11.699999809265137
can,mf,2011,20.600000381469727
can,m,2011,8.600000381469727
can,f,2011,12.0
can,mf,2012,19.399999618530273
can,m,2012,6.900000095367432
can,f,2012,12.5
can,mf,2013,21.600000381469727
can,m,2013,10.399999618530273
can,f,2013,11.100000381469727
can,mf,2014,22.200000762939453
can,m,2014,9.699999809265137
can,f,2014,12.5
cpv,mf,2000,14.61299991607666
cpv,m,2000,4.993000030517578
cpv,f,2000,9.619999885559082
cym,mf,2011,0.05900000035762787
cym,m,2011,0.019999999552965164
cym,f,2011,0.039000000804662704
cym,mf,2012,0.014999999664723873
cym,m,2012,0.0
cym,f,2012,0.014999999664723873
tcd,mf,1993,608.8800048828125
tcd,m,1993,146.7050018310547
tcd,f,1993,462.17498779296875
chl,mf,1996,128.52699279785156
chl,m,1996,64.9800033569336
chl,f,1996,63.547000885009766
chl,mf,1997,131.2729949951172
chl,m,1997,63.94499969482422
chl,f,1997,67.3280029296875
chl,mf,1998,132.4250030517578
chl,m,1998,60.72999954223633
chl,f,1998,71.69499969482422
chl,mf,1999,126.53900146484375
chl,m,1999,61.270999908447266
chl,f,1999,65.26799774169922
chl,mf,2000,119.68900299072266
chl,m,2000,56.816001892089844
chl,f,2000,62.87300109863281
chl,mf,2001,113.43199920654297
chl,m,2001,51.72800064086914
chl,f,2001,61.70399856567383
chl,mf,2002,114.2030029296875
chl,m,2002,52.67900085449219
chl,f,2002,61.525001525878906
chl,mf,2003,122.71499633789062
chl,m,2003,55.83300018310547
chl,f,2003,66.88200378417969
chl,mf,2004,123.48500061035156
chl,m,2004,57.06399917602539
chl,f,2004,66.4209976196289
chl,mf,2005,125.27899932861328
chl,m,2005,54.194000244140625
chl,f,2005,71.08499908447266
chl,mf,2006,122.66899871826172
chl,m,2006,54.143001556396484
chl,f,2006,68.5260009765625
chl,mf,2007,116.47200012207031
chl,m,2007,48.11199951171875
chl,f,2007,68.36000061035156
chl,mf,2008,112.37000274658203
chl,m,2008,46.540000915527344
chl,f,2008,65.83100128173828
chl,mf,2009,109.08100128173828
chl,m,2009,44.055999755859375
chl,f,2009,65.0260009765625
chl,mf,2010,104.6500015258789
chl,m,2010,41.972999572753906
chl,f,2010,62.676998138427734
chl,mf,2011,102.04399871826172
chl,m,2011,38.09299850463867
chl,f,2011,63.95100021362305
col,mf,1992,75.5999984741211
col,m,1992,24.5
col,f,1992,51.099998474121094
col,mf,1993,68.0999984741211
col,m,1993,21.399999618530273
col,f,1993,46.599998474121094
col,mf,1994,67.80000305175781
col,m,1994,20.200000762939453
col,f,1994,47.599998474121094
col,mf,1995,51.0
col,m,1995,12.100000381469727
col,f,1995,38.900001525878906
col,mf,1996,49.599998474121094
col,m,1996,11.899999618530273
col,f,1996,37.599998474121094
col,mf,1997,68.4000015258789
col,m,1997,24.399999618530273
col,f,1997,44.0
col,mf,1998,53.099998474121094
col,m,1998,13.899999618530273
col,f,1998,39.20000076293945
col,mf,1999,92.69999694824219
col,m,1999,30.5
col,f,1999,62.20000076293945
col,mf,2000,637.4229736328125
col,m,2000,312.7099914550781
col,f,2000,324.7130126953125
col,mf,2001,1063.31494140625
col,m,2001,529.7550048828125
col,f,2001,533.5599975585938
col,mf,2002,1006.5880126953125
col,m,2002,415.89898681640625
col,f,2002,590.6900024414062
col,mf,2003,949.4539794921875
col,m,2003,383.5530090332031
col,f,2003,565.9000244140625
col,mf,2004,985.4569702148438
col,m,2004,409.86199951171875
col,f,2004,575.5960083007812
col,mf,2005,969.9580078125
col,m,2005,367.9020080566406
col,f,2005,602.0560302734375
col,mf,2006,972.6729736328125
col,m,2006,352.3659973144531
col,f,2006,620.3060302734375
col,mf,2007,761.9210205078125
col,m,2007,347.8900146484375
col,f,2007,414.0320129394531
col,mf,2008,712.5819702148438
col,m,2008,310.09100341796875
col,f,2008,402.4909973144531
col,mf,2009,901.8699951171875
col,m,2009,382.57598876953125
col,f,2009,519.2940063476562
col,mf,2010,967.7000122070312
col,m,2010,416.2200012207031
col,f,2010,551.47900390625
col,mf,2011,958.4929809570312
col,m,2011,400.3070068359375
col,f,2011,558.1859741210938
col,mf,2012,1156.1070556640625
col,m,2012,457.97900390625
col,f,2012,698.1279907226562
col,mf,2013,1084.3370361328125
col,m,2013,437.39898681640625
col,f,2013,646.93798828125
cog,mf,2005,47.2859992980957
cog,m,2005,18.885000228881836
cog,f,2005,28.400999069213867
cok,mf,2006,0.08699999749660492
cok,m,2006,0.05299999937415123
cok,f,2006,0.03400000184774399
cok,mf,2011,0.12300000339746475
cok,m,2011,0.07599999755620956
cok,f,2011,0.04699999839067459
cri,mf,1980,39.9900016784668
cri,mf,1981,49.220001220703125
cri,mf,1982,59.29999923706055
cri,mf,1983,54.209999084472656
cri,mf,1984,37.650001525878906
cri,mf,1985,50.88999938964844
cri,mf,1986,49.650001525878906
cri,mf,1987,52.400001525878906
cri,m,1987,42.79999923706055
cri,f,1987,9.5
cri,mf,1988,46.70000076293945
cri,m,1988,33.900001525878906
cri,f,1988,12.800000190734863
cri,mf,1989,44.79999923706055
cri,m,1989,34.599998474121094
cri,f,1989,10.199999809265137
cri,mf,1990,52.0
cri,m,1990,34.099998474121094
cri,f,1990,17.899999618530273
cri,mf,1991,44.0
cri,m,1991,29.5
cri,f,1991,14.5
cri,mf,1992,37.5
cri,m,1992,25.799999237060547
cri,f,1992,11.699999809265137
cri,mf,1993,39.0
cri,m,1993,25.299999237060547
cri,f,1993,13.699999809265137
cri,mf,1994,39.099998474121094
cri,m,1994,26.5
cri,f,1994,12.600000381469727
cri,mf,1995,43.70000076293945
cri,m,1995,26.299999237060547
cri,f,1995,17.399999618530273
cri,mf,1996,36.400001525878906
cri,m,1996,23.399999618530273
cri,f,1996,13.0
cri,mf,1997,37.900001525878906
cri,m,1997,22.399999618530273
cri,f,1997,15.5
cri,mf,1998,42.79999923706055
cri,m,1998,26.399999618530273
cri,f,1998,16.399999618530273
cri,mf,1999,38.599998474121094
cri,m,1999,20.799999237060547
cri,f,1999,17.700000762939453
cri,mf,2000,33.79999923706055
cri,m,2000,19.899999618530273
cri,f,2000,13.899999618530273
cri,mf,2001,45.0
cri,m,2001,25.799999237060547
cri,f,2001,19.200000762939453
cri,mf,2002,49.20000076293945
cri,mf,2003,43.29999923706055
cri,m,2003,22.700000762939453
cri,f,2003,20.600000381469727
cri,mf,2004,39.29999923706055
cri,m,2004,19.5
cri,f,2004,19.799999237060547
cri,mf,2005,40.70000076293945
cri,m,2005,19.100000381469727
cri,f,2005,21.5
cri,mf,2006,40.900001525878906
cri,m,2006,19.899999618530273
cri,f,2006,21.100000381469727
cri,mf,2007,35.099998474121094
cri,m,2007,15.699999809265137
cri,f,2007,19.399999618530273
cri,mf,2008,30.399999618530273
cri,m,2008,11.300000190734863
cri,f,2008,19.100000381469727
cri,mf,2009,31.46500015258789
cri,m,2009,14.510000228881836
cri,f,2009,16.954999923706055
cri,mf,2010,23.16699981689453
cri,m,2010,14.173999786376953
cri,f,2010,8.993000030517578
cri,mf,2011,24.899999618530273
cri,m,2011,11.854000091552734
cri,f,2011,13.045999526977539
cri,mf,2012,28.14699935913086
cri,m,2012,14.673999786376953
cri,f,2012,13.472999572753906
cri,mf,2013,22.266000747680664
cri,m,2013,12.168999671936035
cri,f,2013,10.097000122070312
civ,mf,2002,1706.654052734375
civ,m,2002,535.427001953125
civ,f,2002,1171.22705078125
civ,mf,2012,2020.2679443359375
civ,m,2012,794.6290283203125
civ,f,2012,1225.6390380859375
hrv,mf,1996,121.63600158691406
hrv,m,1996,34.63100051879883
hrv,f,1996,87.00499725341797
hrv,mf,1997,119.22599792480469
hrv,m,1997,35.250999450683594
hrv,f,1997,83.9749984741211
hrv,mf,1998,95.75
hrv,m,1998,24.51099967956543
hrv,f,1998,71.23500061035156
hrv,mf,1999,84.36399841308594
hrv,m,1999,22.599000930786133
hrv,f,1999,61.76599884033203
hrv,mf,2000,76.4000015258789
hrv,m,2000,18.399999618530273
hrv,f,2000,58.0
hrv,mf,2001,70.19999694824219
hrv,m,2001,19.700000762939453
hrv,f,2001,50.5
hrv,mf,2002,72.26499938964844
hrv,m,2002,20.982999801635742
hrv,f,2002,51.28300094604492
hrv,mf,2003,62.4900016784668
hrv,m,2003,17.386999130249023
hrv,f,2003,45.10300064086914
hrv,mf,2004,50.625
hrv,m,2004,13.744999885559082
hrv,f,2004,36.88100051879883
hrv,mf,2005,37.8390007019043
hrv,m,2005,9.50100040435791
hrv,f,2005,28.339000701904297
hrv,mf,2006,35.39500045776367
hrv,m,2006,9.494999885559082
hrv,f,2006,25.89900016784668
hrv,mf,2007,39.89799880981445
hrv,m,2007,11.496999740600586
hrv,f,2007,28.400999069213867
hrv,mf,2008,38.4630012512207
hrv,m,2008,10.310999870300293
hrv,f,2008,28.152000427246094
hrv,mf,2009,41.60900115966797
hrv,m,2009,10.791999816894531
hrv,f,2009,30.816999435424805
hrv,mf,2010,44.30099868774414
hrv,m,2010,11.20199966430664
hrv,f,2010,33.0989990234375
hrv,mf,2011,45.2859992980957
hrv,m,2011,10.394000053405762
hrv,f,2011,34.891998291015625
hrv,mf,2012,36.7760009765625
hrv,m,2012,9.880000114440918
hrv,f,2012,26.895000457763672
hrv,mf,2013,24.545000076293945
hrv,m,2013,7.388000011444092
hrv,f,2013,17.156999588012695
hrv,mf,2014,23.277000427246094
hrv,m,2014,6.797999858856201
hrv,f,2014,16.479000091552734
cyp,mf,1999,6.124000072479248
cyp,m,1999,0.7879999876022339
cyp,f,1999,5.335999965667725
cyp,mf,2000,9.260000228881836
cyp,m,2000,1.159000039100647
cyp,f,2000,8.10099983215332
cyp,mf,2001,10.222000122070312
cyp,m,2001,1.9989999532699585
cyp,f,2001,8.222000122070312
cyp,mf,2002,10.09000015258789
cyp,m,2002,1.5959999561309814
cyp,f,2002,8.493000030517578
cyp,mf,2003,11.416000366210938
cyp,m,2003,1.9559999704360962
cyp,f,2003,9.460000038146973
cyp,mf,2004,11.262999534606934
cyp,m,2004,2.1489999294281006
cyp,f,2004,9.114999771118164
cyp,mf,2005,9.633999824523926
cyp,m,2005,2.4260001182556152
cyp,f,2005,7.208000183105469
cyp,mf,2006,7.785999774932861
cyp,m,2006,2.2009999752044678
cyp,f,2006,5.585000038146973
cyp,mf,2007,6.460999965667725
cyp,m,2007,1.9019999504089355
cyp,f,2007,4.559999942779541
cyp,mf,2008,7.142000198364258
cyp,m,2008,2.006999969482422
cyp,f,2008,5.135000228881836
cyp,mf,2009,9.052000045776367
cyp,m,2009,2.927000045776367
cyp,f,2009,6.125999927520752
cyp,mf,2010,8.199999809265137
cyp,m,2010,2.9830000400543213
cyp,f,2010,5.2170000076293945
cyp,mf,2011,7.491000175476074
cyp,m,2011,3.069999933242798
cyp,f,2011,4.420000076293945
cyp,mf,2012,6.831999778747559
cyp,m,2012,2.562000036239624
cyp,f,2012,4.269000053405762
cyp,mf,2013,6.001999855041504
cyp,m,2013,2.2790000438690186
cyp,f,2013,3.7219998836517334
cyp,mf,2014,6.745999813079834
cyp,m,2014,2.9010000228881836
cyp,f,2014,3.8450000286102295
cze,mf,1993,14.0
cze,m,1993,5.0
cze,f,1993,9.0
cze,mf,1994,20.0
cze,m,1994,7.0
cze,f,1994,14.0
cze,mf,1995,26.0
cze,m,1995,8.0
cze,f,1995,18.0
cze,mf,1996,22.0
cze,m,1996,5.0
cze,f,1996,17.0
cze,mf,1997,18.570999145507812
cze,m,1997,4.816999912261963
cze,f,1997,13.753999710083008
cze,mf,1998,21.384000778198242
cze,m,1998,4.360000133514404
cze,f,1998,17.02400016784668
cze,mf,1999,26.058000564575195
cze,m,1999,5.849999904632568
cze,f,1999,20.208999633789062
cze,mf,2000,25.753000259399414
cze,m,2000,5.438000202178955
cze,f,2000,20.31399917602539
cze,mf,2001,30.791000366210938
cze,m,2001,6.919000148773193
cze,f,2001,23.87299919128418
cze,mf,2002,28.43600082397461
cze,m,2002,3.9579999446868896
cze,f,2002,24.47800064086914
cze,mf,2003,34.606998443603516
cze,m,2003,8.644000053405762
cze,f,2003,25.96299934387207
cze,mf,2004,31.108999252319336
cze,m,2004,8.678000450134277
cze,f,2004,22.430999755859375
cze,mf,2005,34.96799850463867
cze,m,2005,9.246000289916992
cze,f,2005,25.722000122070312
cze,mf,2006,32.47700119018555
cze,m,2006,6.038000106811523
cze,f,2006,26.43899917602539
cze,mf,2007,29.76300048828125
cze,m,2007,7.078999996185303
cze,f,2007,22.68400001525879
cze,mf,2008,31.47599983215332
cze,m,2008,9.541000366210938
cze,f,2008,21.93600082397461
cze,mf,2009,29.485000610351562
cze,m,2009,8.767999649047852
cze,f,2009,20.716999053955078
cze,mf,2010,29.485000610351562
cze,m,2010,7.5960001945495605
cze,f,2010,21.888999938964844
cze,mf,2011,25.729000091552734
cze,m,2011,5.420000076293945
cze,f,2011,20.30900001525879
cze,mf,2012,28.125
cze,m,2012,7.041999816894531
cze,f,2012,21.08300018310547
cze,mf,2013,46.750999450683594
cze,m,2013,12.626999855041504
cze,f,2013,34.124000549316406
cze,mf,2014,29.51099967956543
cze,m,2014,6.464000225067139
cze,f,2014,23.047000885009766
dnk,mf,1981,66.0
dnk,mf,1983,72.78900146484375
dnk,m,1983,0.5569999814033508
dnk,f,1983,72.23200225830078
dnk,mf,1984,63.749000549316406
dnk,m,1984,1.5099999904632568
dnk,f,1984,62.23899841308594
dnk,mf,1985,62.71900177001953
dnk,m,1985,2.3919999599456787
dnk,f,1985,60.32699966430664
dnk,mf,1986,57.54199981689453
dnk,m,1986,1.4620000123977661
dnk,f,1986,56.08000183105469
dnk,mf,1987,60.36800003051758
dnk,m,1987,2.502000093460083
dnk,f,1987,57.86600112915039
dnk,mf,1988,56.189998626708984
dnk,m,1988,1.1990000009536743
dnk,f,1988,54.99100112915039
dnk,mf,1989,49.10200119018555
dnk,m,1989,1.6679999828338623
dnk,f,1989,47.435001373291016
dnk,mf,1990,50.457000732421875
dnk,m,1990,1.7430000305175781
dnk,f,1990,48.7140007019043
dnk,mf,1991,47.38399887084961
dnk,m,1991,1.0190000534057617
dnk,f,1991,46.3650016784668
dnk,mf,1992,50.03200149536133
dnk,m,1992,5.383999824523926
dnk,f,1992,44.64799880981445
dnk,mf,1993,45.625
dnk,m,1993,2.4200000762939453
dnk,f,1993,43.20500183105469
dnk,mf,1994,36.354000091552734
dnk,m,1994,2.681999921798706
dnk,f,1994,33.672000885009766
dnk,mf,1995,30.510000228881836
dnk,m,1995,4.065000057220459
dnk,f,1995,26.444000244140625
dnk,mf,1996,25.80299949645996
dnk,m,1996,4.304999828338623
dnk,f,1996,21.496999740600586
dnk,mf,1997,30.1200008392334
dnk,m,1997,3.878000020980835
dnk,f,1997,26.242000579833984
dnk,mf,1998,33.74800109863281
dnk,m,1998,3.8410000801086426
dnk,f,1998,29.906999588012695
dnk,mf,1999,27.51799964904785
dnk,m,1999,3.621000051498413
dnk,f,1999,23.89699935913086
dnk,mf,2000,25.60099983215332
dnk,m,2000,2.5329999923706055
dnk,f,2000,23.06800079345703
dnk,mf,2001,23.304000854492188
dnk,m,2001,4.72599983215332
dnk,f,2001,18.57900047302246
dnk,mf,2002,22.729999542236328
dnk,m,2002,4.110000133514404
dnk,f,2002,18.6200008392334
dnk,mf,2003,19.577999114990234
dnk,m,2003,3.3570001125335693
dnk,f,2003,16.22100067138672
dnk,mf,2004,23.496000289916992
dnk,m,2004,4.340000152587891
dnk,f,2004,19.1560001373291
dnk,mf,2005,21.851999282836914
dnk,m,2005,4.007999897003174
dnk,f,2005,17.8439998626709
dnk,mf,2006,19.357999801635742
dnk,m,2006,3.683000087738037
dnk,f,2006,15.673999786376953
dnk,mf,2007,16.45599937438965
dnk,m,2007,5.927999973297119
dnk,f,2007,10.527999877929688
dnk,mf,2008,11.581999778747559
dnk,m,2008,4.625
dnk,f,2008,6.956999778747559
dnk,mf,2009,10.77400016784668
dnk,m,2009,3.984999895095825
dnk,f,2009,6.789000034332275
dnk,mf,2010,7.804999828338623
dnk,m,2010,1.6959999799728394
dnk,f,2010,6.109000205993652
dnk,mf,2011,6.955999851226807
dnk,m,2011,2.1670000553131104
dnk,f,2011,4.789999961853027
dnk,mf,2012,6.881999969482422
dnk,m,2012,2.0169999599456787
dnk,f,2012,4.866000175476074
dnk,mf,2013,4.671000003814697
dnk,m,2013,1.472000002861023
dnk,f,2013,3.197999954223633
dnk,mf,2014,5.626999855041504
dnk,m,2014,2.361999988555908
dnk,f,2014,3.265000104904175
dma,mf,1991,0.699999988079071
dma,m,1991,0.46000000834465027
dma,f,1991,0.23999999463558197
dma,mf,1997,0.47999998927116394
dma,m,1997,0.10999999940395355
dma,f,1997,0.3700000047683716
dma,mf,1999,0.4399999976158142
dma,m,1999,0.23000000417232513
dma,f,1999,0.20999999344348907
dma,mf,2001,0.3799999952316284
dma,m,2001,0.18000000715255737
dma,f,2001,0.1899999976158142
dom,mf,1991,122.80000305175781
dom,m,1991,99.19999694824219
dom,f,1991,23.600000381469727
dom,mf,1992,126.5
dom,m,1992,98.30000305175781
dom,f,1992,28.200000762939453
dom,mf,1993,129.5
dom,m,1993,98.0999984741211
dom,f,1993,31.399999618530273
dom,mf,1994,109.5
dom,m,1994,76.4000015258789
dom,f,1994,33.099998474121094
dom,mf,1995,101.69999694824219
dom,m,1995,71.9000015258789
dom,f,1995,29.799999237060547
dom,mf,1996,63.0
dom,m,1996,43.0
dom,f,1996,20.200000762939453
dom,mf,1997,97.80000305175781
dom,m,1997,76.0
dom,f,1997,21.799999237060547
dom,mf,1998,70.69999694824219
dom,m,1998,43.400001525878906
dom,f,1998,27.299999237060547
dom,mf,1999,65.0
dom,m,1999,39.599998474121094
dom,f,1999,25.399999618530273
dom,mf,2000,66.5
dom,m,2000,41.20000076293945
dom,f,2000,25.299999237060547
dom,mf,2001,52.400001525878906
dom,m,2001,28.100000381469727
dom,f,2001,24.299999237060547
dom,mf,2002,48.900001525878906
dom,m,2002,28.899999618530273
dom,f,2002,19.899999618530273
dom,mf,2003,52.79999923706055
dom,m,2003,32.20000076293945
dom,f,2003,20.600000381469727
dom,mf,2004,63.70000076293945
dom,m,2004,40.20000076293945
dom,f,2004,23.5
dom,mf,2005,115.0999984741211
dom,m,2005,60.20000076293945
dom,f,2005,54.900001525878906
dom,mf,2006,116.19999694824219
dom,m,2006,71.9000015258789
dom,f,2006,44.29999923706055
dom,mf,2007,108.5
dom,m,2007,66.9000015258789
dom,f,2007,41.599998474121094
dom,mf,2008,134.01300048828125
dom,m,2008,57.68600082397461
dom,f,2008,76.3270034790039
dom,mf,2009,74.95099639892578
dom,m,2009,38.75
dom,f,2009,36.20100021362305
dom,mf,2010,84.15399932861328
dom,m,2010,42.70600128173828
dom,f,2010,41.448001861572266
dom,mf,2011,92.91500091552734
dom,m,2011,49.4119987487793
dom,f,2011,43.50299835205078
dom,mf,2012,82.18900299072266
dom,m,2012,44.46699905395508
dom,f,2012,37.72200012207031
dom,mf,2013,74.54499816894531
dom,m,2013,42.53300094604492
dom,f,2013,32.012001037597656
ecu,mf,1988,84.0
ecu,m,1988,33.5
ecu,f,1988,50.400001525878906
ecu,mf,1989,96.19999694824219
ecu,m,1989,31.5
ecu,f,1989,64.69999694824219
ecu,mf,1990,152.10000610351562
ecu,m,1990,58.0
ecu,f,1990,94.0
ecu,mf,1991,155.10000610351562
ecu,m,1991,56.0
ecu,f,1991,99.0999984741211
ecu,mf,1992,187.8000030517578
ecu,m,1992,66.69999694824219
ecu,f,1992,121.0
ecu,mf,1993,170.0
ecu,m,1993,62.400001525878906
ecu,f,1993,107.5999984741211
ecu,mf,1994,170.8000030517578
ecu,m,1994,56.79999923706055
ecu,f,1994,114.0
ecu,mf,1995,201.5
ecu,m,1995,62.099998474121094
ecu,f,1995,139.39999389648438
ecu,mf,1996,189.10000610351562
ecu,m,1996,69.4000015258789
ecu,f,1996,119.5999984741211
ecu,mf,1997,147.39999389648438
ecu,m,1997,46.099998474121094
ecu,f,1997,101.19999694824219
ecu,mf,1998,209.89999389648438
ecu,m,1998,77.69999694824219
ecu,f,1998,132.1999969482422
ecu,mf,1999,183.1999969482422
ecu,m,1999,59.5
ecu,f,1999,123.69999694824219
ecu,mf,2000,602.5260009765625
ecu,m,2000,248.50900268554688
ecu,f,2000,354.0169982910156
