country,sex,year,own_account_workers_b
nld,m,2002,8.399999618530273
nld,f,2002,6.5
nld,mf,2003,7.300000190734863
nld,m,2003,8.399999618530273
nld,f,2003,5.900000095367432
nld,mf,2004,7.900000095367432
nld,m,2004,8.800000190734863
nld,f,2004,6.800000190734863
nld,mf,2005,8.0
nld,m,2005,9.0
nld,f,2005,6.800000190734863
nld,mf,2006,8.300000190734863
nld,m,2006,9.5
nld,f,2006,6.900000095367432
nld,mf,2007,8.699999809265137
nld,m,2007,9.899999618530273
nld,f,2007,7.099999904632568
nld,mf,2008,9.0
nld,m,2008,10.199999809265137
nld,f,2008,7.5
nld,mf,2009,9.300000190734863
nld,m,2009,10.600000381469727
nld,f,2009,7.800000190734863
nld,mf,2010,10.5
nld,m,2010,12.199999809265137
nld,f,2010,8.5
nld,mf,2011,10.600000381469727
nld,m,2011,12.300000190734863
nld,f,2011,8.5
nld,mf,2012,11.0
nld,m,2012,12.800000190734863
nld,f,2012,8.800000190734863
nld,mf,2013,11.800000190734863
nld,m,2013,13.699999809265137
nld,f,2013,9.5
nld,mf,2014,12.300000190734863
nld,m,2014,14.300000190734863
nld,f,2014,9.899999618530273
ant,mf,1991,6.300000190734863
ant,m,1991,7.800000190734863
ant,f,1991,4.300000190734863
ant,mf,1992,5.199999809265137
ant,m,1992,7.0
ant,f,1992,2.799999952316284
ant,mf,1993,5.099999904632568
ant,m,1993,6.0
ant,f,1993,3.9000000953674316
ant,mf,1994,5.900000095367432
ant,m,1994,7.300000190734863
ant,f,1994,4.099999904632568
ant,mf,1995,6.199999809265137
ant,m,1995,8.0
ant,f,1995,4.0
ant,mf,1996,6.400000095367432
ant,m,1996,8.199999809265137
ant,f,1996,4.099999904632568
ant,mf,1997,4.400000095367432
ant,m,1997,5.900000095367432
ant,f,1997,2.700000047683716
ant,mf,1998,6.199999809265137
ant,m,1998,7.199999809265137
ant,f,1998,4.900000095367432
ant,mf,2000,5.699999809265137
ant,m,2000,8.399999618530273
ant,f,2000,2.9000000953674316
ant,mf,2002,11.699999809265137
ant,mf,2003,13.100000381469727
ant,mf,2004,13.399999618530273
ant,mf,2005,11.399999618530273
ant,mf,2006,9.0
ant,mf,2007,11.100000381469727
ant,mf,2009,17.5
ant,m,2009,21.5
ant,f,2009,13.699999809265137
ant,mf,2011,17.200000762939453
ant,m,2011,21.200000762939453
ant,f,2011,13.399999618530273
ncl,mf,1996,15.899999618530273
ncl,m,1996,19.299999237060547
ncl,f,1996,10.399999618530273
nzl,mf,1980,18.299999237060547
nzl,mf,1981,13.5
nzl,m,1981,16.799999237060547
nzl,f,1981,7.199999809265137
nzl,mf,1986,16.700000762939453
nzl,m,1986,21.100000381469727
nzl,f,1986,10.699999809265137
nzl,mf,1987,17.100000381469727
nzl,m,1987,21.399999618530273
nzl,f,1987,11.199999809265137
nzl,mf,1988,18.100000381469727
nzl,m,1988,23.0
nzl,f,1988,11.600000381469727
nzl,mf,1989,18.600000381469727
nzl,m,1989,23.799999237060547
nzl,f,1989,11.800000190734863
nzl,mf,1990,18.5
nzl,m,1990,23.899999618530273
nzl,f,1990,11.5
nzl,mf,1991,19.0
nzl,m,1991,24.200000762939453
nzl,f,1991,12.300000190734863
nzl,mf,1992,19.799999237060547
nzl,m,1992,25.399999618530273
nzl,f,1992,12.800000190734863
nzl,mf,1993,19.899999618530273
nzl,m,1993,25.399999618530273
nzl,f,1993,13.0
nzl,mf,1994,19.799999237060547
nzl,m,1994,24.899999618530273
nzl,f,1994,13.600000381469727
nzl,mf,1995,19.700000762939453
nzl,m,1995,24.5
nzl,f,1995,13.699999809265137
nzl,mf,1996,19.600000381469727
nzl,m,1996,24.799999237060547
nzl,f,1996,12.899999618530273
nzl,mf,1997,19.0
nzl,m,1997,24.200000762939453
nzl,f,1997,12.600000381469727
nzl,mf,1998,19.399999618530273
nzl,m,1998,24.700000762939453
nzl,f,1998,12.699999809265137
nzl,mf,1999,20.0
nzl,m,1999,25.5
nzl,f,1999,13.600000381469727
nzl,mf,2000,19.700000762939453
nzl,m,2000,25.100000381469727
nzl,f,2000,13.300000190734863
nzl,mf,2001,18.799999237060547
nzl,m,2001,24.100000381469727
nzl,f,2001,12.699999809265137
nzl,mf,2002,18.399999618530273
nzl,m,2002,23.600000381469727
nzl,f,2002,12.199999809265137
nzl,mf,2003,18.5
nzl,m,2003,23.899999618530273
nzl,f,2003,12.100000381469727
nzl,mf,2004,18.5
nzl,m,2004,23.399999618530273
nzl,f,2004,12.600000381469727
nzl,mf,2005,17.700000762939453
nzl,m,2005,22.299999237060547
nzl,f,2005,12.300000190734863
nzl,mf,2006,16.600000381469727
nzl,m,2006,21.200000762939453
nzl,f,2006,11.100000381469727
nzl,mf,2007,16.0
nzl,m,2007,20.299999237060547
nzl,f,2007,11.100000381469727
nzl,mf,2008,16.200000762939453
nzl,m,2008,20.5
nzl,f,2008,11.199999809265137
nzl,mf,2009,15.199999809265137
nzl,m,2009,19.5
nzl,f,2009,10.399999618530273
nzl,mf,2010,15.0
nzl,m,2010,19.0
nzl,f,2010,10.399999618530273
nzl,mf,2011,15.5
nzl,m,2011,19.399999618530273
nzl,f,2011,11.100000381469727
nzl,mf,2012,15.399999618530273
nzl,m,2012,19.299999237060547
nzl,f,2012,10.899999618530273
nzl,mf,2013,14.0
nzl,m,2013,17.5
nzl,f,2013,10.0
nic,mf,1993,38.599998474121094
nic,m,1993,35.0
nic,f,1993,43.400001525878906
nic,mf,1995,35.20000076293945
nic,m,1995,32.400001525878906
nic,f,1995,38.70000076293945
nic,mf,1996,35.79999923706055
nic,m,1996,34.400001525878906
nic,f,1996,37.70000076293945
nic,mf,1997,32.900001525878906
nic,m,1997,29.399999618530273
nic,f,1997,37.0
nic,mf,1998,32.5
nic,m,1998,29.100000381469727
nic,f,1998,36.5
nic,mf,1999,33.70000076293945
nic,m,1999,31.600000381469727
nic,f,1999,36.29999923706055
nic,mf,2000,34.0
nic,m,2000,32.79999923706055
nic,f,2000,36.099998474121094
nic,mf,2003,34.79999923706055
nic,m,2003,33.20000076293945
nic,f,2003,37.29999923706055
nic,mf,2004,34.0
nic,m,2004,32.29999923706055
nic,f,2004,36.79999923706055
nic,mf,2005,32.0
nic,m,2005,30.100000381469727
nic,f,2005,35.099998474121094
nic,mf,2006,33.900001525878906
nic,m,2006,32.400001525878906
nic,f,2006,36.400001525878906
nic,mf,2007,33.29999923706055
nic,m,2007,31.799999237060547
nic,f,2007,35.900001525878906
nic,mf,2008,33.5
nic,m,2008,31.5
nic,f,2008,36.70000076293945
nic,mf,2010,29.700000762939453
nic,m,2010,25.200000762939453
nic,f,2010,36.0
ner,mf,2005,81.69999694824219
ner,m,2005,79.80000305175781
ner,f,2005,86.4000015258789
nor,mf,1980,10.0
nor,m,1980,14.199999809265137
nor,f,1980,4.300000190734863
nor,mf,1981,9.899999618530273
nor,m,1981,14.199999809265137
nor,f,1981,4.0
nor,mf,1982,10.300000190734863
nor,m,1982,14.600000381469727
nor,f,1982,4.5
nor,mf,1983,10.199999809265137
nor,m,1983,14.699999809265137
nor,f,1983,4.300000190734863
nor,mf,1984,10.0
nor,m,1984,14.5
nor,f,1984,4.199999809265137
nor,mf,1985,9.699999809265137
nor,m,1985,14.100000381469727
nor,f,1985,3.9000000953674316
nor,mf,1986,9.399999618530273
nor,m,1986,13.800000190734863
nor,f,1986,3.9000000953674316
nor,mf,1987,9.0
nor,m,1987,13.100000381469727
nor,f,1987,4.099999904632568
nor,mf,1988,9.399999618530273
nor,m,1988,13.199999809265137
nor,f,1988,4.900000095367432
nor,mf,1989,9.399999618530273
nor,m,1989,13.399999618530273
nor,f,1989,4.599999904632568
nor,mf,1990,9.199999809265137
nor,m,1990,13.0
nor,f,1990,4.800000190734863
nor,mf,1991,9.100000381469727
nor,m,1991,12.800000190734863
nor,f,1991,4.800000190734863
nor,mf,1992,9.0
nor,m,1992,12.800000190734863
nor,f,1992,4.599999904632568
nor,mf,1993,9.0
nor,m,1993,12.5
nor,f,1993,4.800000190734863
nor,mf,1994,8.699999809265137
nor,m,1994,12.0
nor,f,1994,4.5
nor,mf,1995,5.0
nor,m,1995,7.0
nor,f,1995,2.799999952316284
nor,mf,1996,5.5
nor,m,1996,7.300000190734863
nor,f,1996,3.4000000953674316
nor,mf,1997,5.800000190734863
nor,m,1997,8.100000381469727
nor,f,1997,3.299999952316284
nor,mf,1998,5.900000095367432
nor,m,1998,8.199999809265137
nor,f,1998,3.299999952316284
nor,mf,1999,5.599999904632568
nor,m,1999,7.599999904632568
nor,f,1999,3.4000000953674316
nor,mf,2000,5.400000095367432
nor,m,2000,7.199999809265137
nor,f,2000,3.299999952316284
nor,mf,2001,5.199999809265137
nor,m,2001,6.800000190734863
nor,f,2001,3.4000000953674316
nor,mf,2002,5.5
nor,m,2002,7.900000095367432
nor,f,2002,2.9000000953674316
nor,mf,2003,5.599999904632568
nor,m,2003,7.900000095367432
nor,f,2003,3.0
nor,mf,2004,5.599999904632568
nor,m,2004,7.900000095367432
nor,f,2004,3.0999999046325684
nor,mf,2005,5.599999904632568
nor,m,2005,7.800000190734863
nor,f,2005,3.200000047683716
nor,mf,2006,6.099999904632568
nor,m,2006,8.600000381469727
nor,f,2006,3.299999952316284
nor,mf,2007,5.599999904632568
nor,m,2007,7.900000095367432
nor,f,2007,3.0
nor,mf,2008,5.400000095367432
nor,m,2008,7.699999809265137
nor,f,2008,2.9000000953674316
nor,mf,2009,5.599999904632568
nor,m,2009,7.699999809265137
nor,f,2009,3.4000000953674316
nor,mf,2010,5.400000095367432
nor,m,2010,7.400000095367432
nor,f,2010,3.0
nor,mf,2011,5.0
nor,m,2011,7.0
nor,f,2011,2.9000000953674316
nor,mf,2012,5.0
nor,m,2012,6.800000190734863
nor,f,2012,3.0
nor,mf,2013,4.900000095367432
nor,m,2013,6.599999904632568
nor,f,2013,3.0999999046325684
nor,mf,2014,5.099999904632568
nor,m,2014,6.699999809265137
nor,f,2014,3.4000000953674316
omn,mf,1993,10.899999618530273
omn,m,1993,11.300000190734863
omn,f,1993,5.800000190734863
omn,mf,1996,10.399999618530273
omn,m,1996,10.800000190734863
omn,f,1996,6.300000190734863
omn,mf,2000,9.600000381469727
omn,m,2000,9.600000381469727
omn,f,2000,9.199999809265137
omn,mf,2010,2.299999952316284
omn,m,2010,2.0999999046325684
omn,f,2010,3.4000000953674316
pak,mf,1995,42.29999923706055
pak,m,1995,46.29999923706055
pak,f,1995,13.199999809265137
pak,mf,1996,42.29999923706055
pak,m,1996,46.29999923706055
pak,f,1996,13.199999809265137
pak,mf,1997,42.20000076293945
pak,m,1997,46.79999923706055
pak,f,1997,12.600000381469727
pak,mf,1998,41.5
pak,m,1998,46.400001525878906
pak,f,1998,11.699999809265137
pak,mf,1999,41.5
pak,m,1999,46.400001525878906
pak,f,1999,11.699999809265137
pak,mf,2000,42.20000076293945
pak,m,2000,46.400001525878906
pak,f,2000,16.700000762939453
pak,mf,2001,42.20000076293945
pak,m,2001,46.400001525878906
pak,f,2001,16.700000762939453
pak,mf,2002,38.5
pak,m,2002,42.400001525878906
pak,f,2002,15.699999809265137
pak,mf,2003,38.5
pak,m,2003,42.400001525878906
pak,f,2003,15.699999809265137
pak,mf,2004,37.099998474121094
pak,m,2004,41.400001525878906
pak,f,2004,15.899999618530273
pak,mf,2005,37.099998474121094
pak,m,2005,41.400001525878906
pak,f,2005,15.899999618530273
pak,mf,2006,35.0
pak,m,2006,39.79999923706055
pak,f,2006,15.0
pak,mf,2007,34.5
pak,m,2007,39.79999923706055
pak,f,2007,13.399999618530273
pak,mf,2008,34.20000076293945
pak,m,2008,39.599998474121094
pak,f,2008,12.800000190734863
pan,mf,1982,26.5
pan,m,1982,32.099998474121094
pan,f,1982,12.699999809265137
pan,mf,1983,24.0
pan,m,1983,29.200000762939453
pan,f,1983,10.600000381469727
pan,mf,1984,25.600000381469727
pan,m,1984,31.100000381469727
pan,f,1984,12.300000190734863
pan,mf,1985,27.899999618530273
pan,m,1985,34.0
pan,f,1985,13.199999809265137
pan,mf,1986,26.200000762939453
pan,m,1986,32.20000076293945
pan,f,1986,12.300000190734863
pan,mf,1987,25.899999618530273
pan,m,1987,31.399999618530273
pan,f,1987,13.699999809265137
pan,mf,1988,30.100000381469727
pan,m,1988,36.099998474121094
pan,f,1988,16.0
pan,mf,1989,30.100000381469727
pan,m,1989,36.70000076293945
pan,f,1989,15.5
pan,mf,1991,28.799999237060547
pan,mf,1992,28.0
pan,m,1992,34.599998474121094
pan,f,1992,13.100000381469727
pan,mf,1993,26.600000381469727
pan,m,1993,33.099998474121094
pan,f,1993,12.300000190734863
pan,mf,1994,25.299999237060547
pan,m,1994,30.5
pan,f,1994,14.0
pan,mf,1995,25.399999618530273
pan,m,1995,30.299999237060547
pan,f,1995,15.300000190734863
pan,mf,1996,25.700000762939453
pan,m,1996,30.5
pan,f,1996,15.800000190734863
pan,mf,1997,27.399999618530273
pan,m,1997,32.900001525878906
pan,f,1997,16.700000762939453
pan,mf,1998,26.899999618530273
pan,m,1998,31.299999237060547
pan,f,1998,18.100000381469727
pan,mf,1999,27.700000762939453
pan,m,1999,32.0
pan,f,1999,19.200000762939453
pan,mf,2000,27.899999618530273
pan,m,2000,33.29999923706055
pan,f,2000,17.299999237060547
pan,mf,2001,27.399999618530273
pan,m,2001,33.099998474121094
pan,f,2001,16.0
pan,mf,2002,28.600000381469727
pan,m,2002,33.20000076293945
pan,f,2002,19.799999237060547
pan,mf,2003,28.600000381469727
pan,m,2003,33.599998474121094
pan,f,2003,19.399999618530273
pan,mf,2004,27.600000381469727
pan,m,2004,31.799999237060547
pan,f,2004,20.0
pan,mf,2005,28.0
pan,m,2005,32.20000076293945
pan,f,2005,20.799999237060547
pan,mf,2006,26.899999618530273
pan,m,2006,30.299999237060547
pan,f,2006,20.600000381469727
pan,mf,2007,24.799999237060547
pan,m,2007,27.799999237060547
pan,f,2007,19.600000381469727
pan,mf,2008,24.0
pan,m,2008,26.200000762939453
pan,f,2008,20.200000762939453
pan,mf,2009,27.100000381469727
pan,m,2009,29.100000381469727
pan,f,2009,23.700000762939453
pan,mf,2010,26.5
pan,m,2010,29.5
pan,f,2010,21.399999618530273
pan,mf,2011,25.5
pan,m,2011,29.799999237060547
pan,f,2011,18.399999618530273
pan,mf,2012,24.399999618530273
pan,m,2012,27.299999237060547
pan,f,2012,19.700000762939453
pan,mf,2013,24.899999618530273
pan,m,2013,27.700000762939453
pan,f,2013,20.5
pan,mf,2014,25.299999237060547
pan,m,2014,28.0
pan,f,2014,21.299999237060547
pry,mf,1990,22.600000381469727
pry,m,1990,17.0
pry,f,1990,30.799999237060547
pry,mf,1991,24.600000381469727
pry,m,1991,21.299999237060547
pry,f,1991,29.399999618530273
pry,mf,1992,23.799999237060547
pry,m,1992,22.600000381469727
pry,f,1992,25.5
pry,mf,1993,21.700000762939453
pry,m,1993,19.299999237060547
pry,f,1993,24.899999618530273
pry,mf,1994,25.899999618530273
pry,m,1994,22.5
pry,f,1994,30.600000381469727
pry,mf,1996,30.200000762939453
pry,m,1996,27.100000381469727
pry,f,1996,34.5
pry,mf,1997,38.900001525878906
pry,m,1997,37.79999923706055
pry,f,1997,40.900001525878906
pry,mf,1998,37.20000076293945
pry,m,1998,36.0
pry,f,1998,39.5
pry,mf,1999,36.5
pry,m,1999,33.900001525878906
pry,f,1999,41.0
pry,mf,2001,37.099998474121094
pry,m,2001,34.29999923706055
pry,f,2001,41.599998474121094
pry,mf,2002,38.29999923706055
pry,m,2002,36.400001525878906
pry,f,2002,41.599998474121094
pry,mf,2003,39.20000076293945
pry,m,2003,37.400001525878906
pry,f,2003,42.099998474121094
pry,mf,2004,39.79999923706055
pry,m,2004,37.29999923706055
pry,f,2004,43.70000076293945
pry,mf,2005,37.099998474121094
pry,m,2005,35.70000076293945
pry,f,2005,39.20000076293945
pry,mf,2006,36.70000076293945
pry,m,2006,34.79999923706055
pry,f,2006,39.900001525878906
pry,mf,2007,36.70000076293945
pry,m,2007,33.70000076293945
pry,f,2007,41.400001525878906
pry,mf,2008,33.79999923706055
pry,m,2008,31.600000381469727
pry,f,2008,37.400001525878906
pry,mf,2009,34.900001525878906
pry,m,2009,32.099998474121094
pry,f,2009,39.29999923706055
pry,mf,2010,33.29999923706055
pry,m,2010,30.700000762939453
pry,f,2010,37.5
pry,mf,2011,33.400001525878906
pry,m,2011,30.899999618530273
pry,f,2011,37.099998474121094
pry,mf,2012,34.79999923706055
pry,m,2012,31.0
pry,f,2012,40.29999923706055
pry,mf,2013,30.899999618530273
pry,m,2013,29.600000381469727
pry,f,2013,32.79999923706055
pry,mf,2014,31.200000762939453
pry,m,2014,28.799999237060547
pry,f,2014,34.79999923706055
per,mf,1990,30.899999618530273
per,m,1990,27.299999237060547
per,f,1990,36.29999923706055
per,mf,1991,31.700000762939453
per,m,1991,28.700000762939453
per,f,1991,36.599998474121094
per,mf,1992,33.20000076293945
per,m,1992,30.0
per,f,1992,38.400001525878906
per,mf,1993,29.399999618530273
per,m,1993,26.799999237060547
per,f,1993,33.79999923706055
per,mf,1994,30.100000381469727
per,m,1994,26.399999618530273
per,f,1994,35.900001525878906
per,mf,1995,30.600000381469727
per,m,1995,27.299999237060547
per,f,1995,35.400001525878906
per,mf,1996,35.20000076293945
per,m,1996,30.5
per,f,1996,41.900001525878906
per,mf,1997,37.0
per,m,1997,32.599998474121094
per,f,1997,42.900001525878906
per,mf,1998,33.29999923706055
per,m,1998,29.299999237060547
per,f,1998,38.5
per,mf,1999,35.599998474121094
per,m,1999,32.5
per,f,1999,39.5
per,mf,2000,36.29999923706055
per,m,2000,32.5
per,f,2000,41.20000076293945
per,mf,2001,37.20000076293945
per,m,2001,34.099998474121094
per,f,2001,41.20000076293945
per,mf,2002,27.799999237060547
per,m,2002,26.399999618530273
per,f,2002,29.399999618530273
per,mf,2003,29.5
per,m,2003,28.399999618530273
per,f,2003,30.899999618530273
per,mf,2004,34.900001525878906
per,m,2004,35.70000076293945
per,f,2004,33.79999923706055
per,mf,2005,35.0
per,m,2005,35.900001525878906
per,f,2005,33.900001525878906
per,mf,2006,33.900001525878906
per,m,2006,34.400001525878906
per,f,2006,33.20000076293945
per,mf,2007,34.79999923706055
per,m,2007,34.5
per,f,2007,35.20000076293945
per,mf,2008,35.099998474121094
per,m,2008,34.29999923706055
per,f,2008,36.099998474121094
per,mf,2009,34.70000076293945
per,m,2009,33.900001525878906
per,f,2009,35.79999923706055
per,mf,2010,35.099998474121094
per,m,2010,34.20000076293945
per,f,2010,36.400001525878906
per,mf,2011,35.099998474121094
per,m,2011,34.79999923706055
per,f,2011,35.599998474121094
per,mf,2012,34.79999923706055
per,m,2012,34.400001525878906
per,f,2012,35.29999923706055
phl,mf,1998,31.899999618530273
phl,m,1998,33.29999923706055
phl,f,1998,29.5
phl,mf,1999,32.0
phl,m,1999,33.599998474121094
phl,f,1999,29.200000762939453
phl,mf,2000,32.29999923706055
phl,m,2000,33.79999923706055
phl,f,2000,29.899999618530273
phl,mf,2001,32.20000076293945
phl,m,2001,33.0
phl,f,2001,30.899999618530273
phl,mf,2002,32.400001525878906
phl,m,2002,33.29999923706055
phl,f,2002,31.0
phl,mf,2003,32.400001525878906
phl,m,2003,33.400001525878906
phl,f,2003,30.700000762939453
phl,mf,2004,31.700000762939453
phl,m,2004,32.5
phl,f,2004,30.200000762939453
phl,mf,2005,32.79999923706055
phl,m,2005,34.400001525878906
phl,f,2005,30.100000381469727
phl,mf,2006,32.20000076293945
phl,m,2006,33.79999923706055
phl,f,2006,29.799999237060547
phl,mf,2007,31.5
phl,m,2007,33.0
phl,f,2007,29.100000381469727
phl,mf,2008,31.299999237060547
phl,m,2008,32.79999923706055
phl,f,2008,28.799999237060547
phl,mf,2009,30.600000381469727
phl,mf,2010,30.200000762939453
phl,mf,2011,29.600000381469727
phl,mf,2012,28.899999618530273
phl,mf,2013,28.299999237060547
phl,m,2013,28.799999237060547
phl,f,2013,27.600000381469727
pol,mf,1980,25.399999618530273
pol,mf,1981,25.700000762939453
pol,mf,1982,26.899999618530273
pol,mf,1983,26.799999237060547
pol,mf,1984,26.5
pol,mf,1985,26.5
pol,mf,1986,26.0
pol,mf,1987,25.600000381469727
pol,mf,1988,25.399999618530273
pol,mf,1989,25.100000381469727
pol,mf,1990,27.200000762939453
pol,mf,1991,30.0
pol,mf,1992,23.700000762939453
pol,m,1992,25.700000762939453
pol,f,1992,21.200000762939453
pol,mf,1993,24.399999618530273
pol,m,1993,26.799999237060547
pol,f,1993,21.5
pol,mf,1994,24.899999618530273
pol,m,1994,27.5
pol,f,1994,21.799999237060547
pol,mf,1995,23.700000762939453
pol,m,1995,26.799999237060547
pol,f,1995,20.0
pol,mf,1996,23.299999237060547
pol,m,1996,26.399999618530273
pol,f,1996,19.600000381469727
pol,mf,1997,19.600000381469727
pol,m,1997,21.5
pol,f,1997,17.299999237060547
pol,mf,1998,18.700000762939453
pol,m,1998,20.600000381469727
pol,f,1998,16.399999618530273
pol,mf,1999,19.0
pol,m,1999,21.299999237060547
pol,f,1999,16.299999237060547
pol,mf,2000,18.600000381469727
pol,m,2000,21.0
pol,f,2000,15.699999809265137
pol,mf,2001,18.799999237060547
pol,m,2001,20.799999237060547
pol,f,2001,16.299999237060547
pol,mf,2002,18.700000762939453
pol,m,2002,21.200000762939453
pol,f,2002,15.800000190734863
pol,mf,2003,17.899999618530273
pol,m,2003,21.0
pol,f,2003,14.100000381469727
pol,mf,2004,17.100000381469727
pol,m,2004,19.799999237060547
pol,f,2004,13.899999618530273
pol,mf,2005,16.5
pol,m,2005,19.200000762939453
pol,f,2005,13.300000190734863
pol,mf,2006,15.899999618530273
pol,m,2006,18.399999618530273
pol,f,2006,12.699999809265137
pol,mf,2007,15.199999809265137
pol,m,2007,17.700000762939453
pol,f,2007,12.199999809265137
pol,mf,2008,14.699999809265137
pol,m,2008,17.100000381469727
pol,f,2008,11.800000190734863
pol,mf,2009,14.699999809265137
pol,m,2009,17.100000381469727
pol,f,2009,11.600000381469727
pol,mf,2010,14.899999618530273
pol,m,2010,17.399999618530273
pol,f,2010,11.800000190734863
pol,mf,2011,14.899999618530273
pol,m,2011,17.5
pol,f,2011,11.699999809265137
pol,mf,2012,14.699999809265137
pol,m,2012,17.399999618530273
pol,f,2012,11.399999618530273
pol,mf,2013,14.300000190734863
pol,m,2013,17.100000381469727
pol,f,2013,10.899999618530273
pol,mf,2014,14.100000381469727
pol,m,2014,17.100000381469727
pol,f,2014,10.5
prt,mf,1980,32.400001525878906
prt,mf,1981,32.29999923706055
prt,mf,1982,30.399999618530273
prt,mf,1983,31.299999237060547
prt,mf,1984,32.5
prt,mf,1985,32.29999923706055
prt,mf,1986,22.799999237060547
prt,m,1986,21.200000762939453
prt,f,1986,25.200000762939453
prt,mf,1987,23.799999237060547
prt,m,1987,21.600000381469727
prt,f,1987,27.0
prt,mf,1988,23.100000381469727
prt,m,1988,21.0
prt,f,1988,25.899999618530273
prt,mf,1989,22.200000762939453
prt,m,1989,20.399999618530273
prt,f,1989,24.700000762939453
prt,mf,1990,21.399999618530273
prt,m,1990,19.700000762939453
prt,f,1990,23.799999237060547
prt,mf,1991,21.399999618530273
prt,m,1991,19.700000762939453
prt,f,1991,23.600000381469727
prt,mf,1992,17.700000762939453
prt,m,1992,17.200000762939453
prt,f,1992,18.399999618530273
prt,mf,1993,17.799999237060547
prt,m,1993,16.899999618530273
prt,f,1993,18.899999618530273
prt,mf,1994,18.799999237060547
prt,m,1994,18.200000762939453
prt,f,1994,19.5
prt,mf,1995,19.399999618530273
prt,m,1995,19.5
prt,f,1995,19.299999237060547
prt,mf,1996,20.299999237060547
prt,m,1996,20.0
prt,f,1996,20.600000381469727
