country,sex,year,persons_in_vulnerable_employment_thousands
sgp,mf,1994,120.30000305175781
sgp,m,1994,87.0999984741211
sgp,f,1994,33.20000076293945
sgp,mf,1996,139.89999389648438
sgp,m,1996,101.9000015258789
sgp,f,1996,38.0
sgp,mf,1997,123.19999694824219
sgp,m,1997,89.30000305175781
sgp,f,1997,33.900001525878906
sgp,mf,1998,138.8000030517578
sgp,m,1998,101.30000305175781
sgp,f,1998,37.599998474121094
sgp,mf,1999,144.5
sgp,m,1999,102.30000305175781
sgp,f,1999,42.20000076293945
sgp,mf,2001,161.39999389648438
sgp,m,2001,114.30000305175781
sgp,f,2001,47.099998474121094
sgp,mf,2002,156.5
sgp,m,2002,112.69999694824219
sgp,f,2002,43.79999923706055
sgp,mf,2003,155.89999389648438
sgp,m,2003,110.19999694824219
sgp,f,2003,45.70000076293945
sgp,mf,2004,165.60000610351562
sgp,m,2004,118.4000015258789
sgp,f,2004,47.0
sgp,mf,2006,179.89999389648438
sgp,m,2006,125.0
sgp,f,2006,54.79999923706055
sgp,mf,2007,188.0
sgp,m,2007,131.0
sgp,f,2007,57.0
sgp,mf,2008,184.89999389648438
sgp,m,2008,128.5
sgp,f,2008,56.400001525878906
sgp,mf,2009,183.89999389648438
sgp,m,2009,126.30000305175781
sgp,f,2009,57.599998474121094
sgp,mf,2010,180.1999969482422
sgp,m,2010,124.5
sgp,f,2010,55.599998474121094
sgp,mf,2011,191.6999969482422
sgp,m,2011,129.10000610351562
sgp,f,2011,62.599998474121094
sgp,mf,2012,189.39999389648438
sgp,m,2012,126.0
sgp,f,2012,63.400001525878906
sgp,mf,2013,178.0
sgp,m,2013,120.80000305175781
sgp,f,2013,57.099998474121094
svk,mf,1994,92.9000015258789
svk,m,1994,69.5
svk,f,1994,23.399999618530273
svk,mf,1995,97.5999984741211
svk,m,1995,71.80000305175781
svk,f,1995,25.600000381469727
svk,mf,1996,99.0
svk,m,1996,74.5999984741211
svk,f,1996,24.399999618530273
svk,mf,1997,88.5999984741211
svk,m,1997,64.0
svk,f,1997,24.5
svk,mf,1998,93.04199981689453
svk,m,1998,69.75399780273438
svk,f,1998,23.288000106811523
svk,mf,1999,111.8759994506836
svk,m,1999,81.90799713134766
svk,f,1999,29.966999053955078
svk,mf,2000,112.03199768066406
svk,m,2000,85.11900329589844
svk,f,2000,26.913000106811523
svk,mf,2001,123.27400207519531
svk,m,2001,91.83699798583984
svk,f,2001,31.437000274658203
svk,mf,2002,128.6510009765625
svk,m,2002,96.96600341796875
svk,f,2002,31.684999465942383
svk,mf,2003,148.22500610351562
svk,m,2003,108.2040023803711
svk,f,2003,40.020999908447266
svk,mf,2004,187.03900146484375
svk,m,2004,134.0050048828125
svk,f,2004,53.034000396728516
svk,mf,2005,207.86399841308594
svk,m,2005,157.73500061035156
svk,f,2005,50.130001068115234
svk,mf,2006,218.33399963378906
svk,m,2006,163.18899536132812
svk,f,2006,55.14500045776367
svk,mf,2007,230.35800170898438
svk,m,2007,174.89700317382812
svk,f,2007,55.46099853515625
svk,mf,2008,257.28900146484375
svk,m,2008,191.69200134277344
svk,f,2008,65.59700012207031
svk,mf,2009,289.81500244140625
svk,m,2009,207.68499755859375
svk,f,2009,82.12999725341797
svk,mf,2010,287.427001953125
svk,m,2010,211.67300415039062
svk,f,2010,75.75299835205078
svk,mf,2011,287.7619934082031
svk,m,2011,209.8249969482422
svk,f,2011,77.93699645996094
svk,mf,2012,289.5679931640625
svk,m,2012,207.1300048828125
svk,f,2012,82.43900299072266
svk,mf,2013,289.36199951171875
svk,m,2013,206.531005859375
svk,f,2013,82.83100128173828
svk,mf,2014,287.4460144042969
svk,m,2014,202.59100341796875
svk,f,2014,84.8550033569336
svn,mf,1993,104.0
svn,m,1993,62.0
svn,f,1993,41.0
svn,mf,1994,121.0
svn,m,1994,71.0
svn,f,1994,50.0
svn,mf,1995,117.0
svn,m,1995,67.0
svn,f,1995,50.0
svn,mf,1996,116.88700103759766
svn,m,1996,71.44599914550781
svn,f,1996,45.439998626708984
svn,mf,1997,139.2220001220703
svn,m,1997,79.78399658203125
svn,f,1997,59.4379997253418
svn,mf,1998,141.7790069580078
svn,m,1998,82.23799896240234
svn,f,1998,59.54100036621094
svn,mf,1999,131.40699768066406
svn,m,1999,77.84200286865234
svn,f,1999,53.564998626708984
svn,mf,2000,110.63500213623047
svn,m,2000,64.3489990234375
svn,f,2000,46.2869987487793
svn,mf,2001,121.93599700927734
svn,m,2001,72.69300079345703
svn,f,2001,49.24399948120117
svn,mf,2002,117.08999633789062
svn,m,2002,70.20800018310547
svn,f,2002,46.88199996948242
svn,mf,2003,96.95899963378906
svn,m,2003,59.25299835205078
svn,f,2003,37.70600128173828
svn,mf,2004,114.93800354003906
svn,m,2004,65.54299926757812
svn,f,2004,49.39500045776367
svn,mf,2005,112.66000366210938
svn,m,2005,66.16300201416016
svn,f,2005,46.49800109863281
svn,mf,2006,121.28500366210938
svn,m,2006,72.51399993896484
svn,f,2006,48.770999908447266
svn,mf,2007,123.88099670410156
svn,m,2007,71.93900299072266
svn,f,2007,51.94200134277344
svn,mf,2008,109.11399841308594
svn,m,2008,65.63700103759766
svn,f,2008,43.47700119018555
svn,mf,2009,125.9209976196289
svn,m,2009,76.46099853515625
svn,f,2009,49.45899963378906
svn,mf,2010,130.39100646972656
svn,m,2010,77.5989990234375
svn,f,2010,52.792999267578125
svn,mf,2011,123.78600311279297
svn,m,2011,74.9229965209961
svn,f,2011,48.86199951171875
svn,mf,2012,118.4540023803711
svn,m,2012,72.41300201416016
svn,f,2012,46.04100036621094
svn,mf,2013,123.33000183105469
svn,m,2013,74.95700073242188
svn,f,2013,48.375
svn,mf,2014,138.38499450683594
svn,m,2014,79.86499786376953
svn,f,2014,58.52000045776367
zaf,mf,2003,1842.0
zaf,m,2003,986.0
zaf,f,2003,856.0
zaf,mf,2007,1999.0
zaf,m,2007,1081.0
zaf,f,2007,917.0
zaf,mf,2008,1387.0
zaf,m,2008,613.0
zaf,f,2008,773.0
zaf,mf,2009,1339.25
zaf,m,2009,614.0
zaf,f,2009,725.5
zaf,mf,2010,1325.75
zaf,m,2010,664.25
zaf,f,2010,661.5
zaf,mf,2011,1332.25
zaf,m,2011,682.5
zaf,f,2011,650.25
zaf,mf,2012,1347.386962890625
zaf,m,2012,722.1799926757812
zaf,f,2012,625.2080078125
zaf,mf,2013,1383.6629638671875
zaf,m,2013,724.5239868164062
zaf,f,2013,659.1389770507812
esp,mf,1986,2823.31103515625
esp,m,1986,1853.7030029296875
esp,f,1986,969.6069946289062
esp,mf,1987,3012.10302734375
esp,m,1987,1963.740966796875
esp,f,1987,1048.362060546875
esp,mf,1988,2997.64599609375
esp,m,1988,1942.2120361328125
esp,f,1988,1055.43505859375
esp,mf,1989,2933.987060546875
esp,m,1989,1902.387939453125
esp,f,1989,1031.5999755859375
esp,mf,1990,2821.409912109375
esp,m,1990,1825.3160400390625
esp,f,1990,996.093994140625
esp,mf,1991,2696.300048828125
esp,m,1991,1740.823974609375
esp,f,1991,955.4760131835938
esp,mf,1992,2685.365966796875
esp,m,1992,1750.0789794921875
esp,f,1992,935.2860107421875
esp,mf,1993,2634.194091796875
esp,m,1993,1724.0340576171875
esp,f,1993,910.1610107421875
esp,mf,1994,2575.26708984375
esp,m,1994,1697.4010009765625
esp,f,1994,877.8660278320312
esp,mf,1995,2523.054931640625
esp,m,1995,1641.113037109375
esp,f,1995,881.9420166015625
esp,mf,1996,2491.739990234375
esp,m,1996,1628.7060546875
esp,f,1996,863.0349731445312
esp,mf,1997,2439.47802734375
esp,m,1997,1603.416015625
esp,f,1997,836.0640258789062
esp,mf,1998,2414.804931640625
esp,m,1998,1604.8310546875
esp,f,1998,809.9739990234375
esp,mf,1999,2252.14990234375
esp,m,1999,1497.3900146484375
esp,f,1999,754.7589721679688
esp,mf,2000,2231.257080078125
esp,m,2000,1476.5379638671875
esp,f,2000,754.719970703125
esp,mf,2001,2331.739013671875
esp,m,2001,1544.6209716796875
esp,f,2001,787.1190185546875
esp,mf,2002,2290.41796875
esp,m,2002,1529.9940185546875
esp,f,2002,760.4240112304688
esp,mf,2003,2226.382080078125
esp,m,2003,1459.3509521484375
esp,f,2003,767.031005859375
esp,mf,2004,2285.868896484375
esp,m,2004,1508.68505859375
esp,f,2004,777.1840209960938
esp,mf,2005,2479.7900390625
esp,m,2005,1618.1920166015625
esp,f,2005,861.5980224609375
esp,mf,2006,2461.096923828125
esp,m,2006,1618.156982421875
esp,f,2006,842.93798828125
esp,mf,2007,2488.031005859375
esp,m,2007,1629.2559814453125
esp,f,2007,858.7739868164062
esp,mf,2008,2431.501953125
esp,m,2008,1587.3299560546875
esp,f,2008,844.1710205078125
esp,mf,2009,2144.5859375
esp,m,2009,1389.3399658203125
esp,f,2009,755.2470092773438
esp,mf,2010,2092.876953125
esp,m,2010,1363.676025390625
esp,f,2010,729.2009887695312
esp,mf,2011,2069.7451171875
esp,m,2011,1333.760009765625
esp,f,2011,735.9840087890625
esp,mf,2012,2135.927001953125
esp,m,2012,1386.6610107421875
esp,f,2012,749.2659912109375
esp,mf,2013,2188.741943359375
esp,m,2013,1429.633056640625
esp,f,2013,759.1069946289062
esp,mf,2014,2173.76708984375
esp,m,2014,1423.7509765625
esp,f,2014,750.0159912109375
lka,mf,1990,2170.362060546875
lka,mf,1991,1775.4930419921875
lka,mf,1992,1900.4859619140625
lka,mf,1993,1966.156982421875
lka,m,1993,1429.906005859375
lka,f,1993,539.0969848632812
lka,mf,1994,1954.071044921875
lka,m,1994,1394.20703125
lka,f,1994,559.3159790039062
lka,mf,1995,2019.633056640625
lka,m,1995,1428.5679931640625
lka,f,1995,592.906982421875
lka,mf,1996,2036.844970703125
lka,m,1996,1438.7159423828125
lka,f,1996,598.1290283203125
lka,mf,1997,2145.300048828125
lka,m,1997,1494.5999755859375
lka,f,1997,650.7000122070312
lka,mf,1998,2571.300048828125
lka,m,1998,1667.5
lka,f,1998,903.7999877929688
lka,mf,1999,2465.0
lka,m,1999,1629.5
lka,f,1999,835.5
lka,mf,2000,2613.300048828125
lka,m,2000,1709.300048828125
lka,f,2000,904.0
lka,mf,2001,2438.39990234375
lka,m,2001,1654.9000244140625
lka,f,2001,783.5999755859375
lka,mf,2002,2565.199951171875
lka,m,2002,1707.0999755859375
lka,f,2002,858.2000122070312
lka,mf,2003,2769.300048828125
lka,m,2003,1895.4000244140625
lka,f,2003,873.9000244140625
lka,mf,2004,2781.10009765625
lka,m,2004,1878.4000244140625
lka,f,2004,902.5999755859375
lka,mf,2005,2828.39990234375
lka,m,2005,1853.5999755859375
lka,f,2005,974.7999877929688
lka,mf,2006,2934.10009765625
lka,m,2006,1826.699951171875
lka,f,2006,1107.4000244140625
lka,mf,2007,2864.800048828125
lka,m,2007,1808.9000244140625
lka,f,2007,1055.0999755859375
lka,mf,2008,3105.2119140625
lka,m,2008,1932.843994140625
lka,f,2008,1176.68505859375
lka,mf,2009,3024.72802734375
lka,m,2009,1861.1910400390625
lka,f,2009,1169.1820068359375
lka,mf,2011,3462.555908203125
lka,m,2011,2204.993896484375
lka,f,2011,1257.56103515625
lka,mf,2012,3311.550048828125
lka,m,2012,2170.208984375
lka,f,2012,1141.3409423828125
lka,mf,2013,3652.6630859375
lka,m,2013,2275.8798828125
lka,f,2013,1376.782958984375
sur,mf,1993,12.380000114440918
sur,mf,1994,11.460000038146973
sur,mf,1995,10.940999984741211
sur,m,1995,8.074999809265137
sur,f,1995,2.865999937057495
sur,mf,1996,14.57800006866455
sur,m,1996,11.458000183105469
sur,f,1996,3.119999885559082
sur,mf,1997,14.496000289916992
sur,m,1997,11.322999954223633
sur,f,1997,3.1730000972747803
sur,mf,1998,14.868000030517578
sur,m,1998,11.776000022888184
sur,f,1998,3.0920000076293945
sur,mf,2013,18.395999908447266
sur,m,2013,13.335000038146973
sur,f,2013,5.060999870300293
swz,mf,1997,38.233001708984375
swz,m,1997,15.793000221252441
swz,f,1997,22.43899917602539
swe,mf,1995,339.40899658203125
swe,m,1995,237.93099975585938
swe,f,1995,101.47799682617188
swe,mf,1996,322.92401123046875
swe,m,1996,227.25
swe,f,1996,95.67400360107422
swe,mf,1997,296.8760070800781
swe,m,1997,205.9149932861328
swe,f,1997,90.96199798583984
swe,mf,1998,290.6130065917969
swe,m,1998,201.19400024414062
swe,f,1998,89.41899871826172
swe,mf,1999,298.6499938964844
swe,m,1999,210.35299682617188
swe,f,1999,88.2969970703125
swe,mf,2000,294.3489990234375
swe,m,2000,213.60400390625
swe,f,2000,80.74500274658203
swe,mf,2001,302.281005859375
swe,m,2001,211.58999633789062
swe,f,2001,90.69100189208984
swe,mf,2002,302.3710021972656
swe,m,2002,212.2740020751953
swe,f,2002,90.09700012207031
swe,mf,2003,288.3219909667969
swe,m,2003,206.2169952392578
swe,f,2003,82.10600280761719
swe,mf,2004,295.46099853515625
swe,m,2004,211.01699829101562
swe,f,2004,84.44300079345703
swe,mf,2005,297.70599365234375
swe,m,2005,212.31700134277344
swe,f,2005,85.38800048828125
swe,mf,2006,301.0150146484375
swe,m,2006,214.0989990234375
swe,f,2006,86.91600036621094
swe,mf,2007,303.53900146484375
swe,m,2007,211.51800537109375
swe,f,2007,92.02100372314453
swe,mf,2008,305.031005859375
swe,m,2008,210.6230010986328
swe,f,2008,94.40799713134766
swe,mf,2009,311.6969909667969
swe,m,2009,212.97000122070312
swe,f,2009,98.72699737548828
swe,mf,2010,318.0190124511719
swe,m,2010,218.3179931640625
swe,f,2010,99.70099639892578
swe,mf,2011,312.36199951171875
swe,m,2011,217.25399780273438
swe,f,2011,95.10700225830078
swe,mf,2012,311.1619873046875
swe,m,2012,217.53900146484375
swe,f,2012,93.6240005493164
swe,mf,2013,319.031005859375
swe,m,2013,217.92599487304688
swe,f,2013,101.1050033569336
swe,mf,2014,320.5979919433594
swe,m,2014,217.43099975585938
swe,f,2014,103.16799926757812
che,mf,1991,346.0
che,m,1991,170.0
che,f,1991,176.0
che,mf,1992,325.0
che,m,1992,149.0
che,f,1992,177.0
che,mf,1993,359.0
che,m,1993,172.0
che,f,1993,187.0
che,mf,1994,341.0
che,m,1994,162.0
che,f,1994,179.0
che,mf,1995,343.0
che,m,1995,177.0
che,f,1995,166.0
che,mf,1996,369.2099914550781
che,m,1996,238.01400756835938
che,f,1996,131.1959991455078
che,mf,1997,386.8269958496094
che,m,1997,255.5019989013672
che,f,1997,131.3260040283203
che,mf,1998,383.37799072265625
che,m,1998,254.32899475097656
che,f,1998,129.0489959716797
che,mf,1999,378.24700927734375
che,m,1999,248.87600708007812
che,f,1999,129.3699951171875
che,mf,2000,374.96600341796875
che,m,2000,248.9669952392578
che,f,2000,125.9990005493164
che,mf,2001,409.19000244140625
che,m,2001,222.48899841308594
che,f,2001,186.70199584960938
che,mf,2002,413.2720031738281
che,m,2002,223.44700622558594
che,f,2002,189.8260040283203
che,mf,2003,430.54901123046875
che,m,2003,231.65199279785156
che,f,2003,198.89599609375
che,mf,2004,388.4209899902344
che,m,2004,211.92599487304688
che,f,2004,176.4949951171875
che,mf,2005,381.98699951171875
che,m,2005,198.7239990234375
che,f,2005,183.26400756835938
che,mf,2006,391.2560119628906
che,m,2006,200.58099365234375
che,f,2006,190.6739959716797
che,mf,2007,417.4739990234375
che,m,2007,219.95899963378906
che,f,2007,197.51400756835938
che,mf,2008,410.364990234375
che,m,2008,217.54600524902344
che,f,2008,192.81900024414062
che,mf,2009,402.9939880371094
che,m,2009,211.4759979248047
che,f,2009,191.51800537109375
che,mf,2010,391.5140075683594
che,m,2010,207.01100158691406
che,f,2010,184.5030059814453
che,mf,2011,409.54901123046875
che,m,2011,211.61700439453125
che,f,2011,197.9320068359375
che,mf,2012,399.81201171875
che,m,2012,203.25
che,f,2012,196.56199645996094
che,mf,2013,407.67498779296875
che,m,2013,211.1699981689453
che,f,2013,196.50599670410156
che,mf,2014,410.7860107421875
che,m,2014,211.2050018310547
che,f,2014,199.58099365234375
syr,mf,2001,2007.0
syr,m,2001,1589.0
syr,f,2001,418.0
syr,mf,2006,1695.279052734375
syr,m,2006,1520.0340576171875
syr,f,2006,175.2449951171875
syr,mf,2007,1856.0009765625
syr,m,2007,1673.97802734375
syr,f,2007,182.0229949951172
syr,mf,2008,1566.6429443359375
syr,m,2008,1383.5069580078125
syr,f,2008,183.13600158691406
syr,mf,2009,1709.2840576171875
syr,m,2009,1578.6689453125
syr,f,2009,130.61500549316406
syr,mf,2010,1860.697998046875
syr,m,2010,1703.614990234375
syr,f,2010,157.08399963378906
syr,mf,2011,1630.0699462890625
syr,m,2011,1532.0379638671875
syr,f,2011,98.03399658203125
twn,mf,1980,2041.0
twn,mf,1981,2082.330078125
twn,mf,1982,2154.169921875
twn,mf,1983,2275.840087890625
twn,mf,1984,2300.56005859375
twn,mf,1985,2348.0
twn,mf,1986,2402.639892578125
twn,mf,1987,2330.389892578125
twn,mf,1988,2306.449951171875
twn,mf,1989,2310.590087890625
twn,mf,1990,2286.93994140625
twn,mf,1991,2341.830078125
twn,mf,1992,2339.280029296875
twn,mf,1993,2282.449951171875
twn,mf,1994,2308.0
twn,mf,1995,2304.0
twn,mf,1996,2296.0
twn,mf,1997,2246.0
twn,mf,1998,2227.0
twn,mf,1999,2249.0
twn,mf,2000,2233.0
twn,mf,2001,2164.0
twn,mf,2002,2191.0
twn,mf,2003,2179.0
twn,mf,2004,2144.0
twn,mf,2005,2104.0
twn,mf,2006,2053.0
twn,mf,2007,2037.0
twn,mf,2008,1993.0
twn,mf,2009,1919.0
twn,m,2009,1139.0
twn,f,2009,781.0
twn,mf,2010,1914.0
twn,m,2010,1139.0
twn,f,2010,775.0
twn,mf,2011,1900.0
twn,mf,2012,1889.0
twn,mf,2013,1884.0
tjk,mf,2009,875.2000122070312
tjk,m,2009,546.0999755859375
tjk,f,2009,329.1000061035156
tza,mf,1991,9871.533203125
tza,m,1991,4684.39599609375
tza,f,1991,5187.13720703125
tza,mf,2001,15595.0
tza,m,2001,7419.3330078125
tza,f,2001,8175.6630859375
tza,mf,2006,14573.8701171875
tza,m,2006,6639.19482421875
tza,f,2006,7934.669921875
tza,mf,2011,18300.44921875
tza,m,2011,8342.87109375
tza,f,2011,9957.5771484375
tza,mf,2013,14417.5302734375
tza,m,2013,6786.9599609375
tza,f,2013,7630.56884765625
tha,mf,1987,19595.900390625
tha,m,1987,10195.900390625
tha,f,1987,9400.0
tha,mf,1988,21093.599609375
tha,m,1988,10798.7001953125
tha,f,1988,10294.900390625
tha,mf,1989,21860.599609375
tha,m,1989,11130.2998046875
tha,f,1989,10730.2998046875
tha,mf,1990,21688.5
tha,m,1990,11062.400390625
tha,f,1990,10626.099609375
tha,mf,1991,20924.599609375
tha,m,1991,10762.400390625
tha,f,1991,10162.2001953125
tha,mf,1992,21507.599609375
tha,m,1992,10960.7001953125
tha,f,1992,10546.900390625
tha,mf,1993,20481.0
tha,m,1993,10519.599609375
tha,f,1993,9961.400390625
tha,mf,1994,20349.400390625
tha,m,1994,10394.0
tha,f,1994,9955.400390625
tha,mf,1995,20010.19921875
tha,m,1995,10206.2998046875
tha,f,1995,9805.5
tha,mf,1996,19267.69921875
tha,m,1996,9898.7001953125
tha,f,1996,9368.900390625
tha,mf,1997,19927.69921875
tha,m,1997,10308.7998046875
tha,f,1997,9618.7998046875
tha,mf,1998,19584.0
tha,m,1998,10387.0
tha,f,1998,9197.0
tha,mf,1999,18876.900390625
tha,m,1999,10069.400390625
tha,f,1999,8807.2998046875
tha,mf,2000,18829.69921875
tha,m,2000,10009.599609375
tha,f,2000,8820.099609375
tha,mf,2001,18969.400390625
tha,m,2001,10168.0
tha,f,2001,8801.400390625
tha,mf,2002,19442.19921875
tha,m,2002,10333.7001953125
tha,f,2002,9108.5
tha,mf,2003,19450.900390625
tha,m,2003,10363.900390625
tha,f,2003,9087.0
tha,mf,2004,18927.599609375
tha,m,2004,10060.400390625
tha,f,2004,8867.2998046875
tha,mf,2005,19274.5
tha,m,2005,9915.7998046875
tha,f,2005,9358.69921875
tha,mf,2006,19348.099609375
tha,m,2006,10090.900390625
tha,f,2006,9257.2001953125
tha,mf,2007,19794.099609375
tha,m,2007,10214.900390625
tha,f,2007,9579.19921875
tha,mf,2008,20465.0
tha,m,2008,10712.2001953125
tha,f,2008,9752.80078125
tha,mf,2009,19787.359375
tha,m,2009,10316.9697265625
tha,f,2009,9470.3876953125
tha,mf,2010,20050.41015625
tha,m,2010,10446.580078125
tha,f,2010,9603.8271484375
tha,mf,2011,20564.9296875
tha,m,2011,10739.599609375
tha,f,2011,9825.322265625
tha,mf,2012,20832.419921875
tha,m,2012,10898.3896484375
tha,f,2012,9934.0322265625
tha,mf,2013,21883.029296875
tha,m,2013,11610.1298828125
tha,f,2013,10272.8896484375
tls,mf,2010,175.66799926757812
tls,m,2010,113.36499786376953
tls,f,2010,62.303001403808594
tgo,mf,2006,2131.14599609375
tgo,m,2006,961.5969848632812
tgo,f,2006,1169.5489501953125
ton,mf,1996,16.761999130249023
ton,m,1996,10.258999824523926
ton,f,1996,6.502999782562256
ton,mf,2003,19.072999954223633
ton,m,2003,10.659000396728516
ton,f,2003,8.413999557495117
tto,mf,1987,82.5999984741211
tto,m,1987,54.20000076293945
tto,f,1987,28.399999618530273
tto,mf,1988,85.4000015258789
tto,m,1988,55.900001525878906
tto,f,1988,29.5
tto,mf,1989,80.19999694824219
tto,m,1989,52.900001525878906
tto,f,1989,27.299999237060547
tto,mf,1990,81.19999694824219
tto,m,1990,56.099998474121094
tto,f,1990,25.100000381469727
tto,mf,1991,79.69999694824219
tto,m,1991,51.79999923706055
tto,f,1991,27.899999618530273
tto,mf,1992,83.0
tto,m,1992,54.5
tto,f,1992,28.5
tto,mf,1993,85.69999694824219
tto,m,1993,55.79999923706055
tto,f,1993,29.899999618530273
tto,mf,1994,87.80000305175781
tto,m,1994,56.29999923706055
tto,f,1994,31.700000762939453
tto,mf,1995,89.69999694824219
tto,m,1995,59.099998474121094
tto,f,1995,30.600000381469727
tto,mf,1996,86.4000015258789
tto,m,1996,56.79999923706055
tto,f,1996,29.600000381469727
tto,mf,1997,86.0
tto,m,1997,55.5
tto,f,1997,30.5
tto,mf,1998,85.19999694824219
tto,m,1998,55.70000076293945
tto,f,1998,29.5
tto,mf,1999,90.4000015258789
tto,m,1999,59.0
tto,f,1999,31.399999618530273
tto,mf,2000,89.0
tto,m,2000,57.79999923706055
tto,f,2000,31.200000762939453
tto,mf,2001,90.19999694824219
tto,m,2001,59.79999923706055
tto,f,2001,30.399999618530273
tto,mf,2002,88.4000015258789
tto,m,2002,60.400001525878906
tto,f,2002,28.0
tto,mf,2003,88.0
tto,m,2003,58.599998474121094
tto,f,2003,29.399999618530273
tto,mf,2004,89.4000015258789
tto,m,2004,61.400001525878906
tto,f,2004,28.0
tto,mf,2005,89.80000305175781
tto,m,2005,59.5
tto,f,2005,30.299999237060547
tto,mf,2009,94.19999694824219
tto,m,2009,66.19999694824219
tto,f,2009,28.0
tto,mf,2010,96.0999984741211
tto,m,2010,67.69999694824219
tto,f,2010,28.399999618530273
tto,mf,2013,97.75
tto,m,2013,67.5999984741211
tto,f,2013,30.149999618530273
tun,mf,1994,483.9010009765625
tun,m,1994,408.1719970703125
tun,f,1994,75.72899627685547
tun,mf,2004,677.4000244140625
tun,mf,2005,908.2000122070312
tun,m,2005,696.7000122070312
tun,f,2005,211.5
tun,mf,2007,935.5999755859375
tun,m,2007,738.5
tun,f,2007,197.10000610351562
tun,mf,2008,935.2999877929688
tun,m,2008,759.7000122070312
tun,f,2008,175.60000610351562
tun,mf,2010,1031.199951171875
tun,m,2010,817.5999755859375
tun,f,2010,213.60000610351562
tun,mf,2011,903.9000244140625
tun,m,2011,750.7000122070312
tun,f,2011,153.1999969482422
tun,mf,2012,698.4600219726562
tun,m,2012,561.5880126953125
tun,f,2012,136.87100219726562
tur,mf,2006,7235.74609375
tur,m,2006,4715.26123046875
tur,f,2006,2520.485107421875
tur,mf,2007,7012.9990234375
tur,m,2007,4540.166015625
tur,f,2007,2472.8330078125
tur,mf,2008,7016.59423828125
tur,m,2008,4469.65185546875
tur,f,2008,2546.943115234375
tur,mf,2009,7294.2001953125
tur,m,2009,4501.19091796875
tur,f,2009,2793.010009765625
tur,mf,2010,7632.26123046875
tur,m,2010,4549.88623046875
tur,f,2010,3082.3759765625
tur,mf,2011,7983.634765625
tur,m,2011,4700.1591796875
tur,f,2011,3283.47607421875
tur,mf,2012,7961.5849609375
tur,m,2012,4713.966796875
tur,f,2012,3247.618896484375
tur,mf,2013,7986.42822265625
tur,m,2013,4762.8740234375
tur,f,2013,3223.554931640625
tur,mf,2014,7627.15380859375
tur,m,2014,4663.52783203125
tur,f,2014,2963.626953125
tuv,mf,2002,0.03999999910593033
tuv,m,2002,0.02800000086426735
tuv,f,2002,0.012000000104308128
uga,mf,2002,7936.64404296875
uga,m,2002,3676.87109375
uga,f,2002,4263.60107421875
uga,mf,2003,7896.22119140625
uga,m,2003,3419.44091796875
uga,f,2003,4476.77978515625
uga,mf,2005,7522.23681640625
uga,mf,2013,10965.08984375
uga,m,2013,4918.92919921875
uga,f,2013,6046.1669921875
ukr,mf,2009,3533.511962890625
ukr,m,2009,1635.251953125
ukr,f,2009,1835.27099609375
ukr,mf,2011,3699.00390625
ukr,m,2011,1796.178955078125
ukr,f,2011,1907.0909423828125
ukr,mf,2012,3623.06494140625
ukr,m,2012,1765.343994140625
ukr,f,2012,1841.258056640625
ukr,mf,2013,3694.10009765625
ukr,m,2013,1824.0
ukr,f,2013,1870.0999755859375
are,mf,2005,38.98899841308594
are,m,2005,37.25600051879883
are,f,2005,1.7330000400543213
are,mf,2008,21.351999282836914
are,m,2008,20.33300018310547
are,f,2008,1.0190000534057617
are,mf,2009,0.9800000190734863
are,m,2009,1.0479999780654907
are,f,2009,0.5249999761581421
gbr,mf,1983,1453.43701171875
gbr,m,1983,1095.14501953125
gbr,f,1983,358.2919921875
gbr,mf,1984,1712.1810302734375
gbr,m,1984,1272.490966796875
gbr,f,1984,439.69000244140625
gbr,mf,1985,1736.199951171875
gbr,m,1985,1267.1829833984375
gbr,f,1985,469.0169982910156
gbr,mf,1986,1776.844970703125
gbr,m,1986,1308.156982421875
gbr,f,1986,468.68798828125
gbr,mf,1987,2004.385009765625
gbr,m,1987,1464.48095703125
gbr,f,1987,539.9039916992188
gbr,mf,1988,2195.9189453125
gbr,m,1988,1633.176025390625
gbr,f,1988,562.7429809570312
gbr,mf,1989,2409.541015625
gbr,m,1989,1818.2459716796875
gbr,f,1989,591.2940063476562
gbr,mf,1990,2454.303955078125
gbr,m,1990,1839.3070068359375
gbr,f,1990,614.9970092773438
gbr,mf,1991,2362.909912109375
gbr,m,1991,1781.968994140625
gbr,f,1991,580.9409790039062
gbr,mf,1992,2490.48291015625
gbr,m,1992,1787.5140380859375
gbr,f,1992,702.968017578125
gbr,mf,1993,2460.39892578125
gbr,m,1993,1761.4090576171875
gbr,f,1993,698.9910278320312
gbr,mf,1994,2586.824951171875
gbr,m,1994,1874.2559814453125
gbr,f,1994,712.5689697265625
gbr,mf,1995,2626.31201171875
gbr,m,1995,1912.6910400390625
gbr,f,1995,713.6220092773438
gbr,mf,1996,2603.68505859375
gbr,m,1996,1883.864990234375
gbr,f,1996,719.8200073242188
gbr,mf,1997,2602.55908203125
gbr,m,1997,1868.2889404296875
gbr,f,1997,734.27001953125
gbr,mf,1998,2533.027099609375
gbr,m,1998,1795.1810302734375
gbr,f,1998,737.8460083007812
gbr,mf,1999,2530.89892578125
gbr,m,1999,1778.4100341796875
gbr,f,1999,752.489013671875
gbr,mf,2000,2474.072998046875
gbr,m,2000,1706.4659423828125
gbr,f,2000,767.6069946289062
