country,sex,year,total_self_employed_workers_thousands
gin,mf,2012,4498.6630859375
gin,m,2012,2215.490966796875
gin,f,2012,2283.1708984375
guy,mf,1992,116.77999877929688
guy,m,1992,80.16000366210938
guy,f,1992,36.61000061035156
hti,mf,1990,1860.989990234375
hti,m,1990,1149.9599609375
hti,f,1990,711.030029296875
hnd,mf,1990,702.4400024414062
hnd,m,1990,498.1600036621094
hnd,f,1990,204.3000030517578
hnd,mf,1991,763.9600219726562
hnd,m,1991,557.6300048828125
hnd,f,1991,206.32000732421875
hnd,mf,1992,784.72998046875
hnd,m,1992,554.969970703125
hnd,f,1992,229.75999450683594
hnd,mf,1994,836.5800170898438
hnd,m,1994,601.489990234375
hnd,f,1994,235.10000610351562
hnd,mf,1995,861.530029296875
hnd,m,1995,607.47998046875
hnd,f,1995,254.0399932861328
hnd,mf,1996,1070.5
hnd,m,1996,727.5999755859375
hnd,f,1996,342.8999938964844
hnd,mf,1997,1111.9000244140625
hnd,m,1997,738.2999877929688
hnd,f,1997,373.6000061035156
hnd,mf,1998,1110.199951171875
hnd,m,1998,725.2999877929688
hnd,f,1998,384.8999938964844
hnd,mf,1999,1223.0999755859375
hnd,m,1999,763.7999877929688
hnd,f,1999,459.20001220703125
hnd,mf,2001,1166.5
hnd,m,2001,793.7999877929688
hnd,f,2001,372.70001220703125
hnd,mf,2002,1254.5
hnd,m,2002,858.7000122070312
hnd,f,2002,396.70001220703125
hnd,mf,2003,1307.300048828125
hnd,m,2003,856.9000244140625
hnd,f,2003,450.29998779296875
hnd,mf,2004,1262.0
hnd,m,2004,862.0999755859375
hnd,f,2004,399.8999938964844
hnd,mf,2005,1271.9000244140625
hnd,m,2005,889.5999755859375
hnd,f,2005,382.3999938964844
hnd,mf,2006,1433.0
hnd,m,2006,936.0999755859375
hnd,f,2006,495.79998779296875
hnd,mf,2007,1487.5
hnd,m,2007,954.5
hnd,f,2007,532.9000244140625
hnd,mf,2008,1527.8480224609375
hnd,m,2008,979.1849975585938
hnd,f,2008,548.6640014648438
hnd,mf,2009,1700.9119873046875
hnd,m,2009,1056.7979736328125
hnd,f,2009,644.114013671875
hnd,mf,2010,1843.18798828125
hnd,m,2010,1135.4019775390625
hnd,f,2010,707.7839965820312
hkg,mf,1993,318.3999938964844
hkg,m,1993,263.20001220703125
hkg,f,1993,55.29999923706055
hkg,mf,1994,311.79998779296875
hkg,m,1994,254.1999969482422
hkg,f,1994,57.5
hkg,mf,1995,313.8999938964844
hkg,m,1995,255.0
hkg,f,1995,58.900001525878906
hkg,mf,1996,331.79998779296875
hkg,m,1996,271.70001220703125
hkg,f,1996,60.099998474121094
hkg,mf,1997,326.3999938964844
hkg,m,1997,265.3999938964844
hkg,f,1997,61.099998474121094
hkg,mf,1998,323.20001220703125
hkg,m,1998,262.29998779296875
hkg,f,1998,60.70000076293945
hkg,mf,1999,337.3999938964844
hkg,m,1999,267.1000061035156
hkg,f,1999,70.19999694824219
hkg,mf,2000,337.29998779296875
hkg,m,2000,269.29998779296875
hkg,f,2000,68.0
hkg,mf,2001,387.70001220703125
hkg,m,2001,306.6000061035156
hkg,f,2001,81.0999984741211
hkg,mf,2002,414.20001220703125
hkg,m,2002,322.20001220703125
hkg,f,2002,92.0
hkg,mf,2003,403.8999938964844
hkg,m,2003,307.70001220703125
hkg,f,2003,96.4000015258789
hkg,mf,2004,408.70001220703125
hkg,m,2004,305.5
hkg,f,2004,103.19999694824219
hkg,mf,2005,408.0
hkg,m,2005,306.70001220703125
hkg,f,2005,101.5
hkg,mf,2006,415.29998779296875
hkg,m,2006,312.8999938964844
hkg,f,2006,102.4000015258789
hkg,mf,2007,393.6000061035156
hkg,m,2007,295.1000061035156
hkg,f,2007,98.5
hkg,mf,2008,393.0
hkg,m,2008,290.5
hkg,f,2008,102.4000015258789
hkg,mf,2009,389.82501220703125
hkg,m,2009,287.7749938964844
hkg,f,2009,102.0250015258789
hkg,mf,2010,344.95001220703125
hkg,m,2010,258.5
hkg,f,2010,86.5250015258789
hkg,mf,2011,361.20001220703125
hkg,m,2011,263.45001220703125
hkg,f,2011,97.7249984741211
hkg,mf,2012,373.32501220703125
hkg,m,2012,273.8500061035156
hkg,f,2012,99.42500305175781
hkg,mf,2013,377.79998779296875
hkg,m,2013,276.29998779296875
hkg,f,2013,101.5
hun,mf,1992,564.4000244140625
hun,m,1992,358.1000061035156
hun,f,1992,206.3000030517578
hun,mf,1993,485.6000061035156
hun,m,1993,315.5
hun,f,1993,170.10000610351562
hun,mf,1994,472.6000061035156
hun,m,1994,309.20001220703125
hun,f,1994,163.39999389648438
hun,mf,1995,476.0
hun,m,1995,315.1000061035156
hun,f,1995,160.89999389648438
hun,mf,1996,639.6190185546875
hun,m,1996,435.9840087890625
hun,f,1996,203.63499450683594
hun,mf,1997,625.4619750976562
hun,m,1997,427.27301025390625
hun,f,1997,198.18899536132812
hun,mf,1998,583.2750244140625
hun,m,1998,392.593994140625
hun,f,1998,190.68099975585938
hun,mf,1999,594.3070068359375
hun,m,1999,402.5159912109375
hun,f,1999,191.79100036621094
hun,mf,2000,579.614990234375
hun,m,2000,399.3599853515625
hun,f,2000,180.2550048828125
hun,mf,2001,564.8829956054688
hun,m,2001,384.85198974609375
hun,f,2001,180.031005859375
hun,mf,2002,533.0150146484375
hun,m,2002,356.1830139160156
hun,f,2002,176.83200073242188
hun,mf,2003,522.5089721679688
hun,m,2003,356.8340148925781
hun,f,2003,165.6750030517578
hun,mf,2004,562.2369995117188
hun,m,2004,378.8659973144531
hun,f,2004,183.37100219726562
hun,mf,2005,534.2529907226562
hun,m,2005,359.2099914550781
hun,f,2005,175.04299926757812
hun,mf,2006,499.4800109863281
hun,m,2006,336.80999755859375
hun,f,2006,162.66900634765625
hun,mf,2007,486.4259948730469
hun,m,2007,322.9670104980469
hun,f,2007,163.45899963378906
hun,mf,2008,469.9010009765625
hun,m,2008,319.7409973144531
hun,f,2008,150.16000366210938
hun,mf,2009,472.9230041503906
hun,m,2009,314.84600830078125
hun,f,2009,158.07699584960938
hun,mf,2010,459.7090148925781
hun,m,2010,304.1969909667969
hun,f,2010,155.51300048828125
hun,mf,2011,456.49798583984375
hun,m,2011,308.02899169921875
hun,f,2011,148.47000122070312
hun,mf,2012,449.0929870605469
hun,m,2012,294.0989990234375
hun,f,2012,154.9949951171875
hun,mf,2013,438.9410095214844
hun,m,2013,291.7279968261719
hun,f,2013,147.21299743652344
hun,mf,2014,448.77899169921875
hun,m,2014,302.2300109863281
hun,f,2014,146.5489959716797
isl,mf,1991,27.799999237060547
isl,m,1991,20.200000762939453
isl,f,1991,7.5
isl,mf,1992,26.399999618530273
isl,m,1992,19.0
isl,f,1992,7.400000095367432
isl,mf,1993,24.600000381469727
isl,m,1993,17.799999237060547
isl,f,1993,6.800000190734863
isl,mf,1994,25.399999618530273
isl,m,1994,18.799999237060547
isl,f,1994,6.699999809265137
isl,mf,1995,26.37700080871582
isl,m,1995,19.538999557495117
isl,f,1995,6.8379998207092285
isl,mf,1996,25.9689998626709
isl,m,1996,18.849000930786133
isl,f,1996,7.120999813079834
isl,mf,1997,24.43899917602539
isl,m,1997,17.000999450683594
isl,f,1997,7.436999797821045
isl,mf,1998,27.013999938964844
isl,m,1998,19.34000015258789
isl,f,1998,7.672999858856201
isl,mf,1999,27.299999237060547
isl,m,1999,19.31599998474121
isl,f,1999,7.986000061035156
isl,mf,2000,27.743999481201172
isl,m,2000,19.45199966430664
isl,f,2000,8.293999671936035
isl,mf,2001,27.011999130249023
isl,m,2001,19.933000564575195
isl,f,2001,7.079999923706055
isl,mf,2002,26.88599967956543
isl,m,2002,19.940000534057617
isl,f,2002,6.947000026702881
isl,mf,2003,20.704999923706055
isl,m,2003,15.395999908447266
isl,f,2003,5.309000015258789
isl,mf,2004,20.624000549316406
isl,m,2004,14.4399995803833
isl,f,2004,6.184000015258789
isl,mf,2005,22.45599937438965
isl,m,2005,16.99799919128418
isl,f,2005,5.458000183105469
isl,mf,2006,24.413999557495117
isl,m,2006,18.660999298095703
isl,f,2006,5.751999855041504
isl,mf,2007,23.90399932861328
isl,m,2007,17.961999893188477
isl,f,2007,5.941999912261963
isl,mf,2008,22.077999114990234
isl,m,2008,16.31399917602539
isl,f,2008,5.763999938964844
isl,mf,2009,19.589000701904297
isl,m,2009,14.442000389099121
isl,f,2009,5.146999835968018
isl,mf,2010,20.658000946044922
isl,m,2010,14.097000122070312
isl,f,2010,6.560999870300293
isl,mf,2011,20.54800033569336
isl,m,2011,13.911999702453613
isl,f,2011,6.636000156402588
isl,mf,2012,20.41900062561035
isl,m,2012,13.645000457763672
isl,f,2012,6.775000095367432
isl,mf,2013,21.52899932861328
isl,m,2013,14.769000053405762
isl,f,2013,6.761000156402588
isl,mf,2014,21.687999725341797
isl,m,2014,15.284000396728516
isl,f,2014,6.40500020980835
ind,mf,1994,246307.796875
ind,m,1994,169149.90625
ind,f,1994,77157.84375
ind,mf,2000,278272.3125
ind,m,2000,192358.0
ind,f,2000,85914.3125
ind,mf,2005,313902.8125
ind,m,2005,212360.0
ind,f,2005,101542.8984375
ind,mf,2010,306469.5
ind,m,2010,224222.90625
ind,f,2010,82246.640625
idn,mf,1997,55127.73828125
idn,mf,1998,58867.03125
idn,mf,1999,59433.30859375
idn,mf,2000,60339.69140625
idn,mf,2001,60596.0
idn,m,2001,36788.0
idn,f,2001,23808.0
idn,mf,2002,62083.0
idn,m,2002,38549.0
idn,f,2002,23536.0
idn,mf,2003,64054.0
idn,m,2003,39935.0
idn,f,2003,24120.0
idn,mf,2004,63813.0
idn,m,2004,40110.0
idn,f,2004,23703.0
idn,mf,2005,62396.0
idn,m,2005,40090.0
idn,f,2005,22305.0
idn,mf,2006,63094.0
idn,m,2006,40318.0
idn,f,2006,22775.0
idn,mf,2007,65971.0
idn,m,2007,40469.0
idn,f,2007,25501.0
idn,mf,2008,69076.0
idn,mf,2009,69877.7421875
idn,m,2009,42745.03125
idn,f,2009,27132.689453125
idn,mf,2010,69871.140625
idn,mf,2011,66422.0234375
idn,mf,2012,60469.23828125
idn,mf,2013,60382.8515625
idn,m,2013,34818.30078125
idn,f,2013,25564.5390625
irn,mf,1996,6581.0
irn,m,1996,5842.0
irn,f,1996,739.0
irn,mf,2007,10157.0
irn,m,2007,7956.0
irn,f,2007,2201.0
irn,mf,2008,9602.0
irn,m,2008,7804.0
irn,f,2008,1799.0
irn,mf,2009,9690.1064453125
irn,m,2009,7733.26708984375
irn,f,2009,1956.8370361328125
irn,mf,2010,9208.1279296875
irn,m,2010,7489.03076171875
irn,f,2010,1719.094970703125
irn,mf,2014,8313.748046875
irn,m,2014,7586.93603515625
irn,f,2014,726.8099975585938
irl,mf,1980,283.0
irl,mf,1981,268.0
irl,mf,1982,272.0
irl,mf,1983,282.5899963378906
irl,m,1983,233.99600219726562
irl,f,1983,48.59400177001953
irl,mf,1984,276.60400390625
irl,m,1984,233.67599487304688
irl,f,1984,42.926998138427734
irl,mf,1985,266.8089904785156
irl,m,1985,220.75
irl,f,1985,46.058998107910156
irl,mf,1986,256.0220031738281
irl,m,1986,219.33399963378906
irl,f,1986,36.6879997253418
irl,mf,1987,267.2560119628906
irl,m,1987,227.62399291992188
irl,f,1987,39.63100051879883
irl,mf,1988,275.3059997558594
irl,m,1988,236.25599670410156
irl,f,1988,39.05099868774414
irl,mf,1989,271.50299072265625
irl,m,1989,231.3159942626953
irl,f,1989,40.1870002746582
irl,mf,1990,284.40301513671875
irl,m,1990,241.18099975585938
irl,f,1990,43.22200012207031
irl,mf,1991,265.9859924316406
irl,m,1991,226.03700256347656
irl,f,1991,39.95000076293945
irl,mf,1992,275.1709899902344
irl,m,1992,231.9029998779297
irl,f,1992,43.268001556396484
irl,mf,1993,269.7699890136719
irl,m,1993,223.81199645996094
irl,f,1993,45.95600128173828
irl,mf,1994,272.697998046875
irl,m,1994,227.62899780273438
irl,f,1994,45.069000244140625
irl,mf,1995,278.677001953125
irl,m,1995,232.447998046875
irl,f,1995,46.22999954223633
irl,mf,1996,273.0039978027344
irl,m,1996,224.63699340820312
irl,f,1996,48.36600112915039
irl,mf,1997,284.84100341796875
irl,m,1997,234.01100158691406
irl,f,1997,50.83100128173828
irl,mf,1998,303.5400085449219
irl,m,1998,246.30599975585938
irl,f,1998,57.23400115966797
irl,mf,1999,306.4259948730469
irl,m,1999,247.4290008544922
irl,f,1999,58.99700164794922
irl,mf,2000,319.4339904785156
irl,m,2000,257.802001953125
irl,f,2000,61.632999420166016
irl,mf,2001,315.9739990234375
irl,m,2001,258.7040100097656
irl,f,2001,57.26900100708008
irl,mf,2002,317.97198486328125
irl,m,2002,261.6910095214844
irl,f,2002,56.28099822998047
irl,mf,2003,317.03399658203125
irl,m,2003,258.52301025390625
irl,f,2003,58.51100158691406
irl,mf,2004,329.0790100097656
irl,m,2004,268.9530029296875
irl,f,2004,60.12699890136719
irl,mf,2005,332.614013671875
irl,m,2005,273.60101318359375
irl,f,2005,59.013999938964844
irl,mf,2006,331.7179870605469
irl,m,2006,273.58099365234375
irl,f,2006,58.13600158691406
irl,mf,2007,362.5880126953125
irl,m,2007,296.1300048828125
irl,f,2007,66.45800018310547
irl,mf,2008,371.17999267578125
irl,m,2008,300.8500061035156
irl,f,2008,70.3280029296875
irl,mf,2009,344.552001953125
irl,m,2009,277.6310119628906
irl,f,2009,66.91999816894531
irl,mf,2010,318.0610046386719
irl,m,2010,251.67300415039062
irl,f,2010,66.38700103759766
irl,mf,2011,303.13299560546875
irl,m,2011,239.2729949951172
irl,f,2011,63.86000061035156
irl,mf,2012,301.9150085449219
irl,m,2012,238.08200073242188
irl,f,2012,63.83300018310547
irl,mf,2013,325.3659973144531
irl,m,2013,254.27200317382812
irl,f,2013,71.09500122070312
irl,mf,2014,331.9389953613281
irl,m,2014,261.4949951171875
irl,f,2014,70.44499969482422
imn,mf,2001,5.703000068664551
imn,m,2001,4.330999851226807
imn,f,2001,1.371999979019165
isr,mf,1995,302.5899963378906
isr,m,1995,218.05999755859375
isr,f,1995,84.52999877929688
isr,mf,1996,318.7699890136719
isr,m,1996,229.6999969482422
isr,f,1996,89.06999969482422
isr,mf,1997,313.4800109863281
isr,m,1997,227.77999877929688
isr,f,1997,85.69000244140625
isr,mf,1998,310.6300048828125
isr,m,1998,225.14999389648438
isr,f,1998,85.48999786376953
isr,mf,1999,322.54998779296875
isr,m,1999,228.2100067138672
isr,f,1999,94.3499984741211
isr,mf,2000,315.760009765625
isr,m,2000,221.88999938964844
isr,f,2000,93.87000274658203
isr,mf,2001,306.010009765625
isr,m,2001,218.22000122070312
isr,f,2001,87.79000091552734
isr,mf,2002,308.8999938964844
isr,m,2002,218.17999267578125
isr,f,2002,90.7300033569336
isr,mf,2003,322.1000061035156
isr,m,2003,227.2899932861328
isr,f,2003,94.83000183105469
isr,mf,2004,316.57000732421875
isr,m,2004,223.7100067138672
isr,f,2004,92.8499984741211
isr,mf,2005,327.80999755859375
isr,m,2005,232.8800048828125
isr,f,2005,94.93000030517578
isr,mf,2006,339.2200012207031
isr,m,2006,236.75999450683594
isr,f,2006,102.45999908447266
isr,mf,2007,341.1400146484375
isr,m,2007,238.8000030517578
isr,f,2007,102.33999633789062
isr,mf,2008,352.57000732421875
isr,m,2008,249.13999938964844
isr,f,2008,103.43000030517578
isr,mf,2009,365.6499938964844
isr,m,2009,255.83999633789062
isr,f,2009,109.80999755859375
isr,mf,2010,374.69000244140625
isr,m,2010,263.5
isr,f,2010,111.19000244140625
isr,mf,2011,382.6099853515625
isr,m,2011,264.2699890136719
isr,f,2011,118.3499984741211
isr,mf,2012,426.3599853515625
isr,m,2012,289.3699951171875
isr,f,2012,136.99000549316406
isr,mf,2013,434.3800048828125
isr,m,2013,289.6600036621094
isr,f,2013,144.72000122070312
ita,mf,1980,5814.0
ita,m,1980,4039.0
ita,f,1980,1775.0
ita,mf,1981,5866.0
ita,m,1981,4122.0
ita,f,1981,1744.0
ita,mf,1982,5825.0
ita,m,1982,4109.0
ita,f,1982,1716.0
ita,mf,1983,5955.39306640625
ita,m,1983,4223.16015625
ita,f,1983,1732.2330322265625
ita,mf,1984,6099.18408203125
ita,m,1984,4294.4970703125
ita,f,1984,1804.68701171875
ita,mf,1985,6014.97021484375
ita,m,1985,4265.18408203125
ita,f,1985,1749.7860107421875
ita,mf,1986,5995.48779296875
ita,m,1986,4223.72021484375
ita,f,1986,1771.7679443359375
ita,mf,1987,6086.31982421875
ita,m,1987,4273.6171875
ita,f,1987,1812.7030029296875
ita,mf,1988,6210.28076171875
ita,m,1988,4372.8369140625
ita,f,1988,1837.4439697265625
ita,mf,1989,6037.919921875
ita,m,1989,4261.84814453125
ita,f,1989,1776.072021484375
ita,mf,1990,5991.51123046875
ita,m,1990,4258.35888671875
ita,f,1990,1733.1510009765625
ita,mf,1991,6102.88916015625
ita,m,1991,4295.52490234375
ita,f,1991,1807.363037109375
ita,mf,1992,6001.97119140625
ita,m,1992,4219.2939453125
ita,f,1992,1782.676025390625
ita,mf,1993,5838.466796875
ita,m,1993,4143.37109375
ita,f,1993,1695.095947265625
ita,mf,1994,5776.38623046875
ita,m,1994,4080.681884765625
ita,f,1994,1695.7039794921875
ita,mf,1995,5812.13623046875
ita,m,1995,4116.958984375
ita,f,1995,1695.177978515625
ita,mf,1996,5839.68896484375
ita,m,1996,4147.48486328125
ita,f,1996,1692.2049560546875
ita,mf,1997,5818.93505859375
ita,m,1997,4139.787109375
ita,f,1997,1679.14794921875
ita,mf,1998,5842.40087890625
ita,m,1998,4179.06884765625
ita,f,1998,1663.33203125
ita,mf,1999,5835.95703125
ita,m,1999,4147.93017578125
ita,f,1999,1688.0269775390625
ita,mf,2000,5896.63720703125
ita,m,2000,4206.7890625
ita,f,2000,1689.8489990234375
ita,mf,2001,5962.56396484375
ita,m,2001,4237.05517578125
ita,f,2001,1725.509033203125
ita,mf,2002,5971.3779296875
ita,m,2002,4244.12890625
ita,f,2002,1727.25
ita,mf,2003,6021.15185546875
ita,m,2003,4269.001953125
ita,f,2003,1752.1500244140625
ita,mf,2004,6259.54296875
ita,m,2004,4303.4609375
ita,f,2004,1956.0830078125
ita,mf,2005,5980.61376953125
ita,m,2005,4172.39794921875
ita,f,2005,1808.2149658203125
ita,mf,2006,6009.6650390625
ita,m,2006,4171.6240234375
ita,f,2006,1838.041015625
ita,mf,2007,5981.47900390625
ita,m,2007,4162.10205078125
ita,f,2007,1819.376953125
ita,mf,2008,5876.9990234375
ita,m,2008,4086.77099609375
ita,f,2008,1790.22802734375
ita,mf,2009,5668.251953125
ita,m,2009,3974.9140625
ita,f,2009,1693.3380126953125
ita,mf,2010,5694.259765625
ita,m,2010,3998.02001953125
ita,f,2010,1696.240966796875
ita,mf,2011,5658.43408203125
ita,m,2011,3965.85205078125
ita,f,2011,1692.58203125
ita,mf,2012,5620.7861328125
ita,m,2012,3902.97998046875
ita,f,2012,1717.8050537109375
ita,mf,2013,5508.0380859375
ita,m,2013,3814.968994140625
ita,f,2013,1693.0689697265625
ita,mf,2014,5498.71923828125
ita,m,2014,3775.761962890625
ita,f,2014,1722.9580078125
jam,mf,1991,394.29998779296875
jam,m,1991,245.1999969482422
jam,f,1991,149.3000030517578
jam,mf,1992,390.3999938964844
jam,m,1992,243.1999969482422
jam,f,1992,147.3000030517578
jam,mf,1993,372.6000061035156
jam,m,1993,230.10000610351562
jam,f,1993,142.5
jam,mf,1994,378.3999938964844
jam,m,1994,234.5
jam,f,1994,143.89999389648438
jam,mf,1995,383.6000061035156
jam,m,1995,244.0
jam,f,1995,139.6999969482422
jam,mf,1996,383.20001220703125
jam,m,1996,243.6999969482422
jam,f,1996,139.5
jam,mf,1997,380.5
jam,m,1997,246.6999969482422
jam,f,1997,133.8000030517578
jam,mf,1998,385.79998779296875
jam,m,1998,249.6999969482422
jam,f,1998,136.10000610351562
jam,mf,1999,380.1000061035156
jam,m,1999,247.0
jam,f,1999,133.10000610351562
jam,mf,2000,379.5
jam,m,2000,247.0
jam,f,2000,132.5
jam,mf,2001,377.70001220703125
jam,m,2001,245.39999389648438
jam,f,2001,132.3000030517578
jam,mf,2002,393.0
jam,m,2002,256.1000061035156
jam,f,2002,136.89999389648438
jam,mf,2003,407.3999938964844
jam,m,2003,266.0
jam,f,2003,141.39999389648438
jam,mf,2004,409.20001220703125
jam,m,2004,257.70001220703125
jam,f,2004,151.5
jam,mf,2005,410.79998779296875
jam,m,2005,258.70001220703125
jam,f,2005,152.10000610351562
jam,mf,2006,434.79998779296875
jam,m,2006,274.29998779296875
jam,f,2006,160.5
jam,mf,2007,428.0
jam,m,2007,272.20001220703125
jam,f,2007,155.8000030517578
jam,mf,2008,462.5
jam,m,2008,293.3999938964844
jam,f,2008,169.10000610351562
jam,mf,2011,436.3330078125
jam,m,2011,283.9670104980469
jam,f,2011,152.36700439453125
jam,mf,2012,441.5249938964844
jam,m,2012,287.04998779296875
jam,f,2012,154.47500610351562
jpn,mf,1980,15540.0
jpn,m,1980,7700.0
jpn,f,1980,7840.0
jpn,mf,1981,15350.0
jpn,m,1981,7660.0
jpn,f,1981,7670.0
jpn,mf,1982,15300.0
jpn,m,1982,7500.0
jpn,f,1982,7790.0
jpn,mf,1983,15120.0
jpn,m,1983,7390.0
jpn,f,1983,7730.0
jpn,mf,1984,14840.0
jpn,m,1984,7250.0
jpn,f,1984,7590.0
jpn,mf,1985,14750.0
jpn,m,1985,7270.0
jpn,f,1985,7490.0
jpn,mf,1986,14580.0
jpn,m,1986,7200.0
jpn,f,1986,7380.0
jpn,mf,1987,14640.0
jpn,m,1987,7250.0
jpn,f,1987,7390.0
jpn,mf,1988,14530.0
jpn,m,1988,7210.0
jpn,f,1988,7320.0
jpn,mf,1989,14270.0
jpn,m,1989,7090.0
jpn,f,1989,7180.0
jpn,mf,1990,13950.0
jpn,m,1990,7000.0
jpn,f,1990,6950.0
jpn,mf,1991,13480.0
jpn,m,1991,6810.0
jpn,f,1991,6670.0
jpn,mf,1992,12990.0
jpn,m,1992,6610.0
jpn,f,1992,6380.0
jpn,mf,1993,12320.0
jpn,m,1993,6370.0
jpn,f,1993,5940.0
jpn,mf,1994,12030.0
jpn,m,1994,6280.0
jpn,f,1994,5740.0
jpn,mf,1995,11810.0
jpn,m,1995,6200.0
jpn,f,1995,5610.0
jpn,mf,1996,11470.0
jpn,m,1996,6100.0
jpn,f,1996,5370.0
jpn,mf,1997,11480.0
jpn,m,1997,6180.0
jpn,f,1997,5310.0
jpn,mf,1998,11280.0
jpn,m,1998,6030.0
jpn,f,1998,5250.0
jpn,mf,1999,11100.0
jpn,m,1999,6040.0
jpn,f,1999,5080.0
jpn,mf,2000,10710.0
jpn,m,2000,5900.0
jpn,f,2000,4820.0
jpn,mf,2001,10180.0
jpn,m,2001,5660.0
jpn,f,2001,4520.0
jpn,mf,2002,9750.0
jpn,m,2002,5530.0
jpn,f,2002,4220.0
jpn,mf,2003,9560.0
jpn,m,2003,5460.0
jpn,f,2003,4100.0
jpn,mf,2004,9460.0
jpn,m,2004,5450.0
jpn,f,2004,4010.0
jpn,mf,2005,9320.0
jpn,m,2005,5410.0
jpn,f,2005,3920.0
jpn,mf,2006,8800.0
jpn,m,2006,5170.0
jpn,f,2006,3620.0
jpn,mf,2007,8580.0
jpn,m,2007,5090.0
jpn,f,2007,3490.0
jpn,mf,2008,8310.0
jpn,m,2008,4990.0
jpn,f,2008,3300.0
jpn,mf,2009,7960.0
jpn,m,2009,4810.0
jpn,f,2009,3160.0
jpn,mf,2010,7680.0
jpn,m,2010,4670.0
jpn,f,2010,3010.0
jpn,mf,2011,7090.0
jpn,m,2011,4340.0
jpn,f,2011,2750.0
jpn,mf,2012,7390.0
jpn,m,2012,4540.0
jpn,f,2012,2850.0
jpn,mf,2013,7280.0
jpn,m,2013,4470.0
jpn,f,2013,2810.0
jor,mf,2004,171.01199340820312
jor,m,2004,164.57000732421875
jor,f,2004,6.441999912261963
kaz,mf,2001,2836.0
kaz,m,2001,1353.300048828125
kaz,f,2001,1482.199951171875
kaz,mf,2002,2678.300048828125
kaz,m,2002,1269.9000244140625
kaz,f,2002,1408.800048828125
kaz,mf,2003,2756.10009765625
kaz,m,2003,1330.4000244140625
kaz,f,2003,1425.199951171875
kaz,mf,2004,2711.60009765625
kaz,m,2004,1334.800048828125
kaz,f,2004,1377.0999755859375
kaz,mf,2005,2621.0
kaz,m,2005,1283.0
kaz,f,2005,1337.0
kaz,mf,2006,2627.0
kaz,m,2006,1308.0
kaz,f,2006,1320.0
kaz,mf,2007,2658.0
kaz,m,2007,1333.0
kaz,f,2007,1325.0
kaz,mf,2008,2657.699951171875
kaz,m,2008,1306.800048828125
kaz,f,2008,1351.0999755859375
