country,sex,year,own_account_workers_b_000
bfa,m,1985,1020.0399780273438
bfa,f,1985,196.7530059814453
bfa,mf,1994,1209.0909423828125
bfa,m,1994,961.5609741210938
bfa,f,1994,247.52999877929688
bfa,mf,2003,1854.531982421875
bfa,m,2003,1434.3089599609375
bfa,f,2003,420.2229919433594
bfa,mf,2006,2306.570068359375
bfa,m,2006,1729.574951171875
bfa,f,2006,576.9949951171875
bdi,mf,1998,2278.989990234375
bdi,m,1998,998.7479858398438
bdi,f,1998,1280.240966796875
bdi,mf,2004,2129.10009765625
bdi,mf,2005,2201.512939453125
bdi,mf,2006,2276.364990234375
bdi,mf,2007,2335.819091796875
bdi,mf,2008,2576.43310546875
bdi,m,2008,1213.947021484375
bdi,f,2008,1362.4859619140625
bdi,mf,2009,2666.074951171875
bdi,mf,2010,2730.06201171875
khm,mf,2000,2168.574951171875
khm,m,2000,1377.510009765625
khm,f,2000,791.0650024414062
khm,mf,2001,2542.98193359375
khm,m,2001,1481.2989501953125
khm,f,2001,1061.6829833984375
khm,mf,2004,2687.39794921875
khm,mf,2008,2722.39892578125
khm,m,2008,1833.9959716796875
khm,f,2008,888.4030151367188
cmr,mf,1996,2908.300048828125
cmr,m,1996,1399.0999755859375
cmr,f,1996,1509.300048828125
cmr,mf,2001,3351.0
cmr,m,2001,1621.0
cmr,f,2001,1730.0
cmr,mf,2010,4161.92822265625
cmr,m,2010,2047.6180419921875
cmr,f,2010,2114.31103515625
can,mf,1980,894.2000122070312
can,m,1980,634.7999877929688
can,f,1980,259.3999938964844
can,mf,1981,902.7000122070312
can,m,1981,649.0
can,f,1981,253.6999969482422
can,mf,1982,938.5999755859375
can,m,1982,666.7999877929688
can,f,1982,271.79998779296875
can,mf,1983,982.7999877929688
can,m,1983,686.7000122070312
can,f,1983,296.1000061035156
can,mf,1984,1025.800048828125
can,m,1984,705.4000244140625
can,f,1984,320.3999938964844
can,mf,1985,1127.199951171875
can,m,1985,767.4000244140625
can,f,1985,359.8999938964844
can,mf,1986,1077.699951171875
can,m,1986,742.5
can,f,1986,335.20001220703125
can,mf,1987,1087.699951171875
can,m,1987,741.9000244140625
can,f,1987,345.79998779296875
can,mf,1988,1126.9000244140625
can,m,1988,752.7000122070312
can,f,1988,374.20001220703125
can,mf,1989,1148.4000244140625
can,m,1989,761.2999877929688
can,f,1989,387.20001220703125
can,mf,1990,1172.5
can,m,1990,773.5999755859375
can,f,1990,398.8999938964844
can,mf,1991,1197.5999755859375
can,m,1991,794.5
can,f,1991,403.1000061035156
can,mf,1992,1223.5
can,m,1992,794.2000122070312
can,f,1992,429.29998779296875
can,mf,1993,1290.5
can,m,1993,824.7000122070312
can,f,1993,465.8999938964844
can,mf,1994,1346.0
can,m,1994,845.2000122070312
can,f,1994,500.79998779296875
can,mf,1995,1349.300048828125
can,m,1995,841.7000122070312
can,f,1995,507.6000061035156
can,mf,1996,1434.5
can,m,1996,883.4000244140625
can,f,1996,551.0999755859375
can,mf,1997,1498.300048828125
can,m,1997,911.0999755859375
can,f,1997,587.2000122070312
can,mf,1998,1593.300048828125
can,m,1998,965.4000244140625
can,f,1998,627.9000244140625
can,mf,1999,1583.0999755859375
can,m,1999,959.2000122070312
can,f,1999,623.9000244140625
can,mf,2000,1524.699951171875
can,m,2000,925.2999877929688
can,f,2000,599.4000244140625
can,mf,2001,1445.0
can,m,2001,888.0
can,f,2001,557.0
can,mf,2002,1468.0999755859375
can,m,2002,879.0
can,f,2002,589.0
can,mf,2003,1505.4000244140625
can,m,2003,908.7999877929688
can,f,2003,596.5
can,mf,2004,1479.800048828125
can,m,2004,904.0
can,f,2004,575.7999877929688
can,mf,2005,1496.0
can,m,2005,897.0
can,f,2005,598.9000244140625
can,mf,2006,1477.800048828125
can,m,2006,883.9000244140625
can,f,2006,593.9000244140625
can,mf,2007,1535.4000244140625
can,m,2007,914.7999877929688
can,f,2007,620.5999755859375
can,mf,2008,1540.800048828125
can,m,2008,917.7000122070312
can,f,2008,623.0999755859375
can,mf,2009,1573.699951171875
can,m,2009,914.4000244140625
can,f,2009,659.2999877929688
can,mf,2010,1556.5
can,m,2010,906.2000122070312
can,f,2010,650.2999877929688
can,mf,2011,1534.699951171875
can,m,2011,892.0999755859375
can,f,2011,642.5999755859375
can,mf,2012,1530.800048828125
can,m,2012,881.4000244140625
can,f,2012,649.4000244140625
can,mf,2013,1540.5999755859375
can,m,2013,866.5
can,f,2013,674.2000122070312
can,mf,2014,1536.699951171875
can,m,2014,867.5
can,f,2014,669.0999755859375
cpv,mf,2000,41.55500030517578
cpv,m,2000,22.565000534057617
cpv,f,2000,18.989999771118164
cym,mf,2006,3.5829999446868896
cym,m,2006,2.494999885559082
cym,f,2006,1.0880000591278076
cym,mf,2007,1.3630000352859497
cym,m,2007,1.0080000162124634
cym,f,2007,0.35499998927116394
cym,mf,2008,1.2949999570846558
cym,m,2008,0.9409999847412109
cym,f,2008,0.3529999852180481
cym,mf,2011,1.3480000495910645
cym,m,2011,0.9860000014305115
cym,f,2011,0.3630000054836273
cym,mf,2012,1.371999979019165
cym,m,2012,0.925000011920929
cym,f,2012,0.44699999690055847
cym,mf,2013,1.3680000305175781
cym,m,2013,0.9039999842643738
cym,f,2013,0.46399998664855957
tcd,mf,1993,1407.050048828125
tcd,m,1993,849.1110229492188
tcd,f,1993,557.9409790039062
chl,mf,1990,998.6199951171875
chl,m,1990,733.9600219726562
chl,f,1990,264.6600036621094
chl,mf,1991,1096.5999755859375
chl,mf,1992,1048.5
chl,m,1992,764.030029296875
chl,f,1992,284.4599914550781
chl,mf,1993,1212.5
chl,mf,1994,1095.4599609375
chl,m,1994,790.6300048828125
chl,f,1994,304.8299865722656
chl,mf,1995,1264.199951171875
chl,mf,1996,1369.4749755859375
chl,m,1996,1042.2850341796875
chl,f,1996,327.1910095214844
chl,mf,1997,1407.7760009765625
chl,m,1997,1059.322998046875
chl,f,1997,348.4530029296875
chl,mf,1998,1450.301025390625
chl,m,1998,1082.72900390625
chl,f,1998,367.5710144042969
chl,mf,1999,1473.5250244140625
chl,m,1999,1107.60400390625
chl,f,1999,365.9209899902344
chl,mf,2000,1464.885986328125
chl,m,2000,1100.1400146484375
chl,f,2000,364.7460021972656
chl,mf,2001,1496.300048828125
chl,m,2001,1128.449951171875
chl,f,2001,367.8500061035156
chl,mf,2002,1516.6090087890625
chl,m,2002,1147.7659912109375
chl,f,2002,368.8429870605469
chl,mf,2003,1625.0830078125
chl,m,2003,1209.7130126953125
chl,f,2003,415.3699951171875
chl,mf,2004,1628.052978515625
chl,m,2004,1180.2330322265625
chl,f,2004,447.82000732421875
chl,mf,2005,1644.574951171875
chl,m,2005,1194.10498046875
chl,f,2005,450.4700012207031
chl,mf,2006,1663.876953125
chl,m,2006,1179.41796875
chl,f,2006,484.4590148925781
chl,mf,2007,1692.573974609375
chl,m,2007,1186.093994140625
chl,f,2007,506.4800109863281
chl,mf,2008,1670.7469482421875
chl,m,2008,1144.9749755859375
chl,f,2008,525.77197265625
chl,mf,2009,1715.27001953125
chl,m,2009,1162.0369873046875
chl,f,2009,553.2329711914062
chl,mf,2010,1784.2760009765625
chl,m,2010,1156.8489990234375
chl,f,2010,627.427978515625
chl,mf,2011,1872.864990234375
chl,m,2011,1166.3070068359375
chl,f,2011,706.5570068359375
chn,mf,2008,57760.0
chn,mf,2009,65860.0
chn,mf,2010,70070.0
chn,mf,2011,79450.0
chn,mf,2012,86290.0
chn,mf,2013,93350.0
col,mf,1992,1342.199951171875
col,m,1992,841.9000244140625
col,f,1992,500.20001220703125
col,mf,1993,1402.5
col,m,1993,893.5
col,f,1993,509.0
col,mf,1994,1310.9000244140625
col,m,1994,846.0
col,f,1994,464.8999938964844
col,mf,1995,1564.800048828125
col,m,1995,996.5999755859375
col,f,1995,568.0999755859375
col,mf,1996,1520.5999755859375
col,m,1996,980.7999877929688
col,f,1996,539.7999877929688
col,mf,1997,1654.0
col,m,1997,1044.300048828125
col,f,1997,609.7000122070312
col,mf,1998,1748.699951171875
col,m,1998,1042.5
col,f,1998,706.2000122070312
col,mf,1999,1838.800048828125
col,m,1999,1101.0
col,f,1999,737.7999877929688
col,mf,2000,6252.0341796875
col,m,2000,3984.6630859375
col,f,2000,2267.37109375
col,mf,2001,6646.1767578125
col,m,2001,4248.998046875
col,f,2001,2397.178955078125
col,mf,2002,6613.1611328125
col,m,2002,4168.47021484375
col,f,2002,2444.69091796875
col,mf,2003,6796.92822265625
col,m,2003,4283.326171875
col,f,2003,2513.60107421875
col,mf,2004,6912.42578125
col,m,2004,4253.43408203125
col,f,2004,2658.991943359375
col,mf,2005,7093.455078125
col,m,2005,4498.44921875
col,f,2005,2595.007080078125
col,mf,2006,6991.30908203125
col,m,2006,4324.5
col,f,2006,2666.80908203125
col,mf,2007,6726.033203125
col,m,2007,4141.2431640625
col,f,2007,2584.7900390625
col,mf,2008,7497.783203125
col,m,2008,4697.865234375
col,f,2008,2799.9169921875
col,mf,2009,7837.7119140625
col,m,2009,4777.44091796875
col,f,2009,3060.27099609375
col,mf,2010,8323.19921875
col,m,2010,5057.451171875
col,f,2010,3265.748046875
col,mf,2011,8670.79296875
col,m,2011,5204.31103515625
col,f,2011,3466.48095703125
col,mf,2012,8951.7275390625
col,m,2012,5247.01318359375
col,f,2012,3704.716064453125
col,mf,2013,9001.6748046875
col,m,2013,5361.01318359375
col,f,2013,3640.662109375
cog,mf,2005,846.4539794921875
cog,m,2005,329.63299560546875
cog,f,2005,516.8209838867188
cri,mf,1980,117.16000366210938
cri,mf,1981,120.4000015258789
cri,mf,1982,124.62999725341797
cri,mf,1983,129.77999877929688
cri,mf,1984,139.35000610351562
cri,mf,1985,144.77000427246094
cri,mf,1986,147.42999267578125
cri,mf,1987,185.10000610351562
cri,m,1987,149.60000610351562
cri,f,1987,35.400001525878906
cri,mf,1988,185.5
cri,m,1988,149.10000610351562
cri,f,1988,36.29999923706055
cri,mf,1989,204.5
cri,m,1989,160.10000610351562
cri,f,1989,44.400001525878906
cri,mf,1990,198.89999389648438
cri,m,1990,158.1999969482422
cri,f,1990,40.70000076293945
cri,mf,1991,212.3000030517578
cri,m,1991,158.8000030517578
cri,f,1991,53.5
cri,mf,1992,205.0
cri,m,1992,156.3000030517578
cri,f,1992,48.70000076293945
cri,mf,1993,215.10000610351562
cri,m,1993,158.89999389648438
cri,f,1993,56.20000076293945
cri,mf,1994,204.8000030517578
cri,m,1994,149.89999389648438
cri,f,1994,55.0
cri,mf,1995,219.10000610351562
cri,m,1995,162.5
cri,f,1995,56.599998474121094
cri,mf,1996,212.5
cri,m,1996,165.10000610351562
cri,f,1996,47.400001525878906
cri,mf,1997,240.89999389648438
cri,m,1997,172.8000030517578
cri,f,1997,68.19999694824219
cri,mf,1998,232.3000030517578
cri,m,1998,165.3000030517578
cri,f,1998,67.0999984741211
cri,mf,1999,233.6999969482422
cri,m,1999,163.5
cri,f,1999,70.0999984741211
cri,mf,2000,276.5
cri,m,2000,205.0
cri,f,2000,71.5
cri,mf,2001,315.6000061035156
cri,m,2001,206.5
cri,f,2001,109.0999984741211
cri,mf,2002,328.3999938964844
cri,mf,2003,316.70001220703125
cri,m,2003,200.10000610351562
cri,f,2003,116.5999984741211
cri,mf,2004,343.1000061035156
cri,m,2004,222.89999389648438
cri,f,2004,120.19999694824219
cri,mf,2005,334.8999938964844
cri,m,2005,215.60000610351562
cri,f,2005,119.30000305175781
cri,mf,2006,354.3999938964844
cri,m,2006,233.6999969482422
cri,f,2006,120.80000305175781
cri,mf,2007,344.79998779296875
cri,m,2007,224.5
cri,f,2007,120.19999694824219
cri,mf,2008,354.0
cri,m,2008,225.1999969482422
cri,f,2008,128.8000030517578
cri,mf,2009,361.9490051269531
cri,m,2009,225.10800170898438
cri,f,2009,136.84100341796875
cri,mf,2010,365.4859924316406
cri,m,2010,242.7519989013672
cri,f,2010,122.73400115966797
cri,mf,2011,376.4599914550781
cri,m,2011,246.70799255371094
cri,f,2011,129.7519989013672
cri,mf,2012,378.6510009765625
cri,m,2012,253.36300659179688
cri,f,2012,125.28800201416016
cri,mf,2013,396.4809875488281
cri,m,2013,255.63800048828125
cri,f,2013,140.84300231933594
civ,mf,2002,2876.160888671875
civ,m,2002,1821.04296875
civ,f,2002,1055.1180419921875
civ,mf,2012,5474.93212890625
civ,m,2012,3054.404052734375
civ,f,2012,2420.528076171875
hrv,mf,1996,239.77200317382812
hrv,m,1996,154.10699462890625
hrv,f,1996,85.66500091552734
hrv,mf,1997,216.1300048828125
hrv,m,1997,137.84300231933594
hrv,f,1997,78.28700256347656
hrv,mf,1998,203.83099365234375
hrv,m,1998,132.44200134277344
hrv,f,1998,71.38899993896484
hrv,mf,1999,210.23699951171875
hrv,m,1999,134.00399780273438
hrv,f,1999,76.33300018310547
hrv,mf,2000,214.89999389648438
hrv,m,2000,140.60000610351562
hrv,f,2000,74.4000015258789
hrv,mf,2001,212.10000610351562
hrv,m,2001,143.39999389648438
hrv,f,2001,68.80000305175781
hrv,mf,2002,210.6219940185547
hrv,m,2002,141.1529998779297
hrv,f,2002,69.47000122070312
hrv,mf,2003,236.58799743652344
hrv,m,2003,145.2689971923828
hrv,f,2003,91.31900024414062
hrv,mf,2004,253.8939971923828
hrv,m,2004,147.77499389648438
hrv,f,2004,106.11900329589844
hrv,mf,2005,274.7170104980469
hrv,m,2005,151.4770050048828
hrv,f,2005,123.24099731445312
hrv,mf,2006,248.7469940185547
hrv,m,2006,144.8699951171875
hrv,f,2006,103.87699890136719
hrv,mf,2007,227.8820037841797
hrv,m,2007,133.23599243164062
hrv,f,2007,94.64600372314453
hrv,mf,2008,237.16200256347656
hrv,m,2008,138.5449981689453
hrv,f,2008,98.61599731445312
hrv,mf,2009,238.56900024414062
hrv,m,2009,138.35400390625
hrv,f,2009,100.21499633789062
hrv,mf,2010,244.91900634765625
hrv,m,2010,136.81399536132812
hrv,f,2010,108.1050033569336
hrv,mf,2011,234.7239990234375
hrv,m,2011,138.31399536132812
hrv,f,2011,96.41000366210938
hrv,mf,2012,201.8459930419922
hrv,m,2012,121.23500061035156
hrv,f,2012,80.61000061035156
hrv,mf,2013,184.10299682617188
hrv,m,2013,109.77300262451172
hrv,f,2013,74.33000183105469
hrv,mf,2014,139.43099975585938
hrv,m,2014,89.5739974975586
hrv,f,2014,49.856998443603516
cub,mf,1995,321.29998779296875
cub,m,1995,262.0
cub,f,1995,59.29999923706055
cub,mf,1996,311.70001220703125
cub,m,1996,260.79998779296875
cub,f,1996,51.0
cub,mf,1997,357.1000061035156
cub,m,1997,299.79998779296875
cub,f,1997,57.20000076293945
cub,mf,1998,411.3999938964844
cub,m,1998,346.5
cub,f,1998,64.9000015258789
cub,mf,1999,482.20001220703125
cub,m,1999,405.29998779296875
cub,f,1999,77.0
cub,mf,2000,507.6000061035156
cub,m,2000,432.70001220703125
cub,f,2000,74.9000015258789
cub,mf,2001,576.9000244140625
cub,m,2001,496.8999938964844
cub,f,2001,80.0
cub,mf,2002,585.9000244140625
cub,m,2002,509.79998779296875
cub,f,2002,76.0
cub,mf,2003,640.2999877929688
cub,m,2003,549.4000244140625
cub,f,2003,90.9000015258789
cub,mf,2004,658.9000244140625
cub,m,2004,566.7000122070312
cub,f,2004,92.19999694824219
cub,mf,2005,655.7000122070312
cub,m,2005,563.0
cub,f,2005,92.69999694824219
cub,mf,2006,599.2000122070312
cub,m,2006,516.2999877929688
cub,f,2006,82.9000015258789
cub,mf,2007,579.7000122070312
cub,m,2007,501.29998779296875
cub,f,2007,78.4000015258789
cub,mf,2008,593.5
cub,m,2008,509.70001220703125
cub,f,2008,83.80000305175781
cub,mf,2009,591.2999877929688
cub,m,2009,512.2999877929688
cub,f,2009,79.0
cub,mf,2010,589.4000244140625
cub,m,2010,511.8999938964844
cub,f,2010,77.5
cub,mf,2011,928.5
cub,m,2011,752.2000122070312
cub,f,2011,176.3000030517578
cyp,mf,1999,45.6619987487793
cyp,m,1999,34.6510009765625
cyp,f,1999,11.01099967956543
cyp,mf,2000,43.893001556396484
cyp,m,2000,33.85900115966797
cyp,f,2000,10.034000396728516
cyp,mf,2001,42.902000427246094
cyp,m,2001,32.284000396728516
cyp,f,2001,10.618000030517578
cyp,mf,2002,44.72800064086914
cyp,m,2002,33.01499938964844
cyp,f,2002,11.713000297546387
cyp,mf,2003,47.301998138427734
cyp,m,2003,35.659000396728516
cyp,f,2003,11.642999649047852
cyp,mf,2004,46.729000091552734
cyp,m,2004,35.30400085449219
cyp,f,2004,11.425000190734863
cyp,mf,2005,45.46099853515625
cyp,m,2005,31.576000213623047
cyp,f,2005,13.885000228881836
cyp,mf,2006,46.34000015258789
cyp,m,2006,31.31399917602539
cyp,f,2006,15.024999618530273
cyp,mf,2007,47.40700149536133
cyp,m,2007,32.790000915527344
cyp,f,2007,14.616999626159668
cyp,mf,2008,47.98899841308594
cyp,m,2008,33.43299865722656
cyp,f,2008,14.555999755859375
cyp,mf,2009,46.96099853515625
cyp,m,2009,30.926000595092773
cyp,f,2009,16.03499984741211
cyp,mf,2010,46.452999114990234
cyp,m,2010,30.062000274658203
cyp,f,2010,16.391000747680664
cyp,mf,2011,45.94300079345703
cyp,m,2011,30.475000381469727
cyp,f,2011,15.468999862670898
cyp,mf,2012,41.31999969482422
cyp,m,2012,27.98200035095215
cyp,f,2012,13.338000297546387
cyp,mf,2013,43.35499954223633
cyp,m,2013,29.253000259399414
cyp,f,2013,14.10099983215332
cyp,mf,2014,44.95800018310547
cyp,m,2014,28.388999938964844
cyp,f,2014,16.569000244140625
cze,mf,1993,308.0
cze,m,1993,214.0
cze,f,1993,95.0
cze,mf,1994,339.0
cze,m,1994,240.0
cze,f,1994,99.0
cze,mf,1995,375.0
cze,m,1995,263.0
cze,f,1995,112.0
cze,mf,1996,378.0
cze,m,1996,268.0
cze,f,1996,109.0
cze,mf,1997,380.4779968261719
cze,m,1997,268.9840087890625
cze,f,1997,111.49400329589844
cze,mf,1998,428.8970031738281
cze,m,1998,302.7139892578125
cze,f,1998,126.18299865722656
cze,mf,1999,460.1099853515625
cze,m,1999,323.95001220703125
cze,f,1999,136.16099548339844
cze,mf,2000,480.4169921875
cze,m,2000,341.6189880371094
cze,f,2000,138.79800415039062
cze,mf,2001,491.2860107421875
cze,m,2001,346.3689880371094
cze,f,2001,144.91700744628906
cze,mf,2002,532.02001953125
cze,m,2002,383.4590148925781
cze,f,2002,148.56100463867188
cze,mf,2003,585.9149780273438
cze,m,2003,415.0150146484375
cze,f,2003,170.9010009765625
cze,mf,2004,573.6290283203125
cze,m,2004,412.5090026855469
cze,f,2004,161.1199951171875
cze,mf,2005,551.0670166015625
cze,m,2005,403.61199951171875
cze,f,2005,147.4550018310547
cze,mf,2006,550.8049926757812
cze,m,2006,396.8489990234375
cze,f,2006,153.95599365234375
cze,mf,2007,582.260986328125
cze,m,2007,420.97198486328125
cze,f,2007,161.28799438476562
cze,mf,2008,596.3280029296875
cze,m,2008,431.50201416015625
cze,f,2008,164.8249969482422
cze,mf,2009,614.2329711914062
cze,m,2009,435.9100036621094
cze,f,2009,178.322998046875
cze,mf,2010,658.3270263671875
cze,m,2010,463.8089904785156
cze,f,2010,194.5189971923828
cze,mf,2011,677.8049926757812
cze,m,2011,466.3800048828125
cze,f,2011,211.42599487304688
cze,mf,2012,706.7349853515625
cze,m,2012,481.91900634765625
cze,f,2012,224.81700134277344
cze,mf,2013,669.1370239257812
cze,m,2013,454.1570129394531
cze,f,2013,214.97999572753906
cze,mf,2014,693.5440063476562
cze,m,2014,475.1409912109375
cze,f,2014,218.4029998779297
dnk,mf,1981,280.0
dnk,mf,1984,143.28599548339844
dnk,m,1984,118.88600158691406
dnk,f,1984,24.399999618530273
dnk,mf,1985,132.0659942626953
dnk,m,1985,110.44400024414062
dnk,f,1985,21.621999740600586
dnk,mf,1986,129.76199340820312
dnk,m,1986,106.00299835205078
dnk,f,1986,23.759000778198242
dnk,mf,1987,124.77899932861328
dnk,m,1987,103.27400207519531
dnk,f,1987,21.506000518798828
dnk,mf,1988,121.7030029296875
dnk,m,1988,105.63300323486328
dnk,f,1988,16.06999969482422
dnk,mf,1989,122.85299682617188
dnk,m,1989,102.65899658203125
dnk,f,1989,20.194000244140625
dnk,mf,1990,136.64300537109375
dnk,m,1990,113.62999725341797
dnk,f,1990,23.01300048828125
dnk,mf,1991,123.66699981689453
dnk,m,1991,99.52899932861328
dnk,f,1991,24.13800048828125
dnk,mf,1992,123.78600311279297
dnk,m,1992,96.60299682617188
dnk,f,1992,27.183000564575195
dnk,mf,1993,120.43099975585938
dnk,m,1993,94.37300109863281
dnk,f,1993,26.058000564575195
dnk,mf,1994,109.75700378417969
dnk,m,1994,80.83200073242188
dnk,f,1994,28.924999237060547
dnk,mf,1995,106.84400177001953
dnk,m,1995,81.89800262451172
dnk,f,1995,24.945999145507812
dnk,mf,1996,116.40499877929688
dnk,m,1996,83.97200012207031
dnk,f,1996,32.43299865722656
dnk,mf,1997,119.13200378417969
dnk,m,1997,93.14099884033203
dnk,f,1997,25.990999221801758
dnk,mf,1998,112.41600036621094
dnk,m,1998,86.40599822998047
dnk,f,1998,26.009000778198242
dnk,mf,1999,111.2699966430664
dnk,m,1999,81.98300170898438
dnk,f,1999,29.28700065612793
dnk,mf,2000,108.12799835205078
dnk,m,2000,77.38700103759766
dnk,f,2000,30.740999221801758
dnk,mf,2001,107.98100280761719
dnk,m,2001,82.6050033569336
dnk,f,2001,25.375999450683594
dnk,mf,2002,106.8290023803711
dnk,m,2002,81.96099853515625
dnk,f,2002,24.868000030517578
dnk,mf,2003,118.05799865722656
dnk,m,2003,87.74099731445312
dnk,f,2003,30.316999435424805
dnk,mf,2004,122.17500305175781
dnk,m,2004,92.21600341796875
dnk,f,2004,29.958999633789062
dnk,mf,2005,120.81700134277344
dnk,m,2005,86.12300109863281
dnk,f,2005,34.694000244140625
dnk,mf,2006,122.48500061035156
dnk,m,2006,85.8010025024414
dnk,f,2006,36.68299865722656
dnk,mf,2007,128.32400512695312
dnk,m,2007,90.97899627685547
dnk,f,2007,37.345001220703125
dnk,mf,2008,130.87600708007812
dnk,m,2008,93.69000244140625
dnk,f,2008,37.185001373291016
dnk,mf,2009,139.03399658203125
dnk,m,2009,97.15499877929688
dnk,f,2009,41.87900161743164
dnk,mf,2010,140.54400634765625
dnk,m,2010,95.55999755859375
dnk,f,2010,44.983001708984375
dnk,mf,2011,141.07200622558594
dnk,m,2011,97.71800231933594
dnk,f,2011,43.354000091552734
dnk,mf,2012,143.33299255371094
dnk,m,2012,97.09500122070312
dnk,f,2012,46.237998962402344
dnk,mf,2013,144.57200622558594
dnk,m,2013,97.78500366210938
dnk,f,2013,46.7869987487793
dnk,mf,2014,140.4029998779297
dnk,m,2014,94.2750015258789
dnk,f,2014,46.12799835205078
dji,mf,1996,18.535999298095703
dji,m,1996,7.714000225067139
dji,f,1996,10.821999549865723
dma,mf,1991,6.239999771118164
dma,m,1991,4.559999942779541
dma,f,1991,1.6699999570846558
dma,mf,1997,5.28000020980835
dma,m,1997,3.130000114440918
dma,f,1997,2.1500000953674316
dma,mf,1999,9.770000457763672
dma,m,1999,6.630000114440918
dma,f,1999,3.140000104904175
dma,mf,2001,6.050000190734863
dma,m,2001,4.230000019073486
dma,f,2001,1.8200000524520874
dom,mf,1991,747.0
dom,m,1991,577.5999755859375
dom,f,1991,169.39999389648438
dom,mf,1992,855.7999877929688
dom,m,1992,628.2000122070312
dom,f,1992,227.6999969482422
dom,mf,1993,802.0999755859375
dom,m,1993,606.7000122070312
dom,f,1993,195.39999389648438
dom,mf,1994,767.7999877929688
dom,m,1994,585.2000122070312
dom,f,1994,182.60000610351562
dom,mf,1995,812.9000244140625
