country,sex,year,wage_salaried_workers_employees_000
nld,mf,2003,7197.6982421875
nld,m,2003,3924.60400390625
nld,f,2003,3273.093994140625
nld,mf,2004,7121.037109375
nld,m,2004,3883.126953125
nld,f,2004,3237.909912109375
nld,mf,2005,7104.451171875
nld,m,2005,3829.64697265625
nld,f,2005,3274.803955078125
nld,mf,2006,7207.22216796875
nld,m,2006,3865.592041015625
nld,f,2006,3341.6298828125
nld,mf,2007,7349.44677734375
nld,m,2007,3902.181884765625
nld,f,2007,3447.264892578125
nld,mf,2008,7461.31787109375
nld,m,2008,3939.06494140625
nld,f,2008,3522.251953125
nld,mf,2009,7433.626953125
nld,m,2009,3899.716064453125
nld,f,2009,3533.910888671875
nld,mf,2010,7112.73095703125
nld,m,2010,3709.0400390625
nld,f,2010,3403.69091796875
nld,mf,2011,7113.69482421875
nld,m,2011,3688.14599609375
nld,f,2011,3425.549072265625
nld,mf,2012,7132.02978515625
nld,m,2012,3689.14990234375
nld,f,2012,3442.8798828125
nld,mf,2013,7017.69287109375
nld,m,2013,3615.7880859375
nld,f,2013,3401.905029296875
nld,mf,2014,6929.05810546875
nld,m,2014,3588.212890625
nld,f,2014,3340.843994140625
ant,mf,1991,44.029998779296875
ant,m,1991,24.479999542236328
ant,f,1991,19.549999237060547
ant,mf,1992,46.01100158691406
ant,m,1992,25.767000198364258
ant,f,1992,20.243999481201172
ant,mf,1993,46.06399917602539
ant,m,1993,25.530000686645508
ant,f,1993,20.534000396728516
ant,mf,1994,48.242000579833984
ant,m,1994,26.10300064086914
ant,f,1994,22.138999938964844
ant,mf,1995,48.145999908447266
ant,m,1995,26.525999069213867
ant,f,1995,21.6200008392334
ant,mf,1996,50.52299880981445
ant,m,1996,27.37700080871582
ant,f,1996,23.145999908447266
ant,mf,1997,50.57099914550781
ant,m,1997,26.780000686645508
ant,f,1997,23.791000366210938
ant,mf,1998,47.89500045776367
ant,m,1998,25.405000686645508
ant,f,1998,22.489999771118164
ant,mf,2000,45.847999572753906
ant,m,2000,22.96299934387207
ant,f,2000,22.885000228881836
ant,mf,2002,37.7140007019043
ant,mf,2003,39.189998626708984
ant,mf,2004,38.680999755859375
ant,mf,2005,39.10499954223633
ant,mf,2006,40.2400016784668
ant,mf,2007,41.28300094604492
ant,mf,2009,45.99399948120117
ant,m,2009,20.591999053955078
ant,f,2009,25.402000427246094
ant,mf,2011,48.284000396728516
ant,m,2011,21.584999084472656
ant,f,2011,26.698999404907227
ncl,mf,1996,53.944000244140625
ncl,m,1996,31.86400032043457
ncl,f,1996,22.079999923706055
nzl,mf,1980,1033.0
nzl,mf,1981,1093.25
nzl,m,1981,693.7000122070312
nzl,f,1981,398.3999938964844
nzl,mf,1986,1327.699951171875
nzl,m,1986,736.2999877929688
nzl,f,1986,591.4000244140625
nzl,mf,1987,1333.199951171875
nzl,m,1987,729.2999877929688
nzl,f,1987,603.9000244140625
nzl,mf,1988,1277.5
nzl,m,1988,686.2999877929688
nzl,f,1988,591.2000122070312
nzl,mf,1989,1229.5999755859375
nzl,m,1989,658.4000244140625
nzl,f,1989,571.2000122070312
nzl,mf,1990,1235.300048828125
nzl,m,1990,651.7000122070312
nzl,f,1990,583.5999755859375
nzl,mf,1991,1199.0
nzl,m,1991,629.0
nzl,f,1991,570.0
nzl,mf,1992,1191.0
nzl,m,1992,621.0
nzl,f,1992,570.0
nzl,mf,1993,1215.0
nzl,m,1993,635.0
nzl,f,1993,580.0
nzl,mf,1994,1270.0
nzl,m,1994,665.0
nzl,f,1994,605.0
nzl,mf,1995,1332.0
nzl,m,1995,701.0
nzl,f,1995,631.0
nzl,mf,1996,1375.0
nzl,m,1996,713.0
nzl,f,1996,662.0
nzl,mf,1997,1402.0
nzl,m,1997,727.0
nzl,f,1997,674.0
nzl,mf,1998,1387.0
nzl,m,1998,713.0
nzl,f,1998,674.0
nzl,mf,1999,1396.0
nzl,m,1999,711.0
nzl,f,1999,684.0
nzl,mf,2000,1425.0
nzl,m,2000,728.0
nzl,f,2000,697.0
nzl,mf,2001,1482.0
nzl,m,2001,755.0
nzl,f,2001,727.0
nzl,mf,2002,1540.0
nzl,m,2002,784.0
nzl,f,2002,756.0
nzl,mf,2003,1580.0
nzl,m,2003,798.0
nzl,f,2003,781.0
nzl,mf,2004,1638.0
nzl,m,2004,834.0
nzl,f,2004,803.0
nzl,mf,2005,1702.0
nzl,m,2005,865.0
nzl,f,2005,837.0
nzl,mf,2006,1760.0
nzl,m,2006,895.0
nzl,f,2006,865.0
nzl,mf,2007,1800.0
nzl,m,2007,919.0
nzl,f,2007,881.0
nzl,mf,2008,1811.0
nzl,m,2008,917.0
nzl,f,2008,894.0
nzl,mf,2009,1810.0
nzl,m,2009,914.0
nzl,f,2009,896.0
nzl,mf,2010,1827.0
nzl,m,2010,930.0
nzl,f,2010,897.0
nzl,mf,2011,1848.0
nzl,m,2011,940.0
nzl,f,2011,908.0
nzl,mf,2012,1849.0
nzl,m,2012,939.0
nzl,f,2012,911.0
nzl,mf,2013,1917.0
nzl,m,2013,979.0
nzl,f,2013,937.0
nic,mf,1993,198.91000366210938
nic,m,1993,119.0199966430664
nic,f,1993,79.88999938964844
nic,mf,1995,310.1300048828125
nic,m,1995,181.0800018310547
nic,f,1995,129.0500030517578
nic,mf,1996,328.07000732421875
nic,m,1996,187.42999267578125
nic,f,1996,140.63999938964844
nic,mf,1997,343.4700012207031
nic,m,1997,193.60000610351562
nic,f,1997,149.86000061035156
nic,mf,1998,381.9100036621094
nic,m,1998,217.17999267578125
nic,f,1998,164.72999572753906
nic,mf,1999,447.0899963378906
nic,m,1999,257.45001220703125
nic,f,1999,189.6300048828125
nic,mf,2000,932.8150024414062
nic,m,2000,587.427978515625
nic,f,2000,345.3869934082031
nic,mf,2003,921.3460083007812
nic,m,2003,557.2589721679688
nic,f,2003,364.0870056152344
nic,mf,2004,961.7960205078125
nic,m,2004,590.7739868164062
nic,f,2004,371.0220031738281
nic,mf,2005,1033.1099853515625
nic,m,2005,636.9539794921875
nic,f,2005,396.156005859375
nic,mf,2006,1054.8370361328125
nic,m,2006,648.072998046875
nic,f,2006,406.7640075683594
nic,mf,2007,1054.9549560546875
nic,m,2007,644.4819946289062
nic,f,2007,410.47198486328125
nic,mf,2008,1097.675048828125
nic,m,2008,677.4290161132812
nic,f,2008,420.2460021972656
nic,mf,2010,1192.5970458984375
nic,m,2010,747.1290283203125
nic,f,2010,445.4679870605469
ner,mf,2005,177.0240020751953
ner,m,2005,141.20700073242188
ner,f,2005,35.81700134277344
nor,mf,1980,1607.0
nor,m,1980,913.0
nor,f,1980,694.0
nor,mf,1981,1642.0
nor,m,1981,927.0
nor,f,1981,715.0
nor,mf,1982,1649.0
nor,m,1982,922.0
nor,f,1982,727.0
nor,mf,1983,1658.0
nor,m,1983,912.0
nor,f,1983,745.0
nor,mf,1984,1681.0
nor,m,1984,917.0
nor,f,1984,765.0
nor,mf,1985,1742.0
nor,m,1985,946.0
nor,f,1985,796.0
nor,mf,1986,1793.0
nor,m,1986,960.0
nor,f,1986,833.0
nor,mf,1987,1847.0
nor,m,1987,982.0
nor,f,1987,865.0
nor,mf,1988,1832.0
nor,m,1988,969.0
nor,f,1988,862.0
nor,mf,1989,1777.0
nor,m,1989,935.0
nor,f,1989,842.0
nor,mf,1990,1766.0
nor,m,1990,921.0
nor,f,1990,845.0
nor,mf,1991,1760.0
nor,m,1991,908.0
nor,f,1991,851.0
nor,mf,1992,1761.0
nor,m,1992,908.0
nor,f,1992,853.0
nor,mf,1993,1765.0
nor,m,1993,909.0
nor,f,1993,856.0
nor,mf,1994,1803.0
nor,m,1994,931.0
nor,f,1994,872.0
nor,mf,1995,1841.2099609375
nor,m,1995,954.9910278320312
nor,f,1995,886.219970703125
nor,mf,1996,1925.510986328125
nor,m,1996,1004.2340087890625
nor,f,1996,921.2780151367188
nor,mf,1997,1986.9949951171875
nor,m,1997,1031.968017578125
nor,f,1997,955.0269775390625
nor,mf,1998,2045.862060546875
nor,m,1998,1058.5889892578125
nor,f,1998,987.2739868164062
nor,mf,1999,2078.12890625
nor,m,1999,1073.6400146484375
nor,f,1999,1004.489013671875
nor,mf,2000,2100.041015625
nor,m,2000,1088.89697265625
nor,f,2000,1011.1439819335938
nor,mf,2001,2101.52197265625
nor,m,2001,1092.0849609375
nor,f,2001,1009.43701171875
nor,mf,2002,2118.635009765625
nor,m,2002,1084.947998046875
nor,f,2002,1033.68701171875
nor,mf,2003,2089.81689453125
nor,m,2003,1068.89794921875
nor,f,2003,1020.9190063476562
nor,mf,2004,2099.43408203125
nor,m,2004,1067.2080078125
nor,f,2004,1032.2259521484375
nor,mf,2005,2109.68798828125
nor,m,2005,1081.56103515625
nor,f,2005,1028.1280517578125
nor,mf,2006,2152.345947265625
nor,m,2006,1096.3289794921875
nor,f,2006,1056.0169677734375
nor,mf,2007,2239.05810546875
nor,m,2007,1139.8719482421875
nor,f,2007,1099.18603515625
nor,mf,2008,2317.5791015625
nor,m,2008,1180.0159912109375
nor,f,2008,1137.56298828125
nor,mf,2009,2297.27197265625
nor,m,2009,1165.093017578125
nor,f,2009,1132.178955078125
nor,mf,2010,2307.804931640625
nor,m,2010,1173.9930419921875
nor,f,2010,1133.81201171875
nor,mf,2011,2357.23193359375
nor,m,2011,1202.239990234375
nor,f,2011,1154.990966796875
nor,mf,2012,2405.52490234375
nor,m,2012,1232.7120361328125
nor,f,2012,1172.81298828125
nor,mf,2013,2418.847900390625
nor,m,2013,1242.654052734375
nor,f,2013,1176.1949462890625
nor,mf,2014,2436.382080078125
nor,m,2014,1247.7550048828125
nor,f,2014,1188.626953125
omn,mf,1993,215.57200622558594
omn,m,1993,198.31700134277344
omn,f,1993,17.2549991607666
omn,mf,1996,218.47799682617188
omn,m,1996,195.13499450683594
omn,f,1996,23.343000411987305
omn,mf,2000,247.37100219726562
omn,m,2000,213.4949951171875
omn,f,2000,33.875999450683594
omn,mf,2010,1058.300048828125
omn,m,2010,880.2999877929688
omn,f,2010,178.0
pak,mf,1995,10720.0
pak,m,1995,9774.0
pak,f,1995,946.0
pak,mf,1996,11090.0
pak,m,1996,10110.0
pak,f,1996,980.0
pak,mf,1997,12605.0
pak,m,1997,11066.0
pak,f,1997,1539.0
pak,mf,1998,12837.0
pak,m,1998,11573.0
pak,f,1998,1264.0
pak,mf,1999,13146.0
pak,m,1999,11851.0
pak,f,1999,1295.0
pak,mf,2000,13109.0
pak,m,2000,11401.0
pak,f,2000,1708.0
pak,mf,2001,13334.0
pak,m,2001,11597.0
pak,f,2001,1737.0
pak,mf,2002,15495.0
pak,m,2002,13382.0
pak,f,2002,2113.0
pak,mf,2003,15882.0
pak,m,2003,13716.0
pak,f,2003,2166.0
pak,mf,2004,15915.0
pak,m,2004,13697.0
pak,f,2004,2218.0
pak,mf,2005,16221.0
pak,m,2005,13960.0
pak,f,2005,2261.0
pak,mf,2006,17490.0
pak,m,2006,15142.0
pak,f,2006,2348.0
pak,mf,2007,17829.0
pak,m,2007,15483.0
pak,f,2007,2346.0
pak,mf,2008,17658.0
pak,m,2008,15438.0
pak,f,2008,2220.0
pan,mf,1982,368.3500061035156
pan,m,1982,233.25599670410156
pan,f,1982,135.093994140625
pan,mf,1983,412.1289978027344
pan,m,1983,269.0190124511719
pan,f,1983,143.11000061035156
pan,mf,1984,414.7300109863281
pan,m,1984,262.260009765625
pan,f,1984,152.47000122070312
pan,mf,1985,411.6709899902344
pan,m,1985,257.614990234375
pan,f,1985,154.05599975585938
pan,mf,1986,431.5580139160156
pan,m,1986,268.114990234375
pan,f,1986,163.4429931640625
pan,mf,1987,447.1650085449219
pan,m,1987,274.1929931640625
pan,f,1987,172.9720001220703
pan,mf,1988,393.47601318359375
pan,m,1988,241.4709930419922
pan,f,1988,152.0050048828125
pan,mf,1989,422.5610046386719
pan,m,1989,251.7760009765625
pan,f,1989,170.78500366210938
pan,mf,1991,447.8999938964844
pan,mf,1992,508.5
pan,m,1992,308.79998779296875
pan,f,1992,199.6999969482422
pan,mf,1993,545.7999877929688
pan,m,1993,331.5
pan,f,1993,214.1999969482422
pan,mf,1994,571.5999755859375
pan,m,1994,352.0
pan,f,1994,219.5
pan,mf,1995,584.7000122070312
pan,m,1995,359.79998779296875
pan,f,1995,224.8000030517578
pan,mf,1996,582.7000122070312
pan,m,1996,358.79998779296875
pan,f,1996,224.0
pan,mf,1997,601.5
pan,m,1997,359.8999938964844
pan,f,1997,241.60000610351562
pan,mf,1998,626.4000244140625
pan,m,1998,385.0
pan,f,1998,241.3000030517578
pan,mf,1999,642.0999755859375
pan,m,1999,393.1000061035156
pan,f,1999,249.0
pan,mf,2000,627.0
pan,m,2000,377.0
pan,f,2000,250.0
pan,mf,2001,654.5999755859375
pan,m,2001,396.70001220703125
pan,f,2001,257.8999938964844
pan,mf,2002,685.5999755859375
pan,m,2002,413.20001220703125
pan,f,2002,272.3999938964844
pan,mf,2003,701.4000244140625
pan,m,2003,418.70001220703125
pan,f,2003,282.6000061035156
pan,mf,2004,747.2069702148438
pan,m,2004,447.5329895019531
pan,f,2004,299.67401123046875
pan,mf,2005,771.8270263671875
pan,m,2005,460.5669860839844
pan,f,2005,311.260009765625
pan,mf,2006,801.6900024414062
pan,m,2006,487.885986328125
pan,f,2006,313.8039855957031
pan,mf,2007,873.2999877929688
pan,m,2007,526.5
pan,f,2007,346.79998779296875
pan,mf,2008,925.7999877929688
pan,m,2008,562.4000244140625
pan,f,2008,363.3999938964844
pan,mf,2009,931.8779907226562
pan,m,2009,568.2960205078125
pan,f,2009,363.5820007324219
pan,mf,2010,959.2269897460938
pan,m,2010,577.4190063476562
pan,f,2010,381.8080139160156
pan,mf,2011,1014.9299926757812
pan,m,2011,592.5689697265625
pan,f,2011,422.3609924316406
pan,mf,2012,1103.426025390625
pan,m,2012,651.4030151367188
pan,f,2012,452.02301025390625
pan,mf,2013,1132.2889404296875
pan,m,2013,670.4400024414062
pan,f,2013,461.8489990234375
pan,mf,2014,1141.175048828125
pan,m,2014,662.8159790039062
pan,f,2014,478.3590087890625
pry,mf,1990,324.6180114746094
pry,m,1990,193.8719940185547
pry,f,1990,130.74600219726562
pry,mf,1991,336.1600036621094
pry,m,1991,202.64999389648438
pry,f,1991,133.5
pry,mf,1992,357.42999267578125
pry,m,1992,200.97999572753906
pry,f,1992,156.4499969482422
pry,mf,1993,390.17999267578125
pry,m,1993,224.72999572753906
pry,f,1993,165.44000244140625
pry,mf,1994,649.530029296875
pry,m,1994,390.6199951171875
pry,f,1994,258.8999938964844
pry,mf,1996,746.9099731445312
pry,m,1996,450.70001220703125
pry,f,1996,296.20001220703125
pry,mf,1997,946.5910034179688
pry,m,1997,600.7020263671875
pry,f,1997,345.8890075683594
pry,mf,1998,984.260009765625
pry,m,1998,626.8499755859375
pry,f,1998,357.4100036621094
pry,mf,1999,1018.1900024414062
pry,m,1999,639.52001953125
pry,f,1999,378.6600036621094
pry,mf,2001,1084.218994140625
pry,m,2001,668.3560180664062
pry,f,2001,415.8630065917969
pry,mf,2002,967.68701171875
pry,m,2002,597.6820068359375
pry,f,2002,370.0050048828125
pry,mf,2003,1037.676025390625
pry,m,2003,633.9849853515625
pry,f,2003,403.6919860839844
pry,mf,2004,1101.18603515625
pry,m,2004,673.0009765625
pry,f,2004,428.18499755859375
pry,mf,2005,1222.593994140625
pry,m,2005,725.6920166015625
pry,f,2005,496.9020080566406
pry,mf,2006,1182.657958984375
pry,m,2006,732.9539794921875
pry,f,2006,449.7040100097656
pry,mf,2007,1307.3599853515625
pry,m,2007,809.875
pry,f,2007,497.4849853515625
pry,mf,2008,1417.4940185546875
pry,m,2008,884.4539794921875
pry,f,2008,533.0399780273438
pry,mf,2009,1424.14599609375
pry,m,2009,879.1320190429688
pry,f,2009,545.0139770507812
pry,mf,2010,1505.5489501953125
pry,m,2010,945.1500244140625
pry,f,2010,560.3989868164062
pry,mf,2013,1795.113037109375
pry,m,2013,1042.43994140625
pry,f,2013,752.6729736328125
pry,mf,2014,1808.1719970703125
pry,m,2014,1093.6510009765625
pry,f,2014,714.52099609375
per,mf,1990,1339.2900390625
per,m,1990,865.1599731445312
per,f,1990,474.1199951171875
per,mf,1991,1402.5799560546875
per,m,1991,896.02001953125
per,f,1991,506.54998779296875
per,mf,1992,1387.68994140625
per,m,1992,906.72998046875
per,f,1992,480.95001220703125
per,mf,1993,1454.1099853515625
per,m,1993,942.8400268554688
per,f,1993,511.260009765625
per,mf,1994,1573.25
per,m,1994,1023.5700073242188
per,f,1994,549.6699829101562
per,mf,1995,1701.0
per,m,1995,1072.5699462890625
per,f,1995,628.4199829101562
per,mf,1996,2924.5
per,m,1996,2018.9000244140625
per,f,1996,905.7000122070312
per,mf,1997,3000.0
per,m,1997,2044.800048828125
per,f,1997,955.2000122070312
per,mf,1998,3301.699951171875
per,m,1998,2212.199951171875
per,f,1998,1089.5
per,mf,1999,3298.199951171875
per,m,1999,2144.89990234375
per,f,1999,1153.699951171875
per,mf,2000,3091.60009765625
per,m,2000,2094.60009765625
per,f,2000,997.0
per,mf,2001,3329.89990234375
per,m,2001,2204.0
per,f,2001,1125.800048828125
per,mf,2002,2098.800048828125
per,m,2002,1181.300048828125
per,f,2002,917.5999755859375
per,mf,2003,2212.0
per,m,2003,1261.4000244140625
per,f,2003,950.5999755859375
per,mf,2004,5432.09912109375
per,m,2004,3429.117919921875
per,f,2004,2002.9830322265625
per,mf,2005,5596.916015625
per,m,2005,3539.6669921875
per,f,2005,2057.248046875
per,mf,2006,6039.60400390625
per,m,2006,3802.797119140625
per,f,2006,2236.806884765625
per,mf,2007,6432.337890625
per,m,2007,3983.412109375
per,f,2007,2448.926025390625
per,mf,2008,6638.90380859375
per,m,2008,4102.45703125
per,f,2008,2536.446044921875
per,mf,2009,6847.58203125
per,m,2009,4233.26318359375
per,f,2009,2614.319091796875
per,mf,2010,7016.12109375
per,m,2010,4291.36279296875
per,f,2010,2724.758056640625
per,mf,2011,7175.11181640625
per,m,2011,4318.0732421875
per,f,2011,2857.0380859375
per,mf,2012,7497.2900390625
per,m,2012,4524.10888671875
per,f,2012,2973.179931640625
phl,mf,1998,13458.0
phl,m,1998,8467.0
phl,f,1998,4990.0
phl,mf,1999,13761.0
phl,m,1999,8645.0
phl,f,1999,5116.0
phl,mf,2000,13925.0
phl,m,2000,8717.0
phl,f,2000,5208.0
phl,mf,2001,14438.0
phl,m,2001,8978.0
phl,f,2001,5459.0
phl,mf,2002,14653.0
phl,m,2002,9022.0
phl,f,2002,5631.0
phl,mf,2003,15354.0
phl,m,2003,9554.0
phl,f,2003,5800.0
phl,mf,2004,16472.0
phl,m,2004,10368.0
phl,f,2004,6105.0
phl,mf,2005,16316.0
phl,m,2005,10130.0
phl,f,2005,6187.0
phl,mf,2006,16673.0
phl,m,2006,10316.0
phl,f,2006,6357.0
phl,mf,2007,17508.0
phl,m,2007,10827.0
phl,f,2007,6682.0
phl,mf,2008,17846.0
phl,m,2008,11093.0
phl,f,2008,6754.0
phl,mf,2009,18688.05078125
phl,mf,2010,19603.0390625
phl,mf,2011,20529.4296875
phl,mf,2012,21293.91015625
phl,mf,2013,22217.25
phl,m,2013,13883.3798828125
phl,f,2013,8333.87109375
pol,mf,1980,12925.0
pol,mf,1981,12940.0
pol,mf,1982,12419.0
pol,mf,1983,12409.0
pol,mf,1984,12489.0
pol,mf,1985,12598.0
pol,mf,1986,12723.0
pol,mf,1987,12749.0
pol,mf,1988,12700.0
pol,mf,1989,12732.0
pol,mf,1990,11856.0
pol,mf,1991,10725.0
pol,mf,1992,10592.0
pol,m,1992,5733.0
pol,f,1992,4859.0
pol,mf,1993,10253.0
pol,m,1993,5536.0
pol,f,1993,4717.0
pol,mf,1994,10125.0
pol,m,1994,5418.0
pol,f,1994,4707.0
pol,mf,1995,10397.0
pol,m,1995,5556.0
pol,f,1995,4841.0
pol,mf,1996,10552.400390625
pol,m,1996,5657.2998046875
pol,f,1996,4895.7998046875
pol,mf,1997,10785.400390625
pol,m,1997,5847.6240234375
pol,f,1997,4937.77099609375
pol,mf,1998,11145.919921875
pol,m,1998,6018.2158203125
pol,f,1998,5127.7041015625
pol,mf,1999,10933.7099609375
pol,m,1999,5792.69091796875
pol,f,1999,5141.02001953125
pol,mf,2000,10542.1904296875
pol,m,2000,5638.09716796875
pol,f,2000,4904.08984375
pol,mf,2001,10267.9599609375
pol,m,2001,5468.583984375
pol,f,2001,4799.380859375
pol,mf,2002,9920.0947265625
pol,m,2002,5215.89013671875
pol,f,2002,4704.205078125
pol,mf,2003,9973.2880859375
pol,m,2003,5211.59619140625
pol,f,2003,4761.69189453125
pol,mf,2004,10056.4296875
pol,m,2004,5339.27587890625
pol,f,2004,4717.15576171875
pol,mf,2005,10480.349609375
pol,m,2005,5630.26318359375
pol,f,2005,4850.0869140625
pol,mf,2006,11028.2998046875
pol,m,2006,5932.60400390625
pol,f,2006,5095.7001953125
pol,mf,2007,11665.4697265625
pol,m,2007,6257.9912109375
pol,f,2007,5407.48193359375
pol,mf,2008,12178.5
pol,m,2008,6541.27978515625
pol,f,2008,5637.21923828125
pol,mf,2009,12260.0400390625
pol,m,2009,6548.39111328125
pol,f,2009,5711.64892578125
pol,mf,2010,11917.9296875
pol,m,2010,6397.56103515625
pol,f,2010,5520.3671875
pol,mf,2011,12003.8798828125
pol,m,2011,6459.791015625
pol,f,2011,5544.083984375
pol,mf,2012,12099.26953125
pol,m,2012,6490.27587890625
pol,f,2012,5608.9951171875
pol,mf,2013,12169.5703125
pol,m,2013,6519.98779296875
pol,f,2013,5649.5791015625
pol,mf,2014,12474.58984375
pol,m,2014,6646.7939453125
pol,f,2014,5827.7958984375
prt,mf,1980,2663.0
prt,mf,1981,2652.0
prt,mf,1982,2733.0
prt,mf,1983,2838.0
prt,mf,1984,2752.0
prt,mf,1985,2746.0
prt,mf,1986,2889.3359375
prt,m,1986,1784.135986328125
prt,f,1986,1105.2010498046875
prt,mf,1987,2941.929931640625
prt,m,1987,1797.7840576171875
prt,f,1987,1144.14697265625
prt,mf,1988,3057.06396484375
prt,m,1988,1829.6639404296875
prt,f,1988,1227.4000244140625
prt,mf,1989,3178.35107421875
prt,m,1989,1883.5970458984375
prt,f,1989,1294.7540283203125
prt,mf,1990,3292.383056640625
prt,m,1990,1934.7020263671875
prt,f,1990,1357.6810302734375
prt,mf,1991,3358.802978515625
prt,m,1991,1952.2080078125
prt,f,1991,1406.593994140625
prt,mf,1992,3354.508056640625
prt,m,1992,1847.2850341796875
prt,f,1992,1507.2220458984375
prt,mf,1993,3310.06103515625
prt,m,1993,1829.1309814453125
prt,f,1993,1480.928955078125
prt,mf,1994,3226.077880859375
prt,m,1994,1761.2969970703125
prt,f,1994,1464.781982421875
prt,mf,1995,3191.197998046875
prt,m,1995,1722.0570068359375
prt,f,1995,1469.1400146484375
prt,mf,1996,3172.14404296875
prt,m,1996,1714.68896484375
prt,f,1996,1457.4549560546875
prt,mf,1997,3239.22412109375
prt,m,1997,1755.8909912109375
prt,f,1997,1483.3330078125
prt,mf,1998,3450.94091796875
prt,m,1998,1889.427001953125
prt,f,1998,1561.5140380859375
prt,mf,1999,3547.614990234375
prt,m,1999,1934.2230224609375
prt,f,1999,1613.3909912109375
prt,mf,2000,3640.8310546875
prt,m,2000,1976.73095703125
prt,f,2000,1664.0999755859375
prt,mf,2001,3682.639892578125
prt,m,2001,1985.2779541015625
prt,f,2001,1697.362060546875
prt,mf,2002,3744.912109375
prt,m,2002,2002.9820556640625
prt,f,2002,1741.9310302734375
prt,mf,2003,3706.333984375
prt,m,2003,1970.958984375
prt,f,2003,1735.375
prt,mf,2004,3744.998046875
prt,m,2004,1973.8409423828125
prt,f,2004,1771.156982421875
prt,mf,2005,3744.306884765625
prt,m,2005,1968.782958984375
prt,f,2005,1775.5240478515625
prt,mf,2006,3824.508056640625
prt,m,2006,2016.0899658203125
prt,f,2006,1808.4169921875
prt,mf,2007,3829.72705078125
prt,m,2007,2003.7349853515625
prt,f,2007,1825.991943359375
prt,mf,2008,3871.844970703125
prt,m,2008,2021.3599853515625
prt,f,2008,1850.4849853515625
prt,mf,2009,3774.5419921875
prt,m,2009,1923.927001953125
prt,f,2009,1850.615966796875
prt,mf,2010,3765.757080078125
prt,m,2010,1912.02001953125
prt,f,2010,1853.737060546875
prt,mf,2011,3719.14697265625
prt,m,2011,1854.7340087890625
prt,f,2011,1864.4129638671875
prt,mf,2012,3542.616943359375
prt,m,2012,1739.678955078125
prt,f,2012,1802.93896484375
prt,mf,2013,3457.51904296875
prt,m,2013,1689.9649658203125
prt,f,2013,1767.553955078125
prt,mf,2014,3611.0419921875
