country,sex,year,employers_percentage
ant,f,1993,1.600000023841858
ant,mf,1994,3.0999999046325684
ant,m,1994,3.9000000953674316
ant,f,1994,2.0999999046325684
ant,mf,1995,2.5
ant,m,1995,3.0
ant,f,1995,1.7999999523162842
ant,mf,1996,2.299999952316284
ant,m,1996,3.200000047683716
ant,f,1996,1.2999999523162842
ant,mf,1997,2.4000000953674316
ant,m,1997,3.5999999046325684
ant,f,1997,1.100000023841858
ant,mf,1998,3.0999999046325684
ant,m,1998,4.800000190734863
ant,f,1998,1.2000000476837158
ant,mf,2000,3.299999952316284
ant,m,2000,4.900000095367432
ant,f,2000,1.5
ant,mf,2002,9.899999618530273
ant,mf,2003,9.899999618530273
ant,mf,2004,10.300000190734863
ant,mf,2005,11.0
ant,mf,2006,12.800000190734863
ant,mf,2007,11.5
ant,mf,2009,3.9000000953674316
ant,m,2009,5.900000095367432
ant,f,2009,2.0999999046325684
ant,mf,2011,3.700000047683716
ant,m,2011,5.199999809265137
ant,f,2011,2.4000000953674316
nic,mf,1993,2.0999999046325684
nic,m,1993,2.299999952316284
nic,f,1993,1.7999999523162842
nic,mf,1995,1.100000023841858
nic,m,1995,1.5
nic,f,1995,0.699999988079071
nic,mf,1996,1.0
nic,m,1996,1.2000000476837158
nic,f,1996,0.800000011920929
nic,mf,1997,2.0999999046325684
nic,m,1997,2.9000000953674316
nic,f,1997,1.100000023841858
nic,mf,1998,2.9000000953674316
nic,m,1998,3.9000000953674316
nic,f,1998,1.600000023841858
nic,mf,1999,2.4000000953674316
nic,m,1999,3.0999999046325684
nic,f,1999,1.399999976158142
nic,mf,2000,2.0999999046325684
nic,m,2000,2.700000047683716
nic,f,2000,1.100000023841858
nic,mf,2003,4.300000190734863
nic,m,2003,5.599999904632568
nic,f,2003,2.4000000953674316
nic,mf,2004,4.199999809265137
nic,m,2004,5.5
nic,f,2004,2.0999999046325684
nic,mf,2005,4.800000190734863
nic,m,2005,6.099999904632568
nic,f,2005,2.5
nic,mf,2006,4.300000190734863
nic,m,2006,5.300000190734863
nic,f,2006,2.5
nic,mf,2007,4.5
nic,m,2007,5.900000095367432
nic,f,2007,2.299999952316284
nic,mf,2008,4.099999904632568
nic,m,2008,5.199999809265137
nic,f,2008,2.200000047683716
nic,mf,2010,6.800000190734863
nic,m,2010,9.699999809265137
nic,f,2010,2.799999952316284
ner,mf,2005,0.6000000238418579
ner,m,2005,0.699999988079071
ner,f,2005,0.30000001192092896
nor,mf,1995,3.4000000953674316
nor,m,1995,4.5
nor,f,1995,2.200000047683716
nor,mf,1996,2.4000000953674316
nor,m,1996,3.4000000953674316
nor,f,1996,1.100000023841858
nor,mf,1997,2.0
nor,m,1997,2.700000047683716
nor,f,1997,1.100000023841858
nor,mf,1998,1.7999999523162842
nor,m,1998,2.5999999046325684
nor,f,1998,1.0
nor,mf,1999,1.7000000476837158
nor,m,1999,2.299999952316284
nor,f,1999,1.0
nor,mf,2000,1.7000000476837158
nor,m,2000,2.4000000953674316
nor,f,2000,1.0
nor,mf,2001,1.7000000476837158
nor,m,2001,2.299999952316284
nor,f,2001,0.8999999761581421
nor,mf,2002,1.399999976158142
nor,m,2002,1.899999976158142
nor,f,2002,0.800000011920929
nor,mf,2003,1.399999976158142
nor,m,2003,1.899999976158142
nor,f,2003,0.8999999761581421
nor,mf,2004,1.600000023841858
nor,m,2004,2.0999999046325684
nor,f,2004,1.0
nor,mf,2005,1.5
nor,m,2005,2.0999999046325684
nor,f,2005,0.8999999761581421
nor,mf,2006,2.0
nor,m,2006,2.9000000953674316
nor,f,2006,1.100000023841858
nor,mf,2007,2.0999999046325684
nor,m,2007,2.9000000953674316
nor,f,2007,1.2999999523162842
nor,mf,2008,2.0999999046325684
nor,m,2008,2.799999952316284
nor,f,2008,1.2000000476837158
nor,mf,2009,2.200000047683716
nor,m,2009,3.200000047683716
nor,f,2009,1.2000000476837158
nor,mf,2010,2.200000047683716
nor,m,2010,3.0999999046325684
nor,f,2010,1.100000023841858
nor,mf,2011,1.7999999523162842
nor,m,2011,2.5999999046325684
nor,f,2011,1.0
nor,mf,2012,1.7999999523162842
nor,m,2012,2.5
nor,f,2012,1.0
nor,mf,2013,1.7999999523162842
nor,m,2013,2.5999999046325684
nor,f,2013,1.0
nor,mf,2014,1.899999976158142
nor,m,2014,2.9000000953674316
nor,f,2014,0.800000011920929
omn,mf,1993,2.0999999046325684
omn,m,1993,2.200000047683716
omn,f,1993,0.5
omn,mf,1996,2.5
omn,m,1996,2.700000047683716
omn,f,1996,0.4000000059604645
omn,mf,2000,1.7999999523162842
omn,m,2000,2.0
omn,f,2000,0.6000000238418579
omn,mf,2010,1.2000000476837158
omn,m,2010,1.2999999523162842
omn,f,2010,0.699999988079071
pak,mf,1995,1.0
pak,m,1995,1.100000023841858
pak,f,1995,0.30000001192092896
pak,mf,1996,1.0
pak,m,1996,1.100000023841858
pak,f,1996,0.30000001192092896
pak,mf,1997,1.100000023841858
pak,m,1997,1.2000000476837158
pak,f,1997,0.20000000298023224
pak,mf,1998,0.8999999761581421
pak,m,1998,1.0
pak,f,1998,0.10000000149011612
pak,mf,1999,0.8999999761581421
pak,m,1999,1.0
pak,f,1999,0.10000000149011612
pak,mf,2000,0.800000011920929
pak,m,2000,0.8999999761581421
pak,f,2000,0.10000000149011612
pak,mf,2001,0.800000011920929
pak,m,2001,0.8999999761581421
pak,f,2001,0.10000000149011612
pak,mf,2002,0.800000011920929
pak,m,2002,0.8999999761581421
pak,f,2002,0.30000001192092896
pak,mf,2003,0.800000011920929
pak,m,2003,0.8999999761581421
pak,f,2003,0.30000001192092896
pak,mf,2004,0.8999999761581421
pak,m,2004,1.0
pak,f,2004,0.10000000149011612
pak,mf,2005,0.8999999761581421
pak,m,2005,1.0
pak,f,2005,0.10000000149011612
pak,mf,2006,0.8999999761581421
pak,m,2006,1.100000023841858
pak,f,2006,0.10000000149011612
pak,mf,2007,0.800000011920929
pak,m,2007,1.0
pak,f,2007,0.10000000149011612
pak,mf,2008,0.8999999761581421
pak,m,2008,1.2000000476837158
pak,f,2008,0.0
pan,mf,1982,2.4000000953674316
pan,m,1982,2.9000000953674316
pan,f,1982,1.0
pan,mf,1983,2.700000047683716
pan,m,1983,3.299999952316284
pan,f,1983,1.2000000476837158
pan,mf,1984,2.4000000953674316
pan,m,1984,2.9000000953674316
pan,f,1984,1.2999999523162842
pan,mf,1985,1.600000023841858
pan,m,1985,2.0
pan,f,1985,0.699999988079071
pan,mf,1986,2.0
pan,m,1986,2.4000000953674316
pan,f,1986,1.100000023841858
pan,mf,1987,2.0
pan,m,1987,2.5
pan,f,1987,0.8999999761581421
pan,mf,1988,2.5
pan,m,1988,3.0999999046325684
pan,f,1988,1.2000000476837158
pan,mf,1989,2.0
pan,m,1989,2.4000000953674316
pan,f,1989,1.0
pan,mf,1991,3.299999952316284
pan,mf,1992,2.4000000953674316
pan,m,1992,2.9000000953674316
pan,f,1992,1.2999999523162842
pan,mf,1993,2.4000000953674316
pan,m,1993,2.799999952316284
pan,f,1993,1.2999999523162842
pan,mf,1994,2.700000047683716
pan,m,1994,3.299999952316284
pan,f,1994,1.5
pan,mf,1995,3.0999999046325684
pan,m,1995,3.9000000953674316
pan,f,1995,1.2999999523162842
pan,mf,1996,3.0999999046325684
pan,m,1996,3.9000000953674316
pan,f,1996,1.5
pan,mf,1997,2.9000000953674316
pan,m,1997,3.5999999046325684
pan,f,1997,1.5
pan,mf,1998,3.200000047683716
pan,m,1998,3.9000000953674316
pan,f,1998,1.7999999523162842
pan,mf,1999,2.9000000953674316
pan,m,1999,3.5
pan,f,1999,1.7000000476837158
pan,mf,2000,2.799999952316284
pan,m,2000,3.4000000953674316
pan,f,2000,1.600000023841858
pan,mf,2001,2.700000047683716
pan,m,2001,3.299999952316284
pan,f,2001,1.399999976158142
pan,mf,2002,3.0999999046325684
pan,m,2002,3.799999952316284
pan,f,2002,1.7000000476837158
pan,mf,2003,3.0999999046325684
pan,m,2003,3.799999952316284
pan,f,2003,1.7000000476837158
pan,mf,2004,3.4000000953674316
pan,m,2004,4.400000095367432
pan,f,2004,1.5
pan,mf,2005,3.200000047683716
pan,m,2005,4.099999904632568
pan,f,2005,1.7000000476837158
pan,mf,2006,3.299999952316284
pan,m,2006,4.099999904632568
pan,f,2006,1.899999976158142
pan,mf,2007,3.200000047683716
pan,m,2007,4.0
pan,f,2007,1.7999999523162842
pan,mf,2008,3.4000000953674316
pan,m,2008,4.099999904632568
pan,f,2008,2.200000047683716
pan,mf,2009,3.0999999046325684
pan,m,2009,3.9000000953674316
pan,f,2009,1.899999976158142
pan,mf,2010,3.200000047683716
pan,m,2010,4.0
pan,f,2010,2.0
pan,mf,2011,3.0999999046325684
pan,m,2011,3.5999999046325684
pan,f,2011,2.200000047683716
pan,mf,2012,2.700000047683716
pan,m,2012,3.4000000953674316
pan,f,2012,1.7000000476837158
pan,mf,2013,2.4000000953674316
pan,m,2013,3.200000047683716
pan,f,2013,1.2000000476837158
pan,mf,2014,2.799999952316284
pan,m,2014,3.700000047683716
pan,f,2014,1.5
pry,mf,1990,9.0
pry,m,1990,13.800000190734863
pry,f,1990,2.299999952316284
pry,mf,1991,7.300000190734863
pry,m,1991,9.399999618530273
pry,f,1991,4.300000190734863
pry,mf,1992,6.800000190734863
pry,m,1992,8.300000190734863
pry,f,1992,4.800000190734863
pry,mf,1993,7.699999809265137
pry,m,1993,10.300000190734863
pry,f,1993,4.199999809265137
pry,mf,1994,9.199999809265137
pry,m,1994,11.899999618530273
pry,f,1994,5.300000190734863
pry,mf,1996,6.800000190734863
pry,m,1996,9.199999809265137
pry,f,1996,3.5
pry,mf,1997,5.900000095367432
pry,m,1997,7.199999809265137
pry,f,1997,3.5999999046325684
pry,mf,1998,5.599999904632568
pry,m,1998,6.800000190734863
pry,f,1998,3.4000000953674316
pry,mf,1999,5.199999809265137
pry,m,1999,6.699999809265137
pry,f,1999,2.5999999046325684
pry,mf,2001,5.800000190734863
pry,m,2001,7.5
pry,f,2001,3.0
pry,mf,2002,3.5999999046325684
pry,m,2002,4.800000190734863
pry,f,2002,1.600000023841858
pry,mf,2003,4.300000190734863
pry,m,2003,5.400000095367432
pry,f,2003,2.4000000953674316
pry,mf,2004,4.199999809265137
pry,m,2004,5.5
pry,f,2004,2.0999999046325684
pry,mf,2005,4.5
pry,m,2005,5.800000190734863
pry,f,2005,2.4000000953674316
pry,mf,2006,4.5
pry,m,2006,5.699999809265137
pry,f,2006,2.4000000953674316
pry,mf,2007,5.099999904632568
pry,m,2007,6.5
pry,f,2007,2.799999952316284
pry,mf,2008,5.0
pry,m,2008,6.699999809265137
pry,f,2008,2.299999952316284
pry,mf,2009,5.5
pry,m,2009,7.199999809265137
pry,f,2009,3.0
pry,mf,2010,5.099999904632568
pry,m,2010,6.400000095367432
pry,f,2010,2.9000000953674316
pry,mf,2011,5.0
pry,m,2011,6.699999809265137
pry,f,2011,2.5
pry,mf,2012,5.5
pry,m,2012,6.900000095367432
pry,f,2012,3.5
pry,mf,2013,6.199999809265137
pry,m,2013,7.699999809265137
pry,f,2013,4.099999904632568
pry,mf,2014,6.300000190734863
pry,m,2014,7.699999809265137
pry,f,2014,4.199999809265137
per,mf,1990,4.800000190734863
per,m,1990,6.800000190734863
per,f,1990,1.7000000476837158
per,mf,1991,5.699999809265137
per,m,1991,7.800000190734863
per,f,1991,2.299999952316284
per,mf,1992,5.199999809265137
per,m,1992,7.400000095367432
per,f,1992,1.5
per,mf,1993,6.0
per,m,1993,8.300000190734863
per,f,1993,2.299999952316284
per,mf,1994,5.800000190734863
per,m,1994,7.699999809265137
per,f,1994,2.9000000953674316
per,mf,1995,5.800000190734863
per,m,1995,7.800000190734863
per,f,1995,2.700000047683716
per,mf,1996,5.599999904632568
per,m,1996,7.699999809265137
per,f,1996,2.5
per,mf,1997,5.900000095367432
per,m,1997,8.199999809265137
per,f,1997,2.799999952316284
per,mf,1998,6.5
per,m,1998,9.0
per,f,1998,3.299999952316284
per,mf,1999,6.199999809265137
per,m,1999,8.800000190734863
per,f,1999,3.0
per,mf,2000,5.599999904632568
per,m,2000,7.699999809265137
per,f,2000,2.9000000953674316
per,mf,2001,5.800000190734863
per,m,2001,8.100000381469727
per,f,2001,3.0
per,mf,2002,4.099999904632568
per,m,2002,6.0
per,f,2002,1.899999976158142
per,mf,2003,5.300000190734863
per,m,2003,7.0
per,f,2003,3.0999999046325684
per,mf,2004,5.300000190734863
per,m,2004,7.300000190734863
per,f,2004,2.5999999046325684
per,mf,2005,5.400000095367432
per,m,2005,7.199999809265137
per,f,2005,3.0
per,mf,2006,5.400000095367432
per,m,2006,7.199999809265137
per,f,2006,3.0
per,mf,2007,5.800000190734863
per,m,2007,7.699999809265137
per,f,2007,3.299999952316284
per,mf,2008,5.599999904632568
per,m,2008,7.599999904632568
per,f,2008,2.9000000953674316
per,mf,2009,5.599999904632568
per,m,2009,7.5
per,f,2009,3.0999999046325684
per,mf,2010,5.800000190734863
per,m,2010,7.900000095367432
per,f,2010,3.200000047683716
per,mf,2011,5.300000190734863
per,m,2011,7.300000190734863
per,f,2011,2.799999952316284
per,mf,2012,5.400000095367432
per,m,2012,7.300000190734863
per,f,2012,3.0
phl,mf,1998,5.199999809265137
phl,m,1998,6.5
phl,f,1998,3.0
phl,mf,1999,4.800000190734863
phl,m,1999,6.099999904632568
phl,f,1999,2.700000047683716
phl,mf,2000,4.800000190734863
phl,m,2000,6.099999904632568
phl,f,2000,2.5999999046325684
phl,mf,2001,5.300000190734863
phl,m,2001,6.900000095367432
phl,f,2001,2.799999952316284
phl,mf,2002,5.5
phl,m,2002,7.300000190734863
phl,f,2002,2.799999952316284
phl,mf,2003,5.199999809265137
phl,m,2003,6.800000190734863
phl,f,2003,2.700000047683716
phl,mf,2004,5.099999904632568
phl,m,2004,6.599999904632568
phl,f,2004,2.5999999046325684
phl,mf,2005,4.699999809265137
phl,m,2005,6.0
phl,f,2005,2.5
phl,mf,2006,4.400000095367432
phl,m,2006,5.599999904632568
phl,f,2006,2.5
phl,mf,2007,4.300000190734863
phl,m,2007,5.400000095367432
phl,f,2007,2.5
phl,mf,2008,4.199999809265137
phl,m,2008,5.300000190734863
phl,f,2008,2.4000000953674316
phl,mf,2009,4.099999904632568
phl,mf,2010,3.9000000953674316
phl,mf,2011,3.5999999046325684
phl,mf,2012,3.700000047683716
phl,mf,2013,3.4000000953674316
phl,m,2013,4.199999809265137
phl,f,2013,2.0999999046325684
pol,mf,1997,3.700000047683716
pol,m,1997,4.699999809265137
pol,f,1997,2.4000000953674316
pol,mf,1998,4.0
pol,m,1998,5.099999904632568
pol,f,1998,2.700000047683716
pol,mf,1999,3.799999952316284
pol,m,1999,4.800000190734863
pol,f,1999,2.700000047683716
pol,mf,2000,3.9000000953674316
pol,m,2000,4.900000095367432
pol,f,2000,2.700000047683716
pol,mf,2001,3.700000047683716
pol,m,2001,4.699999809265137
pol,f,2001,2.5
pol,mf,2002,3.799999952316284
pol,m,2002,4.900000095367432
pol,f,2002,2.5
pol,mf,2003,3.799999952316284
pol,m,2003,4.800000190734863
pol,f,2003,2.5
pol,mf,2004,4.0
pol,m,2004,5.0
pol,f,2004,2.799999952316284
pol,mf,2005,4.0
pol,m,2005,4.900000095367432
pol,f,2005,2.799999952316284
pol,mf,2006,4.0
pol,m,2006,5.0
pol,f,2006,2.799999952316284
pol,mf,2007,4.0
pol,m,2007,5.099999904632568
pol,f,2007,2.799999952316284
pol,mf,2008,4.099999904632568
pol,m,2008,5.099999904632568
pol,f,2008,2.700000047683716
pol,mf,2009,4.099999904632568
pol,m,2009,5.300000190734863
pol,f,2009,2.700000047683716
pol,mf,2010,4.199999809265137
pol,m,2010,5.5
pol,f,2010,2.700000047683716
pol,mf,2011,4.199999809265137
pol,m,2011,5.300000190734863
pol,f,2011,2.9000000953674316
pol,mf,2012,4.199999809265137
pol,m,2012,5.199999809265137
pol,f,2012,2.9000000953674316
pol,mf,2013,4.199999809265137
pol,m,2013,5.300000190734863
pol,f,2013,2.799999952316284
pol,mf,2014,4.099999904632568
pol,m,2014,5.199999809265137
pol,f,2014,2.799999952316284
prt,mf,1986,3.5
prt,m,1986,4.800000190734863
prt,f,1986,1.5
prt,mf,1987,3.5999999046325684
prt,m,1987,5.0
prt,f,1987,1.600000023841858
prt,mf,1988,3.799999952316284
prt,m,1988,5.400000095367432
prt,f,1988,1.600000023841858
prt,mf,1989,4.199999809265137
prt,m,1989,5.800000190734863
prt,f,1989,2.0999999046325684
prt,mf,1990,4.5
prt,m,1990,6.099999904632568
prt,f,1990,2.299999952316284
prt,mf,1991,5.099999904632568
prt,m,1991,7.0
prt,f,1991,2.5999999046325684
prt,mf,1992,6.099999904632568
prt,m,1992,8.300000190734863
prt,f,1992,3.299999952316284
prt,mf,1993,6.300000190734863
prt,m,1993,8.399999618530273
prt,f,1993,3.5999999046325684
prt,mf,1994,6.5
prt,m,1994,8.800000190734863
prt,f,1994,3.5999999046325684
prt,mf,1995,6.400000095367432
prt,m,1995,8.600000381469727
prt,f,1995,3.5999999046325684
prt,mf,1996,6.599999904632568
prt,m,1996,8.899999618530273
prt,f,1996,3.700000047683716
prt,mf,1997,6.099999904632568
prt,m,1997,8.100000381469727
prt,f,1997,3.700000047683716
prt,mf,1998,6.199999809265137
prt,m,1998,8.399999618530273
prt,f,1998,3.5
prt,mf,1999,6.0
prt,m,1999,8.300000190734863
prt,f,1999,3.200000047683716
prt,mf,2000,6.199999809265137
prt,m,2000,8.5
prt,f,2000,3.5
prt,mf,2001,6.300000190734863
prt,m,2001,8.699999809265137
prt,f,2001,3.299999952316284
prt,mf,2002,6.300000190734863
prt,m,2002,8.699999809265137
prt,f,2002,3.299999952316284
prt,mf,2003,6.400000095367432
prt,m,2003,8.699999809265137
prt,f,2003,3.5999999046325684
prt,mf,2004,6.400000095367432
prt,m,2004,8.699999809265137
prt,f,2004,3.5999999046325684
prt,mf,2005,5.900000095367432
prt,m,2005,8.100000381469727
prt,f,2005,3.200000047683716
prt,mf,2006,5.400000095367432
prt,m,2006,7.400000095367432
prt,f,2006,3.200000047683716
prt,mf,2007,5.599999904632568
prt,m,2007,7.400000095367432
prt,f,2007,3.4000000953674316
prt,mf,2008,5.5
prt,m,2008,7.5
prt,f,2008,3.299999952316284
prt,mf,2009,5.400000095367432
prt,m,2009,7.599999904632568
prt,f,2009,3.0
prt,mf,2010,5.199999809265137
prt,m,2010,7.199999809265137
prt,f,2010,3.0
prt,mf,2011,5.199999809265137
prt,m,2011,7.099999904632568
prt,f,2011,3.0
prt,mf,2012,5.0
prt,m,2012,6.699999809265137
prt,f,2012,3.299999952316284
prt,mf,2013,5.199999809265137
prt,m,2013,7.0
prt,f,2013,3.299999952316284
prt,mf,2014,5.199999809265137
prt,m,2014,7.199999809265137
prt,f,2014,3.0999999046325684
qat,mf,1997,0.5
qat,m,1997,0.6000000238418579
qat,f,1997,0.0
qat,mf,2004,0.699999988079071
qat,m,2004,0.800000011920929
qat,f,2004,0.10000000149011612
qat,mf,2013,0.30000001192092896
qat,m,2013,0.30000001192092896
qat,f,2013,0.4000000059604645
rou,mf,1991,3.799999952316284
rou,m,1991,4.0
rou,f,1991,3.5999999046325684
rou,mf,1992,3.799999952316284
rou,m,1992,4.800000190734863
rou,f,1992,2.5999999046325684
rou,mf,1993,2.200000047683716
rou,m,1993,3.200000047683716
rou,f,1993,1.0
rou,mf,1994,1.2999999523162842
rou,m,1994,1.7999999523162842
rou,f,1994,0.699999988079071
rou,mf,1995,1.399999976158142
rou,m,1995,1.899999976158142
rou,f,1995,0.800000011920929
rou,mf,1996,1.2999999523162842
rou,m,1996,1.7999999523162842
rou,f,1996,0.699999988079071
rou,mf,1997,1.2999999523162842
rou,m,1997,1.899999976158142
rou,f,1997,0.6000000238418579
rou,mf,1998,1.2000000476837158
rou,m,1998,1.7000000476837158
rou,f,1998,0.6000000238418579
rou,mf,1999,0.8999999761581421
rou,m,1999,1.2999999523162842
rou,f,1999,0.5
rou,mf,2000,1.100000023841858
rou,m,2000,1.600000023841858
rou,f,2000,0.5
rou,mf,2001,1.2000000476837158
rou,m,2001,1.600000023841858
rou,f,2001,0.699999988079071
rou,mf,2002,1.399999976158142
rou,m,2002,1.899999976158142
rou,f,2002,0.8999999761581421
rou,mf,2003,1.2999999523162842
rou,m,2003,1.7000000476837158
rou,f,2003,0.800000011920929
rou,mf,2004,1.600000023841858
rou,m,2004,2.200000047683716
rou,f,2004,0.8999999761581421
rou,mf,2005,1.7000000476837158
rou,m,2005,2.299999952316284
rou,f,2005,0.8999999761581421
rou,mf,2006,1.600000023841858
rou,m,2006,2.200000047683716
rou,f,2006,0.8999999761581421
rou,mf,2007,1.5
rou,m,2007,2.0999999046325684
rou,f,2007,0.699999988079071
rou,mf,2008,1.2999999523162842
rou,m,2008,1.899999976158142
rou,f,2008,0.699999988079071
rou,mf,2009,1.399999976158142
rou,m,2009,2.0
rou,f,2009,0.800000011920929
rou,mf,2010,1.2999999523162842
rou,m,2010,1.7999999523162842
rou,f,2010,0.699999988079071
rou,mf,2011,1.2000000476837158
rou,m,2011,1.600000023841858
rou,f,2011,0.699999988079071
rou,mf,2012,1.2000000476837158
rou,m,2012,1.600000023841858
rou,f,2012,0.800000011920929
rou,mf,2013,1.2999999523162842
rou,m,2013,1.600000023841858
rou,f,2013,0.800000011920929
rou,mf,2014,1.100000023841858
rou,m,2014,1.5
rou,f,2014,0.699999988079071
rus,mf,1992,0.10000000149011612
rus,m,1992,0.20000000298023224
rus,f,1992,0.0
rus,mf,1993,0.30000001192092896
rus,m,1993,0.5
rus,f,1993,0.10000000149011612
rus,mf,1994,0.4000000059604645
rus,m,1994,0.6000000238418579
rus,f,1994,0.20000000298023224
rus,mf,1995,0.4000000059604645
rus,m,1995,0.6000000238418579
rus,f,1995,0.20000000298023224
rus,mf,1996,0.4000000059604645
rus,m,1996,0.6000000238418579
rus,f,1996,0.20000000298023224
rus,mf,1997,1.2000000476837158
rus,m,1997,1.600000023841858
rus,f,1997,0.8999999761581421
rus,mf,1998,1.2000000476837158
rus,m,1998,1.399999976158142
rus,f,1998,0.8999999761581421
rus,mf,1999,0.8999999761581421
rus,m,1999,1.100000023841858
rus,f,1999,0.6000000238418579
rus,mf,2000,0.8999999761581421
rus,m,2000,1.2999999523162842
rus,f,2000,0.5
rus,mf,2001,1.2999999523162842
rus,m,2001,1.7000000476837158
rus,f,2001,1.0
rus,mf,2002,1.2999999523162842
rus,m,2002,1.600000023841858
rus,f,2002,1.0
rus,mf,2003,1.2000000476837158
rus,m,2003,1.5
rus,f,2003,0.800000011920929
rus,mf,2004,1.2999999523162842
rus,m,2004,1.600000023841858
rus,f,2004,0.8999999761581421
rus,mf,2005,1.2999999523162842
rus,m,2005,1.5
rus,f,2005,1.0
rus,mf,2006,1.2000000476837158
rus,m,2006,1.5
rus,f,2006,0.8999999761581421
rus,mf,2007,1.399999976158142
rus,m,2007,1.7000000476837158
rus,f,2007,1.100000023841858
rus,mf,2008,1.5
rus,m,2008,1.7999999523162842
rus,f,2008,1.100000023841858
rus,mf,2009,1.2999999523162842
rus,m,2009,1.7000000476837158
rus,f,2009,0.8999999761581421
rus,mf,2010,1.2999999523162842
rus,m,2010,1.600000023841858
rus,f,2010,0.8999999761581421
rus,mf,2011,1.2000000476837158
rus,m,2011,1.600000023841858
rus,f,2011,0.8999999761581421
rus,mf,2012,1.2000000476837158
rus,m,2012,1.5
rus,f,2012,0.8999999761581421
rus,mf,2013,1.2999999523162842
rus,m,2013,1.7000000476837158
rus,f,2013,0.8999999761581421
rwa,mf,1996,0.10000000149011612
rwa,m,1996,0.10000000149011612
rwa,f,1996,0.0
rwa,mf,2002,0.10000000149011612
rwa,m,2002,0.20000000298023224
rwa,f,2002,0.10000000149011612
rwa,mf,2012,0.4000000059604645
rwa,m,2012,0.6000000238418579
rwa,f,2012,0.30000001192092896
kna,mf,1991,3.700000047683716
kna,m,1991,4.699999809265137
kna,f,1991,2.5
kna,mf,2001,3.4000000953674316
kna,m,2001,4.800000190734863
kna,f,2001,1.7000000476837158
lca,mf,1993,9.5
lca,m,1993,14.0
lca,f,1993,3.799999952316284
lca,mf,1994,11.699999809265137
lca,m,1994,16.0
lca,f,1994,6.199999809265137
lca,mf,1995,8.699999809265137
lca,m,1995,11.600000381469727
lca,f,1995,4.800000190734863
lca,mf,1996,7.099999904632568
lca,m,1996,9.600000381469727
lca,f,1996,4.0
lca,mf,1997,6.199999809265137
lca,m,1997,8.600000381469727
lca,f,1997,3.200000047683716
lca,mf,1998,6.300000190734863
lca,m,1998,7.800000190734863
lca,f,1998,4.300000190734863
lca,mf,1999,5.900000095367432
lca,m,1999,7.900000095367432
lca,f,1999,3.5
lca,mf,2000,5.400000095367432
lca,m,2000,7.300000190734863
lca,f,2000,3.0999999046325684
vct,mf,1980,4.900000095367432
vct,m,1980,6.0
vct,f,1980,2.9000000953674316
vct,mf,1991,5.599999904632568
vct,m,1991,6.800000190734863
vct,f,1991,3.200000047683716
vct,mf,2001,2.5999999046325684
vct,mf,2008,2.299999952316284
vct,m,2008,3.0
vct,f,2008,1.399999976158142
wsm,mf,2001,4.800000190734863
wsm,m,2001,4.599999904632568
wsm,f,2001,5.199999809265137
wsm,mf,2011,1.399999976158142
wsm,m,2011,1.2999999523162842
wsm,f,2011,1.7999999523162842
wsm,mf,2012,4.900000095367432
wsm,m,2012,4.800000190734863
wsm,f,2012,5.099999904632568
smr,mf,2009,9.100000381469727
smr,m,2009,11.0
smr,f,2009,6.5
smr,mf,2010,9.0
smr,m,2010,10.899999618530273
smr,f,2010,6.5
stp,mf,1991,0.4000000059604645
stp,m,1991,0.5
stp,f,1991,0.10000000149011612
sau,mf,1992,2.0999999046325684
sau,m,1992,2.299999952316284
sau,f,1992,0.20000000298023224
sau,mf,2009,2.0999999046325684
sau,m,2009,2.299999952316284
sau,f,2009,0.30000001192092896
sau,mf,2013,1.899999976158142
sau,m,2013,2.0999999046325684
sau,f,2013,0.4000000059604645
sen,mf,1991,0.6000000238418579
sen,m,1991,1.0
sen,f,1991,0.10000000149011612
sen,mf,2011,0.30000001192092896
sen,m,2011,0.5
sen,f,2011,0.10000000149011612
srb,mf,2004,5.0
srb,m,2004,6.400000095367432
srb,f,2004,2.9000000953674316
srb,mf,2005,4.199999809265137
srb,m,2005,5.400000095367432
srb,f,2005,2.5
srb,mf,2006,4.5
srb,m,2006,5.900000095367432
srb,f,2006,2.4000000953674316
srb,mf,2007,4.199999809265137
srb,m,2007,5.099999904632568
srb,f,2007,2.9000000953674316
srb,mf,2008,4.5
srb,m,2008,5.599999904632568
srb,f,2008,3.0
srb,mf,2009,3.5
srb,m,2009,4.5
srb,f,2009,2.200000047683716
srb,mf,2010,3.799999952316284
srb,m,2010,4.800000190734863
srb,f,2010,2.5
srb,mf,2011,3.9000000953674316
srb,m,2011,4.900000095367432
srb,f,2011,2.5
srb,mf,2012,4.0
srb,m,2012,5.0
srb,f,2012,2.5999999046325684
srb,mf,2013,3.799999952316284
srb,m,2013,4.800000190734863
srb,f,2013,2.5999999046325684
syc,mf,1987,1.2000000476837158
syc,m,1987,1.399999976158142
syc,f,1987,1.0
syc,mf,2011,2.799999952316284
syc,m,2011,4.5
syc,f,2011,1.100000023841858
sgp,mf,1986,5.099999904632568
sgp,m,1986,7.199999809265137
sgp,f,1986,1.600000023841858
sgp,mf,1987,5.0
sgp,m,1987,7.099999904632568
sgp,f,1987,1.7000000476837158
sgp,mf,1988,4.900000095367432
sgp,m,1988,7.0
sgp,f,1988,1.7000000476837158
sgp,mf,1989,5.5
sgp,m,1989,7.800000190734863
sgp,f,1989,1.899999976158142
sgp,mf,1991,5.599999904632568
