country,sex,year,wage_salaried_workers_employees_percentage
twn,mf,1994,68.9000015258789
twn,mf,1995,69.19999694824219
twn,mf,1996,69.30000305175781
twn,mf,1997,70.0
twn,mf,1998,70.5999984741211
twn,mf,1999,70.5999984741211
twn,mf,2000,71.0999984741211
twn,mf,2001,71.69999694824219
twn,mf,2002,71.5999984741211
twn,mf,2003,72.0999984741211
twn,mf,2004,72.9000015258789
twn,mf,2005,73.80000305175781
twn,mf,2006,74.5999984741211
twn,mf,2007,75.0999984741211
twn,mf,2008,76.0
twn,mf,2009,76.80000305175781
twn,m,2009,73.69999694824219
twn,f,2009,80.69999694824219
twn,mf,2010,77.19999694824219
twn,m,2010,74.0999984741211
twn,f,2010,81.19999694824219
twn,mf,2011,77.80000305175781
twn,mf,2012,78.19999694824219
twn,mf,2013,78.5999984741211
tjk,mf,2003,53.29999923706055
tjk,m,2003,57.599998474121094
tjk,f,2003,47.599998474121094
tjk,mf,2009,52.20000076293945
tjk,m,2009,47.5
tjk,f,2009,58.5
tza,mf,1991,8.600000381469727
tza,m,1991,12.899999618530273
tza,f,1991,4.199999809265137
tza,mf,2001,6.900000095367432
tza,m,2001,9.800000190734863
tza,f,2001,4.0
tza,mf,2002,9.199999809265137
tza,m,2002,12.399999618530273
tza,f,2002,5.900000095367432
tza,mf,2006,10.5
tza,m,2006,15.300000190734863
tza,f,2006,6.099999904632568
tza,mf,2007,9.199999809265137
tza,m,2007,12.699999809265137
tza,f,2007,6.0
tza,mf,2011,12.699999809265137
tza,m,2011,17.799999237060547
tza,f,2011,7.699999809265137
tza,mf,2013,16.200000762939453
tza,m,2013,21.399999618530273
tza,f,2013,10.699999809265137
tha,mf,1987,27.799999237060547
tha,m,1987,29.899999618530273
tha,f,1987,25.399999618530273
tha,mf,1988,27.200000762939453
tha,m,1988,29.600000381469727
tha,f,1988,24.5
tha,mf,1989,27.0
tha,m,1989,29.299999237060547
tha,f,1989,24.5
tha,mf,1990,28.399999618530273
tha,m,1990,31.0
tha,f,1990,25.600000381469727
tha,mf,1991,30.700000762939453
tha,m,1991,33.0
tha,f,1991,28.0
tha,mf,1992,31.200000762939453
tha,m,1992,33.79999923706055
tha,f,1992,28.200000762939453
tha,mf,1993,34.29999923706055
tha,m,1993,36.79999923706055
tha,f,1993,31.399999618530273
tha,mf,1994,34.79999923706055
tha,m,1994,37.400001525878906
tha,f,1994,31.700000762939453
tha,mf,1995,35.70000076293945
tha,m,1995,38.29999923706055
tha,f,1995,32.400001525878906
tha,mf,1996,37.70000076293945
tha,m,1996,40.5
tha,f,1996,34.20000076293945
tha,mf,1997,37.70000076293945
tha,m,1997,39.70000076293945
tha,f,1997,35.20000076293945
tha,mf,1998,36.5
tha,m,1998,37.5
tha,f,1998,35.29999923706055
tha,mf,1999,38.29999923706055
tha,m,1999,38.900001525878906
tha,f,1999,37.5
tha,mf,2000,39.599998474121094
tha,m,2000,40.20000076293945
tha,f,2000,38.79999923706055
tha,mf,2001,40.400001525878906
tha,m,2001,40.79999923706055
tha,f,2001,39.900001525878906
tha,mf,2002,40.0
tha,m,2002,40.599998474121094
tha,f,2002,39.29999923706055
tha,mf,2003,40.5
tha,m,2003,40.900001525878906
tha,f,2003,40.20000076293945
tha,mf,2004,43.79999923706055
tha,m,2004,44.5
tha,f,2004,42.900001525878906
tha,mf,2005,43.70000076293945
tha,m,2005,44.5
tha,f,2005,42.70000076293945
tha,mf,2006,43.70000076293945
tha,m,2006,44.29999923706055
tha,f,2006,42.900001525878906
tha,mf,2007,43.599998474121094
tha,m,2007,44.599998474121094
tha,f,2007,42.400001525878906
tha,mf,2008,43.20000076293945
tha,m,2008,43.70000076293945
tha,f,2008,42.599998474121094
tha,mf,2009,44.599998474121094
tha,m,2009,45.599998474121094
tha,f,2009,43.400001525878906
tha,mf,2010,44.400001525878906
tha,m,2010,45.5
tha,f,2010,43.20000076293945
tha,mf,2011,44.0
tha,m,2011,44.79999923706055
tha,f,2011,43.0
tha,mf,2012,43.70000076293945
tha,m,2012,44.599998474121094
tha,f,2012,42.599998474121094
tha,mf,2013,41.400001525878906
tha,m,2013,42.0
tha,f,2013,40.70000076293945
tls,mf,2010,28.299999237060547
tls,m,2010,32.20000076293945
tls,f,2010,19.899999618530273
tgo,mf,2006,10.899999618530273
tgo,m,2006,16.600000381469727
tgo,f,2006,5.699999809265137
ton,mf,1996,42.20000076293945
ton,m,1996,43.5
ton,f,1996,40.20000076293945
ton,mf,2003,44.900001525878906
ton,m,2003,47.5
ton,f,2003,41.099998474121094
tto,mf,1987,73.5
tto,m,1987,73.5
tto,f,1987,73.5999984741211
tto,mf,1988,72.4000015258789
tto,m,1988,71.9000015258789
tto,f,1988,73.30000305175781
tto,mf,1989,73.69999694824219
tto,m,1989,73.30000305175781
tto,f,1989,74.69999694824219
tto,mf,1990,74.30000305175781
tto,m,1990,72.9000015258789
tto,f,1990,77.30000305175781
tto,mf,1991,75.9000015258789
tto,m,1991,75.30000305175781
tto,f,1991,77.0999984741211
tto,mf,1992,74.80000305175781
tto,m,1992,73.5999984741211
tto,f,1992,77.0
tto,mf,1993,73.5
tto,m,1993,72.0
tto,f,1993,76.19999694824219
tto,mf,1994,73.9000015258789
tto,m,1994,72.9000015258789
tto,f,1994,75.9000015258789
tto,mf,1995,74.0
tto,m,1995,72.30000305175781
tto,f,1995,77.0999984741211
tto,mf,1996,75.19999694824219
tto,m,1996,73.4000015258789
tto,f,1996,78.5
tto,mf,1997,75.5
tto,m,1997,74.4000015258789
tto,f,1997,77.5999984741211
tto,mf,1998,76.80000305175781
tto,m,1998,75.0
tto,f,1998,80.0999984741211
tto,mf,1999,76.4000015258789
tto,m,1999,74.69999694824219
tto,f,1999,79.4000015258789
tto,mf,2000,76.69999694824219
tto,m,2000,74.69999694824219
tto,f,2000,80.0999984741211
tto,mf,2001,76.4000015258789
tto,m,2001,74.30000305175781
tto,f,2001,80.0
tto,mf,2002,77.30000305175781
tto,m,2002,74.19999694824219
tto,f,2002,82.4000015258789
tto,mf,2003,78.0999984741211
tto,m,2003,75.30000305175781
tto,f,2003,82.5999984741211
tto,mf,2004,78.5999984741211
tto,m,2004,75.19999694824219
tto,f,2004,84.0
tto,mf,2005,79.0
tto,m,2005,76.4000015258789
tto,f,2005,83.0
tto,mf,2009,78.0999984741211
tto,m,2009,73.80000305175781
tto,f,2009,84.4000015258789
tto,mf,2010,77.4000015258789
tto,m,2010,72.69999694824219
tto,f,2010,84.30000305175781
tto,mf,2013,77.9000015258789
tto,m,2013,73.69999694824219
tto,f,2013,83.80000305175781
tun,mf,1989,67.0
tun,m,1989,69.0
tun,f,1989,58.599998474121094
tun,mf,1994,70.19999694824219
tun,m,1994,70.5
tun,f,1994,69.0999984741211
tun,mf,1999,68.4000015258789
tun,mf,2000,68.0999984741211
tun,mf,2001,67.5999984741211
tun,mf,2002,67.69999694824219
tun,mf,2003,64.30000305175781
tun,mf,2004,75.5
tun,mf,2005,68.69999694824219
tun,m,2005,67.69999694824219
tun,f,2005,71.80000305175781
tun,mf,2007,69.5
tun,m,2007,67.5999984741211
tun,f,2007,74.9000015258789
tun,mf,2008,69.5
tun,m,2008,67.30000305175781
tun,f,2008,75.80000305175781
tun,mf,2010,68.5
tun,m,2010,66.69999694824219
tun,f,2010,73.9000015258789
tun,mf,2011,71.19999694824219
tun,m,2011,68.5999984741211
tun,f,2011,79.4000015258789
tun,mf,2012,71.4000015258789
tun,m,2012,68.5999984741211
tun,f,2012,80.19999694824219
tun,mf,2013,72.0
tur,mf,1988,40.400001525878906
tur,m,1988,47.79999923706055
tur,f,1988,22.700000762939453
tur,mf,1989,38.5
tur,m,1989,46.5
tur,f,1989,20.700000762939453
tur,mf,1990,39.0
tur,m,1990,46.5
tur,f,1990,21.600000381469727
tur,mf,1991,38.0
tur,m,1991,45.79999923706055
tur,f,1991,20.100000381469727
tur,mf,1992,39.70000076293945
tur,m,1992,46.70000076293945
tur,f,1992,23.299999237060547
tur,mf,1993,42.20000076293945
tur,m,1993,47.20000076293945
tur,f,1993,27.700000762939453
tur,mf,1994,40.900001525878906
tur,m,1994,47.29999923706055
tur,f,1994,25.399999618530273
tur,mf,1995,41.5
tur,m,1995,47.900001525878906
tur,f,1995,26.0
tur,mf,1996,42.79999923706055
tur,m,1996,49.5
tur,f,1996,26.399999618530273
tur,mf,1997,44.599998474121094
tur,m,1997,50.20000076293945
tur,f,1997,30.0
tur,mf,1998,44.599998474121094
tur,m,1998,50.20000076293945
tur,f,1998,30.100000381469727
tur,mf,1999,45.0
tur,m,1999,51.099998474121094
tur,f,1999,30.0
tur,mf,2000,48.599998474121094
tur,m,2000,53.5
tur,f,2000,35.29999923706055
tur,mf,2001,47.20000076293945
tur,m,2001,52.5
tur,f,2001,33.20000076293945
tur,mf,2002,49.79999923706055
tur,m,2002,54.900001525878906
tur,f,2002,37.0
tur,mf,2003,50.599998474121094
tur,m,2003,55.5
tur,f,2003,38.099998474121094
tur,mf,2004,54.5
tur,m,2004,57.79999923706055
tur,f,2004,44.79999923706055
tur,mf,2005,57.0
tur,m,2005,59.900001525878906
tur,f,2005,48.29999923706055
tur,mf,2006,58.900001525878906
tur,m,2006,61.70000076293945
tur,f,2006,50.79999923706055
tur,mf,2007,60.5
tur,m,2007,63.29999923706055
tur,f,2007,52.400001525878906
tur,mf,2008,61.0
tur,m,2008,63.79999923706055
tur,f,2008,53.099998474121094
tur,mf,2009,60.0
tur,m,2009,63.400001525878906
tur,f,2009,51.099998474121094
tur,mf,2010,60.900001525878906
tur,m,2010,64.9000015258789
tur,f,2010,50.70000076293945
tur,mf,2011,61.70000076293945
tur,m,2011,65.80000305175781
tur,f,2011,51.599998474121094
tur,mf,2012,62.900001525878906
tur,m,2012,66.5
tur,f,2012,54.29999923706055
tur,mf,2013,64.0999984741211
tur,m,2013,67.30000305175781
tur,f,2013,56.599998474121094
tur,mf,2014,66.0999984741211
tur,m,2014,68.5
tur,f,2014,60.20000076293945
tca,mf,2003,89.5999984741211
tca,m,2003,88.0
tca,f,2003,92.0
tca,mf,2004,90.30000305175781
tca,m,2004,88.4000015258789
tca,f,2004,93.0999984741211
tca,mf,2005,92.0
tca,m,2005,90.5
tca,f,2005,94.0999984741211
tca,mf,2006,94.5999984741211
tca,m,2006,93.69999694824219
tca,f,2006,96.0999984741211
tca,mf,2007,95.0
tca,m,2007,94.30000305175781
tca,f,2007,96.0999984741211
tca,mf,2008,96.5999984741211
tca,m,2008,96.30000305175781
tca,f,2008,97.0999984741211
tuv,mf,2002,96.19999694824219
tuv,m,2002,95.5
tuv,f,2002,97.5
uga,mf,2002,14.300000190734863
uga,m,2002,20.299999237060547
uga,f,2002,8.199999809265137
uga,mf,2003,14.5
uga,m,2003,22.200000762939453
uga,f,2003,7.5
uga,mf,2005,18.200000762939453
uga,mf,2009,23.600000381469727
uga,mf,2013,19.600000381469727
uga,m,2013,26.100000381469727
uga,f,2013,13.399999618530273
ukr,mf,1995,89.5999984741211
ukr,m,1995,91.0
ukr,f,1995,88.30000305175781
ukr,mf,1996,89.0
ukr,m,1996,90.69999694824219
ukr,f,1996,87.19999694824219
ukr,mf,1997,83.69999694824219
ukr,m,1997,86.5
ukr,f,1997,81.0
ukr,mf,1998,82.30000305175781
ukr,m,1998,84.5
ukr,f,1998,80.0999984741211
ukr,mf,1999,91.19999694824219
ukr,m,1999,91.5
ukr,f,1999,90.9000015258789
ukr,mf,2000,89.9000015258789
ukr,m,2000,90.5999984741211
ukr,f,2000,89.19999694824219
ukr,mf,2001,89.0999984741211
ukr,m,2001,89.30000305175781
ukr,f,2001,88.9000015258789
ukr,mf,2002,87.80000305175781
ukr,m,2002,88.19999694824219
ukr,f,2002,87.4000015258789
ukr,mf,2003,87.5
ukr,m,2003,87.5999984741211
ukr,f,2003,87.30000305175781
ukr,mf,2004,83.5999984741211
ukr,m,2004,83.4000015258789
ukr,f,2004,83.80000305175781
ukr,mf,2005,81.80000305175781
ukr,m,2005,82.9000015258789
ukr,f,2005,80.5999984741211
ukr,mf,2006,81.0
ukr,m,2006,81.9000015258789
ukr,f,2006,80.0
ukr,mf,2007,80.69999694824219
ukr,m,2007,81.80000305175781
ukr,f,2007,79.5
ukr,mf,2008,82.0
ukr,m,2008,83.19999694824219
ukr,f,2008,80.69999694824219
ukr,mf,2009,81.5
ukr,m,2009,82.19999694824219
ukr,f,2009,80.9000015258789
ukr,mf,2011,80.69999694824219
ukr,m,2011,81.5
ukr,f,2011,79.9000015258789
ukr,mf,2012,81.19999694824219
ukr,m,2012,81.9000015258789
ukr,f,2012,80.5
ukr,mf,2013,80.9000015258789
ukr,m,2013,81.4000015258789
ukr,f,2013,80.30000305175781
ukr,mf,2014,84.0999984741211
ukr,m,2014,82.5
ukr,f,2014,85.9000015258789
are,mf,2005,96.9000015258789
are,m,2005,96.5999984741211
are,f,2005,98.69999694824219
are,mf,2008,95.80000305175781
are,m,2008,95.0999984741211
are,f,2008,99.0
are,mf,2009,95.5999984741211
are,m,2009,94.9000015258789
are,f,2009,98.5999984741211
gbr,mf,1980,91.9000015258789
gbr,m,1980,89.0999984741211
gbr,f,1980,96.0999984741211
gbr,mf,1981,91.19999694824219
gbr,m,1981,88.0999984741211
gbr,f,1981,95.5999984741211
gbr,mf,1982,90.80000305175781
gbr,m,1982,87.80000305175781
gbr,f,1982,95.0999984741211
gbr,mf,1983,89.5
gbr,m,1983,86.5
gbr,f,1983,93.80000305175781
gbr,mf,1984,88.5999984741211
gbr,m,1984,85.30000305175781
gbr,f,1984,93.30000305175781
gbr,mf,1985,88.5
gbr,m,1985,85.30000305175781
gbr,f,1985,93.0999984741211
gbr,mf,1986,88.5
gbr,m,1986,85.0
gbr,f,1986,93.19999694824219
gbr,mf,1987,87.19999694824219
gbr,m,1987,83.4000015258789
gbr,f,1987,92.30000305175781
gbr,mf,1988,87.0
gbr,m,1988,83.0
gbr,f,1988,92.30000305175781
gbr,mf,1989,85.80000305175781
gbr,m,1989,81.0999984741211
gbr,f,1989,92.0
gbr,mf,1990,85.69999694824219
gbr,m,1990,81.0
gbr,f,1990,91.80000305175781
gbr,mf,1991,86.0
gbr,m,1991,81.30000305175781
gbr,f,1991,92.0
gbr,mf,1992,86.30000305175781
gbr,m,1992,81.9000015258789
gbr,f,1992,91.69999694824219
gbr,mf,1993,86.4000015258789
gbr,m,1993,82.0999984741211
gbr,f,1993,91.80000305175781
gbr,mf,1994,86.0999984741211
gbr,m,1994,81.5999984741211
gbr,f,1994,91.69999694824219
gbr,mf,1995,86.19999694824219
gbr,m,1995,81.5
gbr,f,1995,91.9000015258789
gbr,mf,1996,86.5999984741211
gbr,m,1996,82.19999694824219
gbr,f,1996,92.0
gbr,mf,1997,86.80000305175781
gbr,m,1997,82.5999984741211
gbr,f,1997,91.9000015258789
gbr,mf,1998,87.30000305175781
gbr,m,1998,83.4000015258789
gbr,f,1998,92.0999984741211
gbr,mf,1999,87.19999694824219
gbr,m,1999,83.0
gbr,f,1999,92.19999694824219
gbr,mf,2000,87.5999984741211
gbr,m,2000,83.80000305175781
gbr,f,2000,92.0999984741211
gbr,mf,2001,87.5999984741211
gbr,m,2001,83.5999984741211
gbr,f,2001,92.5
gbr,mf,2002,87.5999984741211
gbr,m,2002,83.4000015258789
gbr,f,2002,92.4000015258789
gbr,mf,2003,87.0999984741211
gbr,m,2003,82.9000015258789
gbr,f,2003,92.0
gbr,mf,2004,86.69999694824219
gbr,m,2004,82.30000305175781
gbr,f,2004,92.0
gbr,mf,2005,86.80000305175781
gbr,m,2005,82.4000015258789
gbr,f,2005,92.0
gbr,mf,2006,86.5999984741211
gbr,m,2006,82.30000305175781
gbr,f,2006,91.69999694824219
gbr,mf,2007,86.4000015258789
gbr,m,2007,82.0999984741211
gbr,f,2007,91.5999984741211
gbr,mf,2008,86.4000015258789
gbr,m,2008,82.0
gbr,f,2008,91.5999984741211
gbr,mf,2009,86.19999694824219
gbr,m,2009,81.69999694824219
gbr,f,2009,91.30000305175781
gbr,mf,2010,85.69999694824219
gbr,m,2010,81.30000305175781
gbr,f,2010,90.69999694824219
gbr,mf,2011,85.5999984741211
gbr,m,2011,81.30000305175781
gbr,f,2011,90.5
gbr,mf,2012,84.9000015258789
gbr,m,2012,80.5
gbr,f,2012,90.0
gbr,mf,2013,84.9000015258789
gbr,m,2013,80.5999984741211
gbr,f,2013,89.9000015258789
gbr,mf,2014,84.4000015258789
gbr,m,2014,80.19999694824219
gbr,f,2014,89.19999694824219
usa,mf,1980,90.5999984741211
usa,m,1980,88.5999984741211
usa,f,1980,93.30000305175781
usa,mf,1981,90.5999984741211
usa,m,1981,88.69999694824219
usa,f,1981,93.19999694824219
usa,mf,1982,90.4000015258789
usa,m,1982,88.4000015258789
usa,f,1982,93.0
usa,mf,1983,90.30000305175781
usa,m,1983,88.30000305175781
usa,f,1983,92.9000015258789
usa,mf,1984,90.5999984741211
usa,m,1984,88.69999694824219
usa,f,1984,93.0
usa,mf,1985,90.9000015258789
usa,m,1985,89.0999984741211
usa,f,1985,93.19999694824219
usa,mf,1986,91.0999984741211
usa,m,1986,89.19999694824219
usa,f,1986,93.5
usa,mf,1987,91.0999984741211
usa,m,1987,89.19999694824219
usa,f,1987,93.4000015258789
usa,mf,1988,91.0
usa,m,1988,89.19999694824219
usa,f,1988,93.19999694824219
usa,mf,1989,91.0999984741211
usa,m,1989,89.4000015258789
usa,f,1989,93.19999694824219
usa,mf,1990,91.19999694824219
usa,m,1990,89.5
usa,f,1990,93.30000305175781
usa,mf,1991,91.0
usa,m,1991,89.19999694824219
usa,f,1991,93.19999694824219
usa,mf,1992,91.30000305175781
usa,m,1992,89.4000015258789
usa,f,1992,93.5999984741211
usa,mf,1993,91.19999694824219
usa,m,1993,89.0999984741211
usa,f,1993,93.5999984741211
usa,mf,1994,91.19999694824219
usa,m,1994,89.69999694824219
usa,f,1994,92.9000015258789
usa,mf,1995,91.5
usa,m,1995,90.0999984741211
usa,f,1995,93.0999984741211
usa,mf,1996,91.5999984741211
usa,m,1996,90.19999694824219
usa,f,1996,93.0999984741211
usa,mf,1997,91.80000305175781
usa,m,1997,90.5
usa,f,1997,93.30000305175781
usa,mf,1998,92.0999984741211
usa,m,1998,90.80000305175781
usa,f,1998,93.5999984741211
usa,mf,1999,92.30000305175781
usa,m,1999,91.0999984741211
usa,f,1999,93.80000305175781
usa,mf,2000,92.4000015258789
usa,m,2000,91.4000015258789
usa,f,2000,93.9000015258789
usa,mf,2001,92.5
usa,m,2001,91.5
usa,f,2001,93.9000015258789
usa,mf,2002,92.5999984741211
usa,m,2002,91.5999984741211
usa,f,2002,94.0999984741211
usa,mf,2003,92.4000015258789
usa,m,2003,91.19999694824219
usa,f,2003,93.9000015258789
usa,mf,2004,92.4000015258789
usa,m,2004,91.0999984741211
usa,f,2004,93.9000015258789
usa,mf,2005,92.5
usa,m,2005,91.19999694824219
usa,f,2005,94.0999984741211
usa,mf,2006,92.5999984741211
usa,m,2006,91.4000015258789
usa,f,2006,94.0
usa,mf,2007,92.80000305175781
usa,m,2007,91.5999984741211
usa,f,2007,94.19999694824219
usa,mf,2008,93.0
usa,m,2008,91.69999694824219
usa,f,2008,94.4000015258789
usa,mf,2009,92.9000015258789
usa,m,2009,91.5999984741211
usa,f,2009,94.30000305175781
usa,mf,2010,93.0
usa,m,2010,91.69999694824219
usa,f,2010,94.4000015258789
usa,mf,2011,93.19999694824219
usa,m,2011,92.0
usa,f,2011,94.5
usa,mf,2012,93.19999694824219
usa,m,2012,92.19999694824219
usa,f,2012,94.4000015258789
usa,mf,2013,93.4000015258789
usa,m,2013,92.5
usa,f,2013,94.4000015258789
ury,mf,1998,72.80000305175781
ury,m,1998,69.69999694824219
ury,f,1998,77.0
ury,mf,1999,72.5
ury,m,1999,69.4000015258789
ury,f,1999,76.5999984741211
ury,mf,2000,72.9000015258789
ury,m,2000,69.5
ury,f,2000,77.4000015258789
ury,mf,2001,71.19999694824219
ury,m,2001,67.80000305175781
ury,f,2001,75.80000305175781
ury,mf,2002,68.0
ury,m,2002,65.5999984741211
ury,f,2002,71.19999694824219
ury,mf,2003,70.19999694824219
ury,m,2003,65.5
ury,f,2003,76.4000015258789
ury,mf,2005,71.4000015258789
ury,m,2005,67.5999984741211
ury,f,2005,76.0
ury,mf,2006,69.9000015258789
ury,m,2006,67.5999984741211
ury,f,2006,73.19999694824219
ury,mf,2007,69.9000015258789
ury,m,2007,67.69999694824219
ury,f,2007,72.69999694824219
ury,mf,2008,71.69999694824219
ury,m,2008,74.5
ury,f,2008,69.4000015258789
ury,mf,2009,72.0999984741211
ury,m,2009,74.69999694824219
ury,f,2009,69.9000015258789
ury,mf,2010,73.0999984741211
ury,m,2010,70.80000305175781
ury,f,2010,75.69999694824219
ury,mf,2011,71.5999984741211
ury,m,2011,69.69999694824219
ury,f,2011,74.0
ury,mf,2012,72.5999984741211
ury,m,2012,70.5
ury,f,2012,75.19999694824219
ury,mf,2013,72.4000015258789
ury,m,2013,69.9000015258789
ury,f,2013,75.5
vut,mf,2009,26.5
vut,m,2009,29.399999618530273
vut,f,2009,22.700000762939453
ven,mf,1994,61.70000076293945
ven,m,1994,57.599998474121094
ven,f,1994,70.69999694824219
ven,mf,1995,62.099998474121094
ven,m,1995,59.29999923706055
ven,f,1995,67.9000015258789
ven,mf,1996,61.29999923706055
ven,m,1996,59.400001525878906
ven,f,1996,65.19999694824219
ven,mf,1997,63.900001525878906
ven,m,1997,62.900001525878906
ven,f,1997,65.69999694824219
ven,mf,1998,60.400001525878906
ven,m,1998,60.900001525878906
ven,f,1998,59.5
ven,mf,1999,59.20000076293945
ven,m,1999,59.400001525878906
ven,f,1999,59.0
ven,mf,2000,58.0
ven,m,2000,58.0
ven,f,2000,58.099998474121094
ven,mf,2001,59.0
ven,m,2001,60.29999923706055
ven,f,2001,57.0
ven,mf,2002,60.099998474121094
ven,m,2002,61.20000076293945
ven,f,2002,58.20000076293945
ven,mf,2003,59.599998474121094
ven,m,2003,60.599998474121094
ven,f,2003,58.0
ven,mf,2004,62.099998474121094
ven,m,2004,62.29999923706055
ven,f,2004,61.79999923706055
ven,mf,2005,63.900001525878906
ven,m,2005,64.5
ven,f,2005,63.0
ven,mf,2006,65.0999984741211
ven,m,2006,65.19999694824219
ven,f,2006,64.9000015258789
ven,mf,2007,66.0
ven,m,2007,66.5
ven,f,2007,65.19999694824219
ven,mf,2008,65.4000015258789
ven,m,2008,65.19999694824219
ven,f,2008,65.5999984741211
ven,mf,2009,58.400001525878906
ven,m,2009,56.70000076293945
ven,f,2009,60.900001525878906
ven,mf,2010,57.0
ven,m,2010,54.79999923706055
ven,f,2010,60.29999923706055
ven,mf,2011,57.20000076293945
ven,m,2011,54.79999923706055
ven,f,2011,61.099998474121094
ven,mf,2012,58.400001525878906
ven,m,2012,55.900001525878906
ven,f,2012,62.20000076293945
ven,mf,2013,59.20000076293945
ven,m,2013,56.400001525878906
ven,f,2013,63.5
vnm,mf,1996,16.799999237060547
vnm,m,1996,20.100000381469727
vnm,f,1996,13.5
vnm,mf,1997,18.5
vnm,m,1997,22.0
vnm,f,1997,15.0
vnm,mf,1998,21.200000762939453
vnm,m,1998,24.600000381469727
vnm,f,1998,17.799999237060547
vnm,mf,1999,18.200000762939453
vnm,m,1999,21.200000762939453
vnm,f,1999,15.199999809265137
vnm,mf,2000,18.399999618530273
vnm,m,2000,21.700000762939453
vnm,f,2000,15.100000381469727
vnm,mf,2001,20.700000762939453
vnm,m,2001,24.200000762939453
vnm,f,2001,17.100000381469727
vnm,mf,2002,20.399999618530273
vnm,m,2002,23.799999237060547
vnm,f,2002,16.899999618530273
vnm,mf,2003,21.899999618530273
vnm,m,2003,25.700000762939453
vnm,f,2003,17.899999618530273
vnm,mf,2004,25.600000381469727
vnm,m,2004,29.799999237060547
vnm,f,2004,21.200000762939453
vnm,mf,2011,34.599998474121094
vnm,mf,2012,34.70000076293945
vnm,m,2012,40.0
vnm,f,2012,29.0
vnm,mf,2013,34.79999923706055
vnm,m,2013,39.900001525878906
vnm,f,2013,29.399999618530273
pse,mf,1996,55.79999923706055
pse,m,1996,55.400001525878906
pse,f,1996,58.0
pse,mf,1997,62.0
pse,m,1997,62.70000076293945
pse,f,1997,57.79999923706055
pse,mf,1998,65.30000305175781
pse,m,1998,66.30000305175781
pse,f,1998,58.900001525878906
pse,mf,1999,67.80000305175781
pse,m,1999,69.69999694824219
pse,f,1999,56.79999923706055
pse,mf,2000,66.19999694824219
pse,m,2000,68.0999984741211
pse,f,2000,55.900001525878906
pse,mf,2001,62.099998474121094
pse,m,2001,61.70000076293945
pse,f,2001,64.19999694824219
pse,mf,2002,59.20000076293945
pse,m,2002,58.79999923706055
pse,f,2002,61.099998474121094
pse,mf,2003,57.20000076293945
pse,m,2003,57.70000076293945
pse,f,2003,54.900001525878906
pse,mf,2004,58.20000076293945
pse,m,2004,58.599998474121094
pse,f,2004,56.70000076293945
pse,mf,2005,59.400001525878906
pse,m,2005,60.0
pse,f,2005,56.5
pse,mf,2006,59.29999923706055
pse,m,2006,60.20000076293945
pse,f,2006,55.0
